loop,iteration,max_fitness,time,current_time
1,1,448.92905,33.69483804702759,2023-12-11 15:32:34.851870
2,11,518.39777,14.790769338607788,2023-12-11 15:32:49.644335
3,21,620.34515,14.878412961959839,2023-12-11 15:33:04.524536
4,31,717.09906,14.819732666015625,2023-12-11 15:33:19.346045
5,41,717.09906,14.716390371322632,2023-12-11 15:33:34.064191
6,51,996.04846,14.74409818649292,2023-12-11 15:33:48.810093
7,61,1001.9076,14.747089147567749,2023-12-11 15:34:03.558952
8,71,1001.9076,14.756882429122925,2023-12-11 15:34:18.317639
9,81,1001.9076,14.741478681564331,2023-12-11 15:34:33.060910
10,91,1001.9076,14.715481758117676,2023-12-11 15:34:47.778171
11,101,1001.9076,14.824904680252075,2023-12-11 15:35:02.604837
12,111,1002.38837,14.737998962402344,2023-12-11 15:35:17.344590
13,121,1002.38837,14.750265836715698,2023-12-11 15:35:32.096681
14,131,1005.3698,14.753169775009155,2023-12-11 15:35:46.851697
15,141,1006.0038,14.74974775314331,2023-12-11 15:36:01.603280
16,151,1006.0038,14.671813488006592,2023-12-11 15:36:16.276915
17,161,1006.0038,14.702888250350952,2023-12-11 15:36:30.981616
18,171,1006.0038,14.73095703125,2023-12-11 15:36:45.714355
19,181,1006.0038,14.70814847946167,2023-12-11 15:37:00.424299
20,191,1008.8472,14.686306476593018,2023-12-11 15:37:15.112408
21,201,1008.8472,14.710352897644043,2023-12-11 15:37:29.824558
22,211,1008.8472,14.847173929214478,2023-12-11 15:37:44.673592
23,221,1008.8472,14.931730031967163,2023-12-11 15:37:59.607114
24,231,1008.8472,14.861186742782593,2023-12-11 15:38:14.470155
25,241,1008.8472,14.963490962982178,2023-12-11 15:38:29.435462
26,251,1008.8472,15.007614612579346,2023-12-11 15:38:44.444958
27,261,1008.8472,14.979402542114258,2023-12-11 15:38:59.426206
28,271,1008.8472,14.908835649490356,2023-12-11 15:39:14.336890
29,281,1008.8472,14.836916208267212,2023-12-11 15:39:29.175664
30,291,1008.8472,14.844431161880493,2023-12-11 15:39:44.021974
31,301,1008.8472,14.81935977935791,2023-12-11 15:39:58.843169
32,311,1008.8472,14.829502582550049,2023-12-11 15:40:13.674530
33,321,1008.8472,14.85100245475769,2023-12-11 15:40:28.527383
34,331,1008.8472,14.953035354614258,2023-12-11 15:40:43.482261
35,341,1008.8472,14.875511646270752,2023-12-11 15:40:58.359605
36,351,1008.8472,14.916589260101318,2023-12-11 15:41:13.278074
37,361,1008.8472,14.934326410293579,2023-12-11 15:41:28.214215
38,371,1008.8472,15.010889530181885,2023-12-11 15:41:43.226919
39,381,1008.8472,14.865470170974731,2023-12-11 15:41:58.094206
40,391,1008.8472,14.776352167129517,2023-12-11 15:42:12.872426
41,401,1008.8472,15.021883010864258,2023-12-11 15:42:27.896163
42,411,1008.8472,14.985037088394165,2023-12-11 15:42:42.883104
43,421,1008.8472,14.848573446273804,2023-12-11 15:42:57.733538
44,431,1008.8472,14.811933279037476,2023-12-11 15:43:12.547314
45,441,1008.8472,14.793864965438843,2023-12-11 15:43:27.343039
46,451,1008.8472,14.74341869354248,2023-12-11 15:43:42.088321
47,461,1008.8472,14.77173662185669,2023-12-11 15:43:56.861902
48,471,1008.8472,14.836245059967041,2023-12-11 15:44:11.700012
49,481,1008.8472,14.736414670944214,2023-12-11 15:44:26.438324
50,491,1008.8472,14.835388660430908,2023-12-11 15:44:41.275564
51,501,1008.8472,14.865036010742188,2023-12-11 15:44:56.142528
52,511,1008.8472,14.818748712539673,2023-12-11 15:45:10.963151
53,521,1008.8472,14.876129627227783,2023-12-11 15:45:25.841122
54,531,1021.57715,14.863656282424927,2023-12-11 15:45:40.706657
55,541,1021.57715,14.880873680114746,2023-12-11 15:45:55.589423
56,551,1021.57715,14.818166017532349,2023-12-11 15:46:10.409472
57,561,1021.57715,14.88704514503479,2023-12-11 15:46:25.298392
58,571,1021.57715,14.905540227890015,2023-12-11 15:46:40.205848
59,581,1021.57715,15.012518882751465,2023-12-11 15:46:55.220182
60,591,1021.57715,14.902705907821655,2023-12-11 15:47:10.124744
61,601,1021.57715,14.981378555297852,2023-12-11 15:47:25.107986
62,611,1021.57715,14.976582050323486,2023-12-11 15:47:40.086432
