loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
2,11,251233.3,1195.1652,13.671875,32.66213083267212,2023-12-11 08:13:07.038500,12.011719,8.0078125
1,1,213728.75,1195.1652,12.011719,51.488994121551514,2023-12-11 08:13:21.226070,11.035156,7.1289062
3,21,277259.6,1195.1652,14.6484375,32.777732133865356,2023-12-11 08:13:40.130154,13.378906,8.496094
2,11,251233.3,1195.1652,13.671875,32.72809076309204,2023-12-11 08:14:06.172341,12.011719,8.0078125
4,31,297891.2,1195.1652,15.527344,32.62952542304993,2023-12-11 08:14:13.066339,14.355469,8.496094
3,21,277259.6,1195.1652,14.6484375,32.969239473342896,2023-12-11 08:14:39.452454,13.378906,8.496094
5,41,320132.88,1195.1652,16.503906,32.78637909889221,2023-12-11 08:14:46.159592,14.746094,9.667969
4,31,297891.2,1195.1652,15.527344,32.56336712837219,2023-12-11 08:15:12.346940,14.355469,8.496094
6,51,338464.56,1195.1652,17.1875,32.75037693977356,2023-12-11 08:15:19.219480,15.136719,9.9609375
5,41,320132.88,1195.1652,16.503906,32.5966260433197,2023-12-11 08:15:45.252375,14.746094,9.667969
7,61,351845.06,1195.1652,17.675781,32.397318840026855,2023-12-11 08:15:51.922239,15.234375,10.449219
6,51,338464.56,1195.1652,17.1875,33.050456523895264,2023-12-11 08:16:18.627478,15.136719,9.9609375
8,71,366072.3,1195.1652,18.359375,32.87914776802063,2023-12-11 08:16:25.106716,15.917969,10.7421875
7,61,351845.06,1195.1652,17.675781,32.47908067703247,2023-12-11 08:16:51.415970,15.234375,10.449219
9,81,370823.8,1195.1652,18.554688,32.95720028877258,2023-12-11 08:16:58.386517,15.8203125,10.7421875
8,71,366072.3,1195.1652,18.359375,32.56090521812439,2023-12-11 08:17:24.289890,15.917969,10.7421875
10,91,381954.56,1195.1652,19.042969,32.72297191619873,2023-12-11 08:17:31.416391,16.113281,10.644531
9,81,370823.8,1195.1652,18.554688,32.68644428253174,2023-12-11 08:17:57.309687,15.8203125,10.7421875
11,101,389904.25,1195.1652,19.335938,32.821367025375366,2023-12-11 08:18:04.555149,15.8203125,10.7421875
10,91,381954.56,1195.1652,19.042969,32.68693804740906,2023-12-11 08:18:30.307200,16.113281,10.644531
12,111,397050.22,1195.1652,19.628906,32.88948035240173,2023-12-11 08:18:37.748899,16.308594,11.328125
11,101,389904.25,1195.1652,19.335938,32.660417795181274,2023-12-11 08:19:03.278164,15.8203125,10.7421875
13,121,401737.47,1195.1652,19.726562,32.746821880340576,2023-12-11 08:19:10.804665,16.699219,10.839844
12,111,397050.22,1195.1652,19.628906,32.83594012260437,2023-12-11 08:19:36.422802,16.308594,11.328125
14,131,406904.66,1195.1652,19.921875,32.85422492027283,2023-12-11 08:19:43.976280,16.992188,11.1328125
13,121,401737.47,1195.1652,19.726562,32.5371630191803,2023-12-11 08:20:09.269599,16.699219,10.839844
15,141,413120.7,1195.1652,20.214844,32.765984535217285,2023-12-11 08:20:17.057825,16.894531,11.71875
14,131,406904.66,1195.1652,19.921875,33.16576409339905,2023-12-11 08:20:42.740155,16.992188,11.1328125
16,151,418649.0,1195.1652,20.410156,32.51816272735596,2023-12-11 08:20:49.894106,17.285156,11.328125
15,141,413120.7,1195.1652,20.214844,32.65185046195984,2023-12-11 08:21:15.701793,16.894531,11.71875
17,161,424472.7,1195.1652,20.703125,32.716819286346436,2023-12-11 08:21:22.916008,17.675781,11.328125
16,151,418649.0,1195.1652,20.410156,32.612162828445435,2023-12-11 08:21:48.620023,17.285156,11.328125
18,171,433590.3,1195.1652,20.996094,32.70747661590576,2023-12-11 08:21:55.927281,18.066406,11.5234375
17,161,424472.7,1195.1652,20.703125,32.741600036621094,2023-12-11 08:22:21.676665,17.675781,11.328125
19,181,441041.75,1195.1652,21.386719,32.6752347946167,2023-12-11 08:22:28.903594,18.75,11.328125
18,171,433590.3,1195.1652,20.996094,32.68497037887573,2023-12-11 08:22:54.695086,18.066406,11.5234375
20,191,444167.7,1195.1652,21.484375,32.80138850212097,2023-12-11 08:23:02.011650,18.652344,11.5234375
19,181,441041.75,1195.1652,21.386719,32.6626992225647,2023-12-11 08:23:27.662509,18.75,11.328125
21,201,456751.25,1195.1652,21.972656,32.331571102142334,2023-12-11 08:23:34.649765,19.433594,11.230469
20,191,444167.7,1195.1652,21.484375,32.66903758049011,2023-12-11 08:24:00.639536,18.652344,11.5234375
22,211,464153.2,1195.1652,22.265625,32.64343047142029,2023-12-11 08:24:07.599979,19.140625,11.621094
21,201,456751.25,1195.1652,21.972656,32.88421869277954,2023-12-11 08:24:33.831780,19.433594,11.230469
23,221,468569.34,1195.1652,22.363281,32.396101236343384,2023-12-11 08:24:40.300024,19.140625,11.621094
22,211,464153.2,1195.1652,22.265625,32.492873191833496,2023-12-11 08:25:06.647363,19.140625,11.621094
24,231,480370.88,1210.669,22.851562,32.657585859298706,2023-12-11 08:25:13.283919,19.53125,11.816406
23,221,468569.34,1195.1652,22.363281,32.5837721824646,2023-12-11 08:25:39.539007,19.140625,11.621094
25,241,489483.78,1210.669,23.242188,32.806981563568115,2023-12-11 08:25:46.398904,19.824219,12.011719
24,231,480370.88,1210.669,22.851562,32.782620906829834,2023-12-11 08:26:12.629133,19.53125,11.816406
26,251,492201.9,1210.669,23.339844,32.433194160461426,2023-12-11 08:26:19.138986,19.726562,12.207031
25,241,489483.78,1210.669,23.242188,32.6696343421936,2023-12-11 08:26:45.608816,19.824219,12.011719
27,261,494080.66,1210.669,23.339844,32.792547941207886,2023-12-11 08:26:52.247320,20.019531,12.011719
26,251,492201.9,1210.669,23.339844,32.71095275878906,2023-12-11 08:27:18.627375,19.726562,12.207031
28,271,497316.75,1210.669,23.4375,32.72131085395813,2023-12-11 08:27:25.277874,20.3125,12.597656
27,261,494080.66,1210.669,23.339844,32.85856246948242,2023-12-11 08:27:51.801508,20.019531,12.011719
29,281,500048.3,1210.669,23.535156,32.81820869445801,2023-12-11 08:27:58.404271,20.410156,12.597656
28,271,497316.75,1210.669,23.4375,32.79332637786865,2023-12-11 08:28:24.904578,20.3125,12.597656
30,291,511975.12,1210.669,24.121094,32.88271999359131,2023-12-11 08:28:31.610420,20.703125,13.28125
