loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,558540.25,1021.5803,33.10547,55.04195165634155,2023-12-09 20:54:54.472622,207902.55,11.5234375
2,11,749864.7,1134.3252,43.45703,33.10996127128601,2023-12-09 20:55:28.256302,247978.23,13.28125
3,21,890455.5,1134.3252,50.29297,33.17668843269348,2023-12-09 20:56:02.032819,262881.12,13.671875
4,31,985450.06,1134.3252,54.6875,33.178597927093506,2023-12-09 20:56:35.807229,271751.4,13.8671875
5,41,1077411.9,1134.3252,58.789062,33.45450687408447,2023-12-09 20:57:09.869448,280404.94,13.964844
6,51,1138647.1,1134.3252,61.42578,33.022799491882324,2023-12-09 20:57:43.561899,288528.16,14.2578125
7,61,1187956.5,1146.5697,63.28125,33.173285245895386,2023-12-09 20:58:17.371726,294086.06,14.2578125
8,71,1222781.4,1146.5697,64.453125,32.96390247344971,2023-12-09 20:58:50.943246,299337.16,14.355469
9,81,1258111.2,1146.5697,65.72266,33.41426944732666,2023-12-09 20:59:24.970588,306220.75,14.6484375
10,91,1292107.8,1146.5697,66.89453,33.35071325302124,2023-12-09 20:59:58.949680,314858.47,14.941406
11,101,1329136.2,1179.4539,68.16406,33.33133411407471,2023-12-09 21:00:32.868447,322772.28,15.136719
12,111,1356679.8,1179.4539,69.04297,33.22475028038025,2023-12-09 21:01:06.692678,328979.1,15.4296875
13,121,1380754.1,1179.4539,69.62891,33.294485092163086,2023-12-09 21:01:40.596036,339841.44,15.917969
14,131,1412918.4,1179.4539,70.703125,33.21622920036316,2023-12-09 21:02:14.411626,341570.03,15.917969
15,141,1439043.9,1179.4539,71.58203,33.440733909606934,2023-12-09 21:02:48.457991,344221.7,16.015625
16,151,1468861.0,1179.4539,72.75391,33.03217625617981,2023-12-09 21:03:22.096682,349002.3,16.210938
17,161,1487210.0,1179.4539,73.33984,33.47013187408447,2023-12-09 21:03:56.216161,352246.7,16.308594
18,171,1509403.0,1179.4539,74.02344,33.32686519622803,2023-12-09 21:04:30.160898,354517.38,16.40625
19,181,1519529.0,1179.4539,74.21875,33.21521520614624,2023-12-09 21:05:04.013160,357210.88,16.503906
20,191,1539449.5,1179.4539,75.09766,32.930554151535034,2023-12-09 21:05:37.531033,357927.7,16.503906
21,201,1558017.0,1179.4539,75.78125,33.30340909957886,2023-12-09 21:06:11.424533,358553.06,16.503906
22,211,1568498.0,1229.5427,75.97656,33.16154408454895,2023-12-09 21:06:45.218515,360428.97,16.601562
23,221,1581597.8,1229.5427,76.26953,32.915706634521484,2023-12-09 21:07:18.747917,362793.56,16.601562
24,231,1591477.0,1229.5427,76.5625,33.25207448005676,2023-12-09 21:07:52.589401,363522.88,16.601562
25,241,1604977.0,1229.5427,76.953125,33.50709581375122,2023-12-09 21:08:26.712253,363615.12,16.601562
26,251,1615369.0,1229.5427,77.24609,33.37301278114319,2023-12-09 21:09:00.695835,367663.44,16.796875
27,261,1627435.0,1229.5427,77.53906,33.06246280670166,2023-12-09 21:09:34.354569,367859.66,16.796875
28,271,1641116.0,1229.5427,77.92969,33.122952461242676,2023-12-09 21:10:08.066568,370951.0,16.894531
29,281,1649608.2,1229.5427,78.125,33.577796459198,2023-12-09 21:10:42.260298,371990.8,16.894531
30,291,1656058.9,1229.5427,78.22266,32.88769602775574,2023-12-09 21:11:15.762228,374517.34,16.992188
31,301,1665047.2,1229.5427,78.41797,33.612873554229736,2023-12-09 21:11:49.977535,375007.5,16.992188
32,311,1671291.6,1229.5427,78.515625,33.02758526802063,2023-12-09 21:12:23.634435,377499.97,17.089844
33,321,1673608.5,1229.5427,78.515625,33.066381216049194,2023-12-09 21:12:57.289990,378576.7,17.089844
34,331,1684518.6,1229.5427,78.80859,33.30488872528076,2023-12-09 21:13:31.241811,379089.6,17.089844
35,341,1692253.0,1229.5427,79.00391,33.15453600883484,2023-12-09 21:14:04.984585,380226.97,17.089844
36,351,1707032.5,1229.5427,79.58984,32.96752119064331,2023-12-09 21:14:38.545375,382256.47,17.1875
37,361,1714727.9,1229.5427,79.78516,33.04671931266785,2023-12-09 21:15:12.186226,383594.47,17.1875
38,371,1718261.0,1229.5427,79.78516,33.54594874382019,2023-12-09 21:15:46.324003,385100.53,17.285156
39,381,1729779.1,1229.5427,80.078125,33.30721926689148,2023-12-09 21:16:20.226224,385172.5,17.285156
