loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,440633.22,995.14825,43.164062,49.62521719932556,2023-12-14 23:03:23.172255
2,11,654476.1,1027.9517,61.914062,17.66074848175049,2023-12-14 23:03:41.156801
3,21,775855.5,1027.9517,71.77734,17.798349618911743,2023-12-14 23:03:59.284634
4,31,849003.75,1027.9517,77.734375,17.631670713424683,2023-12-14 23:04:17.251716
5,41,892199.1,1027.9517,80.56641,16.83363628387451,2023-12-14 23:04:34.400809
6,51,938941.56,1027.9517,83.69141,16.418193578720093,2023-12-14 23:04:51.126676
7,61,973008.7,1027.9517,85.74219,16.4250705242157,2023-12-14 23:05:07.852276
8,71,998038.6,1027.9517,86.91406,16.28625226020813,2023-12-14 23:05:24.443553
9,81,1013614.75,1027.9517,87.40234,16.2972674369812,2023-12-14 23:05:41.037591
10,91,1030986.8,1028.5918,88.18359,16.410395622253418,2023-12-14 23:05:57.747614
11,101,1051458.6,1028.5918,89.25781,16.304962635040283,2023-12-14 23:06:14.349898
12,111,1064576.6,1028.5918,89.74609,16.486685037612915,2023-12-14 23:06:31.132905
13,121,1073007.0,1028.5918,89.94141,16.529712200164795,2023-12-14 23:06:47.958355
14,131,1079306.0,1028.5918,90.03906,16.468302011489868,2023-12-14 23:07:04.725917
15,141,1084909.0,1028.5918,90.13672,16.522395372390747,2023-12-14 23:07:21.547575
16,151,1090338.1,1029.2278,90.234375,16.464178562164307,2023-12-14 23:07:38.309803
17,161,1097278.4,1029.2278,90.42969,16.356035947799683,2023-12-14 23:07:54.966705
18,171,1102668.0,1029.2278,90.625,16.445395469665527,2023-12-14 23:08:11.708203
19,181,1109813.0,1029.2278,90.91797,16.394118070602417,2023-12-14 23:08:28.404470
20,191,1112932.1,1029.2278,90.91797,16.360340118408203,2023-12-14 23:08:45.064043
21,201,1116742.1,1029.2278,91.015625,16.38348889350891,2023-12-14 23:09:01.745192
22,211,1121413.8,1029.2278,91.11328,16.31794786453247,2023-12-14 23:09:18.360128
23,221,1126136.1,1029.2278,91.30859,16.340599298477173,2023-12-14 23:09:34.998055
24,231,1132736.8,1029.2278,91.60156,16.51062536239624,2023-12-14 23:09:51.805764
25,241,1136184.5,1029.2278,91.69922,16.48644709587097,2023-12-14 23:10:08.590752
26,251,1140142.8,1029.2278,91.796875,16.417302131652832,2023-12-14 23:10:25.305676
27,261,1145219.6,1029.2278,91.99219,16.63384175300598,2023-12-14 23:10:42.235463
28,271,1148411.6,1029.2278,91.99219,16.550495624542236,2023-12-14 23:10:59.085416
29,281,1151012.0,1029.2278,91.99219,16.3390212059021,2023-12-14 23:11:15.720894
30,291,1154784.8,1029.2278,92.08984,16.40346384048462,2023-12-14 23:11:32.418107
31,301,1159450.8,1029.2278,92.1875,16.36571192741394,2023-12-14 23:11:49.078226
32,311,1161912.6,1047.8567,92.1875,16.44574499130249,2023-12-14 23:12:05.831909
33,321,1164830.5,1047.8567,92.1875,16.394554138183594,2023-12-14 23:12:22.534025
34,331,1167247.9,1047.8567,92.1875,16.307826042175293,2023-12-14 23:12:39.152560
35,341,1169699.5,1047.8567,92.1875,16.743634700775146,2023-12-14 23:12:56.198708
36,351,1172491.0,1047.8567,92.1875,16.363988399505615,2023-12-14 23:13:12.875238
37,361,1174894.4,1047.8567,92.1875,16.41684865951538,2023-12-14 23:13:29.592231
38,371,1178169.8,1047.8567,92.28516,16.37630009651184,2023-12-14 23:13:46.279180
39,381,1181231.0,1047.8567,92.38281,16.326030492782593,2023-12-14 23:14:02.916286
40,391,1183152.8,1047.8567,92.38281,16.36197543144226,2023-12-14 23:14:19.586700
41,401,1184728.5,1047.8567,92.38281,16.368216514587402,2023-12-14 23:14:36.266678
42,411,1186734.5,1047.8567,92.38281,16.458760738372803,2023-12-14 23:14:53.036564
43,421,1188744.2,1047.8567,92.38281,16.45524787902832,2023-12-14 23:15:09.794216
44,431,1191180.5,1047.8567,92.38281,16.315870761871338,2023-12-14 23:15:26.412141
45,441,1193637.2,1047.8567,92.38281,16.396847009658813,2023-12-14 23:15:43.112086
