loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,-26725.312,-156.1122,15.917969,16.993245840072632,2023-12-14 20:08:42.887357
2,11,-31662.781,-156.1122,18.945312,4.728424787521362,2023-12-14 20:08:47.994583
3,21,-33919.406,-156.1122,20.605469,4.862694501876831,2023-12-14 20:08:53.375724
4,31,-33633.812,-156.1122,21.386719,4.7298548221588135,2023-12-14 20:08:58.467164
5,41,-33228.594,-156.1122,21.679688,4.859589338302612,2023-12-14 20:09:03.719912
6,51,-32378.594,-156.1122,22.851562,4.949656963348389,2023-12-14 20:09:09.114960
7,61,-32300.203,-145.7291,23.730469,4.719634056091309,2023-12-14 20:09:14.248992
8,71,-32081.719,-145.7291,24.511719,4.7858805656433105,2023-12-14 20:09:19.437915
9,81,-29536.625,-145.7291,25.585938,5.004592418670654,2023-12-14 20:09:24.931738
10,91,-28665.375,-145.7291,27.050781,4.861678123474121,2023-12-14 20:09:30.161568
11,101,-27123.516,-145.7291,27.832031,4.7850501537323,2023-12-14 20:09:35.471492
12,111,-25818.219,-140.67807,28.613281,4.855875492095947,2023-12-14 20:09:40.680919
13,121,-24425.219,-140.67807,29.394531,4.96373438835144,2023-12-14 20:09:45.997138
14,131,-22715.219,-140.67807,30.46875,4.817675590515137,2023-12-14 20:09:51.212086
15,141,-21138.875,-140.67807,30.859375,4.836075067520142,2023-12-14 20:09:56.427277
16,151,-19976.219,-140.67807,31.542969,4.814763784408569,2023-12-14 20:10:01.571525
17,161,-17457.875,-140.67807,32.03125,4.822849750518799,2023-12-14 20:10:06.729056
18,171,-16848.86,-140.67807,32.32422,4.852329730987549,2023-12-14 20:10:11.919021
19,181,-16075.625,-140.67807,33.203125,4.88633394241333,2023-12-14 20:10:17.184610
20,191,-15225.453,-140.67807,33.59375,4.741198778152466,2023-12-14 20:10:22.355886
21,201,-13578.484,-140.67807,33.88672,4.835747957229614,2023-12-14 20:10:27.561025
22,211,-11765.3125,-140.67807,34.08203,4.835329055786133,2023-12-14 20:10:32.843260
23,221,-10881.406,-139.31747,34.66797,4.695260524749756,2023-12-14 20:10:37.962660
24,231,-11841.875,-139.31747,35.9375,4.873800039291382,2023-12-14 20:10:43.232247
25,241,-13018.859,-139.31747,37.304688,4.833365440368652,2023-12-14 20:10:48.482047
26,251,-15346.266,-139.31747,39.257812,4.876157999038696,2023-12-14 20:10:53.784183
27,261,-15814.9375,-139.31747,41.015625,4.919401168823242,2023-12-14 20:10:59.074654
28,271,-16553.953,-139.31747,42.773438,4.8428874015808105,2023-12-14 20:11:04.300517
29,281,-17698.062,-139.31747,44.53125,4.724035263061523,2023-12-14 20:11:09.452902
30,291,-19339.719,-139.31747,46.191406,4.762303829193115,2023-12-14 20:11:14.673201
31,301,-21809.844,-139.31747,48.242188,4.912158012390137,2023-12-14 20:11:20.040575
32,311,-24855.562,-139.31747,50.48828,4.858649492263794,2023-12-14 20:11:25.361802
33,321,-26848.188,-139.31747,52.34375,4.837909460067749,2023-12-14 20:11:30.653458
34,331,-29660.188,-139.31747,54.39453,4.742344856262207,2023-12-14 20:11:35.906649
35,341,-29832.562,-139.31747,55.46875,4.6605565547943115,2023-12-14 20:11:41.028655
36,351,-29189.781,-139.31747,56.152344,4.688039302825928,2023-12-14 20:11:46.080786
37,361,-30547.438,-139.31747,57.226562,4.745636463165283,2023-12-14 20:11:51.228501
38,371,-32275.5,-139.31747,58.30078,4.751438617706299,2023-12-14 20:11:56.452176
39,381,-32994.938,-139.31747,59.277344,4.7246153354644775,2023-12-14 20:12:01.528856
40,391,-34248.562,-139.31747,60.15625,4.770928144454956,2023-12-14 20:12:06.651433
41,401,-35050.562,-139.31747,61.328125,4.829567909240723,2023-12-14 20:12:11.884439
42,411,-37661.062,-139.31747,62.890625,4.774839639663696,2023-12-14 20:12:17.018709
43,421,-37995.438,-139.31747,63.57422,4.799200534820557,2023-12-14 20:12:22.179387
44,431,-39020.156,-139.31747,64.55078,4.864755630493164,2023-12-14 20:12:27.426718
45,441,-39295.78,-139.31747,65.33203,4.94032096862793,2023-12-14 20:12:32.719524
46,451,-38894.625,-139.31747,65.72266,4.768438816070557,2023-12-14 20:12:37.961955
47,461,-39543.28,-139.31747,66.40625,4.887428522109985,2023-12-14 20:12:43.301676
48,471,-39351.156,-137.34135,66.99219,4.9254844188690186,2023-12-14 20:12:48.709245
49,481,-38197.438,-137.34135,67.08984,4.967489957809448,2023-12-14 20:12:54.077799
50,491,-38851.78,-137.34135,67.67578,4.779014348983765,2023-12-14 20:12:59.325954
51,501,-38663.125,-137.34135,68.16406,4.7714197635650635,2023-12-14 20:13:04.530205
52,511,-39061.72,-137.34135,68.94531,4.899828672409058,2023-12-14 20:13:09.928258
53,521,-39792.594,-137.34135,69.82422,4.897863388061523,2023-12-14 20:13:15.195196
54,531,-39339.438,-137.34135,70.01953,4.775178909301758,2023-12-14 20:13:20.493853
55,541,-38992.0,-137.34135,70.3125,4.884197235107422,2023-12-14 20:13:25.784215
56,551,-38540.625,-137.34135,70.89844,4.778373718261719,2023-12-14 20:13:30.999543
57,561,-39237.344,-137.34135,71.38672,4.905432224273682,2023-12-14 20:13:36.290143
58,571,-38466.312,-137.34135,71.77734,4.74347186088562,2023-12-14 20:13:41.441086
59,581,-38171.562,-137.34135,72.16797,4.841934680938721,2023-12-14 20:13:46.653780
60,591,-37670.875,-137.34135,72.36328,4.784550905227661,2023-12-14 20:13:51.794488
61,601,-37309.25,-137.34135,72.55859,4.740036725997925,2023-12-14 20:13:56.967923
62,611,-37014.78,-137.34135,72.85156,4.855582237243652,2023-12-14 20:14:02.155998
63,621,-36676.312,-137.34135,73.24219,4.865669250488281,2023-12-14 20:14:07.498270
64,631,-36253.688,-137.34135,73.33984,4.8601202964782715,2023-12-14 20:14:12.869248
65,641,-36094.312,-137.34135,73.53516,4.946548223495483,2023-12-14 20:14:18.267005
66,651,-36470.438,-137.34135,74.02344,4.801381349563599,2023-12-14 20:14:23.518540
67,661,-36458.03,-137.34135,74.41406,4.757474184036255,2023-12-14 20:14:28.738944
68,671,-35909.97,-137.34135,74.80469,4.845535039901733,2023-12-14 20:14:34.043789
69,681,-35790.812,-137.34135,75.09766,4.7756242752075195,2023-12-14 20:14:39.210116
70,691,-35552.844,-137.34135,75.29297,4.927432537078857,2023-12-14 20:14:44.522113
71,701,-35437.72,-137.34135,75.390625,4.782597541809082,2023-12-14 20:14:49.805813
72,711,-34733.5,-137.34135,75.68359,4.791316986083984,2023-12-14 20:14:55.119064
73,721,-34438.75,-137.34135,75.78125,4.766489505767822,2023-12-14 20:15:00.389256
74,731,-34807.062,-137.34135,76.171875,4.8214194774627686,2023-12-14 20:15:05.610337
75,741,-34710.844,-137.34135,76.46484,4.811959743499756,2023-12-14 20:15:10.808294
76,751,-34618.688,-137.34135,76.75781,4.745393514633179,2023-12-14 20:15:15.975939
77,761,-34698.03,-137.34135,77.05078,4.784226894378662,2023-12-14 20:15:21.266241
78,771,-34295.844,-137.34135,77.34375,4.918249607086182,2023-12-14 20:15:26.573410
79,781,-34275.812,-137.34135,77.44141,4.69706916809082,2023-12-14 20:15:31.746501
80,791,-33728.47,-137.34135,77.53906,4.88411545753479,2023-12-14 20:15:36.997866
81,801,-33106.625,-137.34135,77.53906,4.894040107727051,2023-12-14 20:15:42.312181
82,811,-33204.406,-137.34135,78.02734,4.818721294403076,2023-12-14 20:15:47.638345
83,821,-33110.625,-137.34135,78.22266,4.803853511810303,2023-12-14 20:15:52.933108
84,831,-32448.812,-137.34135,78.22266,4.883331775665283,2023-12-14 20:15:58.220500
85,841,-32227.188,-137.34135,78.32031,4.706928730010986,2023-12-14 20:16:03.326607
86,851,-32274.562,-137.34135,78.61328,4.82132625579834,2023-12-14 20:16:08.566252
87,861,-31610.875,-137.34135,78.80859,4.752063035964966,2023-12-14 20:16:13.726353
88,871,-31343.5,-137.34135,78.90625,4.903357744216919,2023-12-14 20:16:19.064992
89,881,-30813.219,-137.34135,79.00391,4.798462390899658,2023-12-14 20:16:24.324253
90,891,-30664.688,-137.34135,79.296875,4.8381946086883545,2023-12-14 20:16:29.583362
91,901,-30419.906,-137.34135,79.296875,4.814067602157593,2023-12-14 20:16:34.765829
92,911,-29999.938,-137.34135,79.39453,4.728854656219482,2023-12-14 20:16:39.868356
93,921,-29543.812,-137.34135,79.49219,4.771393060684204,2023-12-14 20:16:45.004909
94,931,-29447.281,-137.34135,79.6875,4.948332071304321,2023-12-14 20:16:50.409667
95,941,-29009.5,-137.34135,79.78516,4.6848227977752686,2023-12-14 20:16:55.552071
96,951,-28754.062,-137.34135,79.78516,4.77994704246521,2023-12-14 20:17:00.715905
97,961,-28515.969,-137.34135,79.78516,4.761352300643921,2023-12-14 20:17:05.893880
98,971,-27880.0,-137.34135,79.88281,4.887105703353882,2023-12-14 20:17:11.185582
99,981,-27315.531,-137.34135,79.88281,4.778056859970093,2023-12-14 20:17:16.373491
100,991,-26651.438,-137.34135,79.98047,4.794856071472168,2023-12-14 20:17:21.619235
101,1001,-26646.781,-137.34135,80.17578,4.7936882972717285,2023-12-14 20:17:26.775624
102,1011,-26036.688,-137.34135,80.17578,4.8498334884643555,2023-12-14 20:17:32.152824
103,1021,-25407.344,-137.34135,80.17578,4.881489992141724,2023-12-14 20:17:37.500673
