loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,20485.988,-72.9359,22.558594,9.236713886260986,2023-12-14 19:48:05.772933
2,11,30788.695,-71.441315,32.32422,0.19527125358581543,2023-12-14 19:48:24.042683
3,21,37206.54,-70.82664,37.98828,0.1959826946258545,2023-12-14 19:48:24.640135
4,31,40855.8,-70.82664,41.015625,0.17801451683044434,2023-12-14 19:48:25.181683
5,41,42276.88,-69.890785,41.796875,0.18292808532714844,2023-12-14 19:48:25.749857
6,51,43837.19,-69.219604,42.578125,0.19123125076293945,2023-12-14 19:48:26.338907
7,61,45829.676,-68.86673,43.652344,0.1836538314819336,2023-12-14 19:48:26.903819
8,71,48646.68,-68.86673,45.410156,0.17661333084106445,2023-12-14 19:48:27.462395
9,81,54583.766,-68.651535,49.414062,0.18895268440246582,2023-12-14 19:48:28.038390
10,91,61920.168,-68.651535,54.39453,0.17568516731262207,2023-12-14 19:48:28.709633
11,101,68498.4,-68.571014,58.691406,0.20137834548950195,2023-12-14 19:48:29.296638
12,111,71606.05,-68.51078,60.44922,0.16162872314453125,2023-12-14 19:48:29.830215
13,121,74209.21,-68.4093,61.914062,0.17860198020935059,2023-12-14 19:48:30.436599
14,131,75886.92,-68.3011,62.79297,0.18282341957092285,2023-12-14 19:48:30.992209
15,141,77440.75,-66.76611,63.57422,0.1747593879699707,2023-12-14 19:48:31.563777
16,151,78323.586,-66.76611,63.867188,0.16077685356140137,2023-12-14 19:48:32.128367
17,161,79367.94,-66.76611,64.35547,0.17624449729919434,2023-12-14 19:48:32.714371
18,171,80010.56,-66.68914,64.55078,0.20919299125671387,2023-12-14 19:48:33.410803
19,181,80845.92,-66.68914,64.94141,0.2069852352142334,2023-12-14 19:48:34.058178
20,191,81194.98,-66.68914,65.03906,0.20526361465454102,2023-12-14 19:48:34.706488
21,201,81694.06,-66.66942,65.234375,0.19706964492797852,2023-12-14 19:48:35.293613
22,211,81888.81,-66.3579,65.234375,0.17756867408752441,2023-12-14 19:48:35.848318
23,221,82249.06,-66.23764,65.33203,0.20660114288330078,2023-12-14 19:48:36.445335
24,231,82784.914,-66.23764,65.52734,0.1960749626159668,2023-12-14 19:48:37.056037
25,241,83267.336,-66.174965,65.72266,0.1849808692932129,2023-12-14 19:48:37.628915
26,251,83421.33,-66.174965,65.72266,0.17247986793518066,2023-12-14 19:48:38.167045
27,261,83715.336,-66.174965,65.82031,0.18349385261535645,2023-12-14 19:48:38.710692
28,271,83906.2,-66.174965,65.82031,0.17871308326721191,2023-12-14 19:48:39.254861
29,281,84085.17,-66.174965,65.82031,0.20932412147521973,2023-12-14 19:48:39.892237
30,291,84376.36,-66.048294,65.91797,0.18130898475646973,2023-12-14 19:48:40.435553
31,301,84822.1,-65.9259,66.11328,0.19264888763427734,2023-12-14 19:48:41.030092
32,311,84947.77,-65.9259,66.11328,0.18779897689819336,2023-12-14 19:48:41.703154
33,321,85361.43,-65.9259,66.30859,0.16552019119262695,2023-12-14 19:48:42.266118
34,331,85434.87,-65.9259,66.30859,0.19308161735534668,2023-12-14 19:48:42.910778
35,341,85569.734,-65.9259,66.30859,0.18409347534179688,2023-12-14 19:48:43.485341
36,351,85661.32,-65.9259,66.30859,0.19197750091552734,2023-12-14 19:48:44.047388
37,361,85782.06,-65.9259,66.30859,0.18603825569152832,2023-12-14 19:48:44.600884
38,371,85875.914,-65.9259,66.30859,0.1898190975189209,2023-12-14 19:48:45.155926
39,381,85950.51,-65.9259,66.30859,0.17140555381774902,2023-12-14 19:48:45.701604
40,391,86031.32,-65.9259,66.30859,0.19044804573059082,2023-12-14 19:48:46.317357
41,401,86102.305,-65.9259,66.30859,0.18265032768249512,2023-12-14 19:48:46.907740
42,411,86201.21,-65.9259,66.30859,0.15890145301818848,2023-12-14 19:48:47.440402
43,421,86252.35,-65.85806,66.30859,0.16785693168640137,2023-12-14 19:48:47.987507
44,431,86339.93,-65.85806,66.30859,0.1727449893951416,2023-12-14 19:48:48.569562
45,441,86573.734,-65.85806,66.40625,0.17326116561889648,2023-12-14 19:48:49.145605
46,451,86647.25,-65.85806,66.40625,0.20486664772033691,2023-12-14 19:48:49.737191
47,461,86707.86,-65.85806,66.40625,0.20030713081359863,2023-12-14 19:48:50.321134
48,471,86747.08,-65.85806,66.40625,0.17303466796875,2023-12-14 19:48:50.926957
49,481,86817.94,-65.85806,66.40625,0.19155001640319824,2023-12-14 19:48:51.502872
50,491,87010.44,-65.85806,66.50391,0.17866849899291992,2023-12-14 19:48:52.139884
51,501,87119.03,-65.85806,66.50391,0.18144726753234863,2023-12-14 19:48:52.731513
52,511,87183.25,-65.85806,66.50391,0.18739652633666992,2023-12-14 19:48:53.292269
53,521,87222.68,-65.85806,66.50391,0.20320653915405273,2023-12-14 19:48:53.962449
54,531,87279.516,-65.85806,66.50391,0.19394445419311523,2023-12-14 19:48:54.577451
55,541,87373.04,-65.85806,66.50391,0.15892481803894043,2023-12-14 19:48:55.129331
56,551,87719.26,-65.85806,66.69922,0.17026543617248535,2023-12-14 19:48:55.712294
57,561,87887.305,-65.85806,66.796875,0.16764426231384277,2023-12-14 19:48:56.277620
58,571,87947.48,-65.83799,66.796875,0.16698479652404785,2023-12-14 19:48:56.842132
59,581,87977.164,-65.83799,66.796875,0.16052007675170898,2023-12-14 19:48:57.390872
60,591,88014.73,-65.83799,66.796875,0.1560676097869873,2023-12-14 19:48:57.978151
61,601,88073.41,-65.83799,66.796875,0.15250873565673828,2023-12-14 19:48:58.572812
62,611,88108.43,-65.83799,66.796875,0.16898703575134277,2023-12-14 19:48:59.188887
63,621,88151.164,-65.824326,66.796875,0.1915607452392578,2023-12-14 19:48:59.815009
64,631,88214.01,-65.824326,66.796875,0.18613338470458984,2023-12-14 19:49:00.376871
65,641,88258.48,-65.824326,66.796875,0.21099567413330078,2023-12-14 19:49:01.043469
66,651,88457.65,-65.824326,66.89453,0.19596171379089355,2023-12-14 19:49:01.656989
67,661,88495.664,-65.824326,66.89453,0.1860952377319336,2023-12-14 19:49:02.213311
68,671,88559.19,-65.824326,66.89453,0.18542242050170898,2023-12-14 19:49:02.761878
69,681,88581.99,-65.824326,66.89453,0.20908594131469727,2023-12-14 19:49:03.346765
70,691,88622.57,-65.824326,66.89453,0.20499920845031738,2023-12-14 19:49:04.009403
71,701,88654.79,-65.824326,66.89453,0.18797898292541504,2023-12-14 19:49:04.598495
72,711,88695.13,-65.824326,66.89453,0.1923999786376953,2023-12-14 19:49:05.218603
73,721,88884.06,-65.824326,66.99219,0.18215036392211914,2023-12-14 19:49:05.774679
74,731,88997.336,-65.824326,66.99219,0.20023798942565918,2023-12-14 19:49:06.327954
75,741,89188.17,-65.824326,67.08984,0.20491957664489746,2023-12-14 19:49:06.894937
76,751,89243.14,-65.824326,67.08984,0.18865680694580078,2023-12-14 19:49:07.460638
77,761,89465.66,-65.794525,67.1875,0.21325421333312988,2023-12-14 19:49:08.150911
78,771,89519.016,-65.794525,67.1875,0.17804861068725586,2023-12-14 19:49:08.794590
79,781,89573.94,-65.794525,67.1875,0.18914413452148438,2023-12-14 19:49:09.467193
80,791,89661.914,-65.794525,67.1875,0.16660404205322266,2023-12-14 19:49:10.025651
81,801,89766.25,-65.794525,67.1875,0.1705799102783203,2023-12-14 19:49:10.611404
82,811,89873.484,-65.794525,67.1875,0.1762681007385254,2023-12-14 19:49:11.163844
83,821,89931.04,-65.794525,67.1875,0.1719510555267334,2023-12-14 19:49:11.814701
84,831,90047.2,-65.794525,67.1875,0.1897430419921875,2023-12-14 19:49:12.424417
85,841,90109.38,-65.794525,67.1875,0.18666982650756836,2023-12-14 19:49:12.988481
86,851,90331.49,-65.794525,67.28516,0.17893528938293457,2023-12-14 19:49:13.576613
87,861,90431.055,-65.794525,67.28516,0.16522598266601562,2023-12-14 19:49:14.185318
88,871,90619.68,-65.794525,67.38281,0.20201754570007324,2023-12-14 19:49:14.797368
89,881,90670.01,-65.794525,67.38281,0.1895437240600586,2023-12-14 19:49:15.399941
90,891,90724.86,-65.794525,67.38281,0.1816697120666504,2023-12-14 19:49:15.958175
91,901,90754.38,-65.794525,67.38281,0.19268012046813965,2023-12-14 19:49:16.550607
92,911,90818.37,-65.78639,67.38281,0.1785750389099121,2023-12-14 19:49:17.107760
93,921,90903.15,-65.768654,67.38281,0.19287848472595215,2023-12-14 19:49:17.678377
94,931,90957.55,-65.768654,67.38281,0.17857670783996582,2023-12-14 19:49:18.261679
95,941,91158.98,-65.726425,67.48047,0.17875909805297852,2023-12-14 19:49:18.840923
96,951,91342.02,-65.726425,67.578125,0.16167378425598145,2023-12-14 19:49:19.394562
97,961,91379.91,-65.726425,67.578125,0.18828868865966797,2023-12-14 19:49:20.001846
98,971,91407.6,-65.726425,67.578125,0.2170259952545166,2023-12-14 19:49:20.667798
99,981,91739.71,-65.726425,67.77344,0.17533206939697266,2023-12-14 19:49:21.321813
100,991,91918.88,-65.726425,67.87109,0.17769789695739746,2023-12-14 19:49:21.918128
101,1001,91966.43,-65.726425,67.87109,0.17937827110290527,2023-12-14 19:49:22.525506
102,1011,92019.51,-65.726425,67.87109,0.18238449096679688,2023-12-14 19:49:23.200042
103,1021,92082.78,-65.726425,67.87109,0.2082812786102295,2023-12-14 19:49:23.832886
104,1031,92138.8,-65.726425,67.87109,0.1857309341430664,2023-12-14 19:49:24.410301
105,1041,92165.055,-65.726425,67.87109,0.17243504524230957,2023-12-14 19:49:25.020618
106,1051,92185.57,-65.726425,67.87109,0.19826841354370117,2023-12-14 19:49:25.597288
107,1061,92208.84,-65.726425,67.87109,0.1783900260925293,2023-12-14 19:49:26.192928
108,1071,92250.49,-65.726425,67.87109,0.1771860122680664,2023-12-14 19:49:26.748171
109,1081,92417.42,-65.726425,67.96875,0.182816743850708,2023-12-14 19:49:27.381235
110,1091,92458.195,-65.726425,67.96875,0.17730283737182617,2023-12-14 19:49:27.933095
111,1101,92722.29,-65.726425,68.16406,0.1919097900390625,2023-12-14 19:49:28.498118
112,1111,92766.34,-65.726425,68.16406,0.1990675926208496,2023-12-14 19:49:29.072584
113,1121,92800.05,-65.726425,68.16406,0.19901275634765625,2023-12-14 19:49:29.667542
114,1131,92871.14,-65.726425,68.16406,0.1797788143157959,2023-12-14 19:49:30.257976
115,1141,92896.016,-65.726425,68.16406,0.19166946411132812,2023-12-14 19:49:30.837420
116,1151,93126.75,-65.726425,68.26172,0.18015122413635254,2023-12-14 19:49:31.440812
117,1161,93181.6,-65.726425,68.26172,0.19260120391845703,2023-12-14 19:49:32.064546
118,1171,93246.16,-65.726425,68.26172,0.20450091361999512,2023-12-14 19:49:32.699267
119,1181,93541.586,-65.726425,68.45703,0.16827082633972168,2023-12-14 19:49:33.248369
120,1191,93708.15,-65.726425,68.55469,0.18116354942321777,2023-12-14 19:49:33.935726
121,1201,93759.7,-65.726425,68.55469,0.19528985023498535,2023-12-14 19:49:34.505457
122,1211,93804.15,-65.726425,68.55469,0.17708063125610352,2023-12-14 19:49:35.247358
123,1221,93822.37,-65.726425,68.55469,0.17522239685058594,2023-12-14 19:49:35.869338
124,1231,94155.75,-65.726425,68.75,0.18257665634155273,2023-12-14 19:49:36.487837
125,1241,94310.164,-65.726425,68.84766,0.1906721591949463,2023-12-14 19:49:37.213390
126,1251,94359.64,-65.726425,68.84766,0.16704320907592773,2023-12-14 19:49:37.832669
127,1261,94383.38,-65.726425,68.84766,0.20148062705993652,2023-12-14 19:49:38.486176
128,1271,94543.734,-65.726425,68.94531,0.19103288650512695,2023-12-14 19:49:39.108027
129,1281,94591.59,-65.726425,68.94531,0.19350242614746094,2023-12-14 19:49:39.764009
130,1291,94645.37,-65.726425,68.94531,0.1911005973815918,2023-12-14 19:49:40.319914
131,1301,94659.59,-65.726425,68.94531,0.19038867950439453,2023-12-14 19:49:40.911237
132,1311,94838.49,-65.726425,69.04297,0.1918950080871582,2023-12-14 19:49:41.495651
133,1321,94863.266,-65.726425,69.04297,0.18421506881713867,2023-12-14 19:49:42.098773
134,1331,94887.58,-65.726425,69.04297,0.19225645065307617,2023-12-14 19:49:42.718608
135,1341,94910.69,-65.726425,69.04297,0.17970490455627441,2023-12-14 19:49:43.360319
136,1351,94925.875,-65.726425,69.04297,0.20442485809326172,2023-12-14 19:49:43.975174
137,1361,94942.6,-65.726425,69.04297,0.17491507530212402,2023-12-14 19:49:44.581104
138,1371,95105.87,-65.726425,69.140625,0.17133164405822754,2023-12-14 19:49:45.188287
139,1381,95120.86,-65.726425,69.140625,0.18441104888916016,2023-12-14 19:49:45.774747
140,1391,95284.82,-65.726425,69.23828,0.17365336418151855,2023-12-14 19:49:46.450022
141,1401,95318.54,-65.726425,69.23828,0.19110417366027832,2023-12-14 19:49:47.053621
142,1411,95342.76,-65.726425,69.23828,0.19712090492248535,2023-12-14 19:49:47.631038
143,1421,95364.21,-65.726425,69.23828,0.18861865997314453,2023-12-14 19:49:48.325526
144,1431,95391.555,-65.726425,69.23828,0.1778111457824707,2023-12-14 19:49:48.881416
145,1441,95413.22,-65.726425,69.23828,0.15457701683044434,2023-12-14 19:49:49.541690
146,1451,95588.29,-65.726425,69.33594,0.2125074863433838,2023-12-14 19:49:50.205972
147,1461,95747.58,-65.726425,69.43359,0.1813359260559082,2023-12-14 19:49:50.754538
148,1471,95798.0,-65.726425,69.43359,0.16948938369750977,2023-12-14 19:49:51.301628
149,1481,95830.836,-65.726425,69.43359,0.19269061088562012,2023-12-14 19:49:51.885107
150,1491,95995.734,-65.726425,69.53125,0.17235136032104492,2023-12-14 19:49:52.474057
151,1501,96010.56,-65.726425,69.53125,0.16721820831298828,2023-12-14 19:49:53.058585
152,1511,96177.42,-65.726425,69.62891,0.17236614227294922,2023-12-14 19:49:53.621822
153,1521,96214.83,-65.726425,69.62891,0.20608067512512207,2023-12-14 19:49:54.202247
154,1531,96237.31,-65.726425,69.62891,0.17360901832580566,2023-12-14 19:49:54.743487
155,1541,96419.805,-65.726425,69.72656,0.1750786304473877,2023-12-14 19:49:55.311197
156,1551,96440.23,-65.726425,69.72656,0.20072531700134277,2023-12-14 19:49:55.871607
157,1561,96459.03,-65.726425,69.72656,0.19157195091247559,2023-12-14 19:49:56.468167
158,1571,96614.555,-65.726425,69.82422,0.17603421211242676,2023-12-14 19:49:57.056703
