loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,-29781.469,-161.56647,16.308594,18.199299097061157,2023-12-14 20:08:50.106602
2,11,-30233.906,-161.33932,19.726562,4.82118821144104,2023-12-14 20:08:55.287901
3,21,-29207.25,-152.67632,22.167969,4.637009382247925,2023-12-14 20:09:00.328735
4,31,-26533.86,-152.08716,25.390625,4.8559730052948,2023-12-14 20:09:05.667999
5,41,-23670.188,-152.08716,27.734375,4.773041009902954,2023-12-14 20:09:10.958146
6,51,-23489.297,-152.08716,30.566406,4.855805397033691,2023-12-14 20:09:16.185827
7,61,-23968.36,-152.08716,32.714844,4.676390886306763,2023-12-14 20:09:21.369986
8,71,-25054.797,-152.08716,34.66797,4.869206428527832,2023-12-14 20:09:26.610243
9,81,-27308.781,-152.08716,37.20703,4.681926965713501,2023-12-14 20:09:31.693851
10,91,-28522.062,-152.05548,39.453125,4.7423906326293945,2023-12-14 20:09:36.805986
11,101,-30131.156,-151.5114,41.40625,4.841282844543457,2023-12-14 20:09:41.977526
12,111,-32459.344,-151.26434,43.652344,4.775520086288452,2023-12-14 20:09:47.151232
13,121,-36014.375,-150.48878,45.898438,4.638141632080078,2023-12-14 20:09:52.248585
14,131,-38828.875,-150.48878,48.046875,4.780202150344849,2023-12-14 20:09:57.461110
15,141,-41454.562,-150.48878,50.29297,4.773730516433716,2023-12-14 20:10:02.616434
16,151,-42999.97,-150.48878,51.85547,4.798565626144409,2023-12-14 20:10:07.772649
17,161,-45492.844,-150.48878,53.61328,4.763047933578491,2023-12-14 20:10:13.003860
18,171,-46995.844,-150.48878,54.882812,4.609491348266602,2023-12-14 20:10:17.988236
19,181,-47394.594,-150.48878,55.46875,4.704282522201538,2023-12-14 20:10:23.095662
20,191,-49323.844,-150.48878,56.835938,4.845289707183838,2023-12-14 20:10:28.379558
21,201,-51827.188,-150.48878,58.398438,4.725080490112305,2023-12-14 20:10:33.549474
22,211,-52944.28,-150.48878,59.472656,4.71201229095459,2023-12-14 20:10:38.701362
23,221,-52936.375,-150.48878,59.960938,4.856438398361206,2023-12-14 20:10:44.021355
24,231,-53884.5,-150.48878,60.9375,4.8463311195373535,2023-12-14 20:10:49.258047
25,241,-54003.156,-150.48878,61.621094,4.787004709243774,2023-12-14 20:10:54.547764
26,251,-54800.25,-147.2095,62.5,4.804613351821899,2023-12-14 20:10:59.806809
27,261,-55001.688,-147.2095,62.98828,4.665658235549927,2023-12-14 20:11:04.881199
28,271,-54969.188,-147.2095,63.28125,4.769067287445068,2023-12-14 20:11:10.164717
29,281,-54808.03,-147.2095,63.57422,4.744466781616211,2023-12-14 20:11:15.346896
30,291,-55133.188,-147.2095,64.0625,4.773229598999023,2023-12-14 20:11:20.556593
31,301,-56259.47,-147.2095,64.74609,4.6512463092803955,2023-12-14 20:11:25.651217
32,311,-56604.875,-147.2095,65.13672,4.735511779785156,2023-12-14 20:11:30.813285
33,321,-56570.844,-147.2095,65.33203,4.778656482696533,2023-12-14 20:11:35.980285
34,331,-56625.188,-147.2095,65.52734,4.700868368148804,2023-12-14 20:11:41.130315
35,341,-57566.094,-147.2095,66.015625,4.853813409805298,2023-12-14 20:11:46.326640
36,351,-57659.78,-147.2095,66.21094,4.7524049282073975,2023-12-14 20:11:51.535862
37,361,-57569.5,-147.2095,66.50391,4.759626626968384,2023-12-14 20:11:56.682588
38,371,-57655.688,-147.2095,66.69922,4.774968862533569,2023-12-14 20:12:01.789307
39,381,-57823.062,-147.2095,67.08984,4.738002061843872,2023-12-14 20:12:06.899499
40,391,-57884.188,-147.2095,67.48047,4.760750770568848,2023-12-14 20:12:12.159674
41,401,-57548.688,-147.2095,67.48047,4.805720090866089,2023-12-14 20:12:17.425408
42,411,-57659.375,-147.2095,67.77344,4.899141550064087,2023-12-14 20:12:22.733144
43,421,-57387.406,-147.2095,67.96875,4.691755771636963,2023-12-14 20:12:27.820825
44,431,-57985.906,-147.2095,68.26172,4.761212348937988,2023-12-14 20:12:32.964368
45,441,-57680.156,-147.2095,68.26172,4.673113584518433,2023-12-14 20:12:37.970523
46,451,-57257.156,-147.2095,68.45703,4.701268434524536,2023-12-14 20:12:43.009480
47,461,-57324.875,-147.2095,68.65234,4.825800657272339,2023-12-14 20:12:48.250389
48,471,-57493.625,-147.2095,69.04297,4.7459211349487305,2023-12-14 20:12:53.338876
49,481,-57679.0,-147.2095,69.43359,4.755893230438232,2023-12-14 20:12:58.453609
50,491,-57596.656,-146.61101,69.43359,4.837167263031006,2023-12-14 20:13:03.706393
51,501,-57623.406,-146.61101,69.53125,4.676678419113159,2023-12-14 20:13:08.821899
52,511,-57344.812,-146.61101,69.53125,4.765581130981445,2023-12-14 20:13:13.949351
53,521,-57368.562,-146.61101,69.62891,4.675093173980713,2023-12-14 20:13:19.070650
54,531,-57384.312,-145.45477,69.82422,4.8130576610565186,2023-12-14 20:13:24.297345
55,541,-57280.375,-145.45477,69.82422,4.66485595703125,2023-12-14 20:13:29.488656
56,551,-56883.312,-145.45477,69.921875,4.741064786911011,2023-12-14 20:13:34.592548
57,561,-57182.875,-145.45477,70.11719,4.641273021697998,2023-12-14 20:13:39.701643
58,571,-57164.812,-145.45477,70.3125,4.678757667541504,2023-12-14 20:13:44.734665
59,581,-56969.22,-145.45477,70.3125,4.701354503631592,2023-12-14 20:13:49.767732
60,591,-57084.562,-145.45477,70.50781,4.73293662071228,2023-12-14 20:13:54.859304
61,601,-56897.938,-145.45477,70.50781,4.679214239120483,2023-12-14 20:13:59.907297
62,611,-57427.312,-145.45477,70.89844,4.648676633834839,2023-12-14 20:14:04.973413
63,621,-57529.062,-145.45477,71.09375,4.779348134994507,2023-12-14 20:14:10.168444
64,631,-57487.875,-145.45477,71.19141,4.7497718334198,2023-12-14 20:14:15.312062
65,641,-57531.938,-145.45477,71.38672,4.704427480697632,2023-12-14 20:14:20.396803
66,651,-57374.312,-145.45477,71.38672,4.808686971664429,2023-12-14 20:14:25.668208
67,661,-57282.47,-145.45477,71.484375,4.608473777770996,2023-12-14 20:14:30.729545
68,671,-57580.094,-145.45477,71.67969,4.7646050453186035,2023-12-14 20:14:35.913586
69,681,-57573.156,-145.45477,71.77734,4.894400596618652,2023-12-14 20:14:41.253816
70,691,-57525.312,-145.45477,71.875,4.7955968379974365,2023-12-14 20:14:46.589995
71,701,-57554.47,-145.45477,71.97266,4.848108530044556,2023-12-14 20:14:51.852526
72,711,-57099.0,-145.45477,71.97266,4.716310977935791,2023-12-14 20:14:57.033051
73,721,-56995.875,-145.45477,71.97266,4.7143518924713135,2023-12-14 20:15:02.182095
74,731,-56757.438,-145.45477,71.97266,4.607340574264526,2023-12-14 20:15:07.259836
