loop,iteration,max_fitness,time,current_time
1,1,0.5899871,6.466073513031006,2023-12-11 15:14:37.066114
2,11,0.59761804,1.0089354515075684,2023-12-11 15:14:38.076963
3,21,0.59761804,0.9072961807250977,2023-12-11 15:14:38.986166
4,31,0.59761804,0.9638957977294922,2023-12-11 15:14:39.953361
5,41,0.59761804,0.9602015018463135,2023-12-11 15:14:40.915877
6,51,0.59761804,1.0313687324523926,2023-12-11 15:14:41.949185
7,61,0.6162996,1.0201165676116943,2023-12-11 15:14:42.971198
8,71,0.6162996,1.0054688453674316,2023-12-11 15:14:43.978481
9,81,0.6162996,1.0211529731750488,2023-12-11 15:14:45.002354
10,91,0.6162996,1.0586442947387695,2023-12-11 15:14:46.062758
11,101,0.6162996,1.0392889976501465,2023-12-11 15:14:47.103792
12,111,0.6162996,0.976832389831543,2023-12-11 15:14:48.083257
13,121,0.6162996,0.9836475849151611,2023-12-11 15:14:49.069245
14,131,0.6162996,1.017143726348877,2023-12-11 15:14:50.088958
15,141,0.6162996,1.0572783946990967,2023-12-11 15:14:51.148079
16,151,0.6162996,1.0408952236175537,2023-12-11 15:14:52.191562
17,161,0.6162996,1.0422163009643555,2023-12-11 15:14:53.236371
18,171,0.6162996,1.0655319690704346,2023-12-11 15:14:54.303942
19,181,0.6162996,1.0249130725860596,2023-12-11 15:14:55.330670
20,191,0.6162996,1.019275188446045,2023-12-11 15:14:56.351834
21,201,0.6162996,1.0043935775756836,2023-12-11 15:14:57.358839
22,211,0.6162996,1.0231781005859375,2023-12-11 15:14:58.383791
23,221,0.6162996,1.028519868850708,2023-12-11 15:14:59.414901
24,231,0.6162996,1.0251476764678955,2023-12-11 15:15:00.442190
25,241,0.6162996,0.9648432731628418,2023-12-11 15:15:01.409581
26,251,0.6162996,1.0440123081207275,2023-12-11 15:15:02.456181
27,261,0.6162996,1.0125923156738281,2023-12-11 15:15:03.472530
28,271,0.6162996,0.9514446258544922,2023-12-11 15:15:04.425991
29,281,0.6162996,0.9845459461212158,2023-12-11 15:15:05.412817
30,291,0.6162996,1.052720308303833,2023-12-11 15:15:06.468160
31,301,0.6162996,1.0082859992980957,2023-12-11 15:15:07.479057
32,311,0.6162996,1.0381791591644287,2023-12-11 15:15:08.519856
33,321,0.6162996,1.0286481380462646,2023-12-11 15:15:09.551125
34,331,0.6162996,0.9714510440826416,2023-12-11 15:15:10.525566
35,341,0.6162996,1.0470945835113525,2023-12-11 15:15:11.576594
36,351,0.6162996,1.1102466583251953,2023-12-11 15:15:12.688964
37,361,0.6162996,1.023986577987671,2023-12-11 15:15:13.715530
38,371,0.6162996,1.0193891525268555,2023-12-11 15:15:14.737040
39,381,0.6162996,1.0570135116577148,2023-12-11 15:15:15.796193
40,391,0.6162996,1.0450022220611572,2023-12-11 15:15:16.843565
41,401,0.6162996,0.9892563819885254,2023-12-11 15:15:17.835043
42,411,0.6162996,1.0910487174987793,2023-12-11 15:15:18.928345
43,421,0.6162996,1.0292036533355713,2023-12-11 15:15:19.959326
44,431,0.6162996,1.0065720081329346,2023-12-11 15:15:20.968223
45,441,0.6162996,1.0261738300323486,2023-12-11 15:15:21.996214
46,451,0.6162996,1.0024826526641846,2023-12-11 15:15:23.000726
47,461,0.6162996,1.0691547393798828,2023-12-11 15:15:24.072076
48,471,0.6162996,1.0324451923370361,2023-12-11 15:15:25.107127
49,481,0.6162996,1.0202698707580566,2023-12-11 15:15:26.130382
50,491,0.6162996,1.06097412109375,2023-12-11 15:15:27.193755
51,501,0.6162996,1.0585229396820068,2023-12-11 15:15:28.254368
52,511,0.6162996,1.0286774635314941,2023-12-11 15:15:29.285242
53,521,0.6162996,1.0049419403076172,2023-12-11 15:15:30.292784
54,531,0.6162996,1.0325407981872559,2023-12-11 15:15:31.328045
55,541,0.6162996,1.0379478931427002,2023-12-11 15:15:32.367732
56,551,0.6162996,1.0194919109344482,2023-12-11 15:15:33.389906
57,561,0.6162996,1.0539214611053467,2023-12-11 15:15:34.445772
58,571,0.6162996,1.057920217514038,2023-12-11 15:15:35.506258
59,581,0.6162996,1.0199368000030518,2023-12-11 15:15:36.528625
60,591,0.6162996,0.9994566440582275,2023-12-11 15:15:37.529906
61,601,0.6162996,1.0143277645111084,2023-12-11 15:15:38.546832
62,611,0.6162996,1.0389490127563477,2023-12-11 15:15:39.587657
63,621,0.6162996,1.0166316032409668,2023-12-11 15:15:40.606262
64,631,0.6162996,1.030486822128296,2023-12-11 15:15:41.639241
65,641,0.6162996,1.0139167308807373,2023-12-11 15:15:42.656269
66,651,0.6162996,1.0455422401428223,2023-12-11 15:15:43.703680
