loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,118335.05,375.7516,11.328125,32.691500663757324,2023-12-09 13:37:01.476078,9.667969,6.4453125
2,11,141105.03,396.0526,13.28125,15.717102766036987,2023-12-09 13:37:17.466616,11.71875,7.5195312
3,21,165834.08,1021.3522,15.332031,15.527491092681885,2023-12-09 13:37:33.268772,12.988281,9.082031
4,31,184880.0,1021.3522,16.796875,15.511817216873169,2023-12-09 13:37:49.052432,14.355469,9.9609375
5,41,200453.16,1021.3522,17.96875,15.48166036605835,2023-12-09 13:38:04.809685,15.625,10.839844
6,51,209864.31,1021.3522,18.554688,15.421107053756714,2023-12-09 13:38:20.504907,15.722656,11.230469
7,61,222993.72,1021.3522,19.628906,15.411026954650879,2023-12-09 13:38:36.190532,16.308594,11.71875
8,71,237222.16,1021.3522,20.703125,15.46299695968628,2023-12-09 13:38:51.926738,17.1875,11.71875
9,81,246663.9,1021.3522,21.386719,15.504696130752563,2023-12-09 13:39:07.707912,17.578125,12.207031
10,91,255736.66,1076.7032,21.972656,15.460765600204468,2023-12-09 13:39:23.445537,18.457031,12.3046875
11,101,264259.7,1076.7032,22.460938,15.491942167282104,2023-12-09 13:39:39.213456,18.457031,13.0859375
12,111,272217.62,1076.7032,22.949219,15.470744848251343,2023-12-09 13:39:54.959302,19.140625,13.4765625
13,121,279426.66,1093.7446,23.339844,15.411442041397095,2023-12-09 13:40:10.647006,19.042969,13.574219
14,131,287631.3,1195.7465,23.828125,15.495759963989258,2023-12-09 13:40:26.422149,19.335938,13.574219
15,141,292495.72,1195.7465,24.121094,15.578351497650146,2023-12-09 13:40:42.278272,19.238281,13.574219
16,151,307773.12,1195.7465,25.195312,15.51984977722168,2023-12-09 13:40:58.069255,19.53125,14.160156
17,161,317006.0,1195.7465,25.585938,15.47504734992981,2023-12-09 13:41:13.815720,20.117188,14.84375
18,171,326863.75,1195.7465,26.171875,15.510316848754883,2023-12-09 13:41:29.601480,20.800781,15.625
19,181,329548.22,1195.7465,26.269531,15.45182466506958,2023-12-09 13:41:45.329411,21.289062,15.136719
