loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,-24633.016,-162.42072,4.1992188,13.099628686904907,2023-12-15 07:27:55.700403,2.8320312,3.3203125
2,11,-30386.48,-148.40985,5.3710938,5.238563537597656,2023-12-15 07:28:01.327393,3.8085938,4.1015625
3,21,-35509.266,-146.11072,6.25,5.409739255905151,2023-12-15 07:28:07.173914,4.296875,4.5898438
4,31,-39436.53,-146.11072,6.9335938,5.329648494720459,2023-12-15 07:28:12.819475,4.7851562,5.078125
5,41,-41607.04,-146.11072,7.421875,5.234000205993652,2023-12-15 07:28:18.376756,5.1757812,5.3710938
6,51,-43800.5,-146.11072,7.8125,5.443156719207764,2023-12-15 07:28:24.172839,5.1757812,6.25
7,61,-45973.09,-134.88074,8.203125,5.200759649276733,2023-12-15 07:28:29.694377,5.5664062,6.25
8,71,-47907.363,-134.88074,8.59375,5.468312978744507,2023-12-15 07:28:35.538079,6.1523438,6.5429688
9,81,-47845.57,-134.88074,8.691406,5.646464586257935,2023-12-15 07:28:41.509428,6.25,6.7382812
10,91,-51139.19,-134.88074,9.1796875,5.589129447937012,2023-12-15 07:28:47.468854,6.4453125,6.9335938
11,101,-52410.766,-100.37651,9.472656,5.593387842178345,2023-12-15 07:28:53.527218,6.3476562,7.421875
12,111,-55128.195,-100.37651,9.863281,5.634260654449463,2023-12-15 07:28:59.538882,6.640625,7.6171875
13,121,-59628.406,-100.37651,10.449219,5.686073541641235,2023-12-15 07:29:05.590698,7.1289062,7.9101562
14,131,-61344.727,-100.37651,10.839844,5.63824987411499,2023-12-15 07:29:11.625214,7.3242188,8.203125
15,141,-61567.766,-100.37651,11.1328125,5.633317470550537,2023-12-15 07:29:17.596759,7.5195312,8.3984375
16,151,-63218.57,-100.37651,11.425781,5.519294261932373,2023-12-15 07:29:23.475863,7.6171875,8.59375
17,161,-64685.363,-100.37651,11.71875,5.674730539321899,2023-12-15 07:29:29.506971,7.7148438,8.886719
18,171,-65409.58,-100.37651,11.9140625,5.655923366546631,2023-12-15 07:29:35.585599,8.105469,8.691406
19,181,-65308.64,-100.37651,11.9140625,5.460534572601318,2023-12-15 07:29:41.486866,8.105469,8.3984375
20,191,-67624.41,-100.37651,12.402344,5.624775648117065,2023-12-15 07:29:47.486747,8.3984375,8.59375
21,201,-70090.87,-100.37651,12.792969,5.460049152374268,2023-12-15 07:29:53.372618,8.3984375,8.691406
22,211,-72488.1,-100.37651,13.183594,5.540759325027466,2023-12-15 07:29:59.328779,8.984375,8.7890625
