loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,117155.2,1005.8003,10.644531,33.49108695983887,2023-12-08 14:18:46.333772,9.375,6.1523438
2,11,141125.25,1045.4128,12.5,15.538394927978516,2023-12-08 14:19:02.147520,11.5234375,7.03125
3,21,156787.78,1045.4128,13.769531,15.486804485321045,2023-12-08 14:19:17.907504,11.621094,8.105469
4,31,179679.8,1045.4128,15.4296875,15.477529764175415,2023-12-08 14:19:33.657085,12.792969,8.7890625
5,41,192772.75,1045.4128,16.210938,15.547245502471924,2023-12-08 14:19:49.477883,13.574219,9.375
6,51,213232.95,1045.4128,17.96875,15.491183996200562,2023-12-08 14:20:05.245084,15.136719,10.546875
7,61,228634.88,1045.4128,19.042969,15.606216669082642,2023-12-08 14:20:21.122728,16.308594,11.035156
8,71,247540.03,1045.4128,20.507812,15.44389533996582,2023-12-08 14:20:36.839811,17.285156,12.109375
9,81,262257.12,1045.4128,21.582031,15.509965181350708,2023-12-08 14:20:52.622823,18.359375,12.890625
10,91,273656.1,1045.4128,22.265625,15.456209421157837,2023-12-08 14:21:08.355985,18.457031,12.988281
11,101,284282.2,1045.4128,22.949219,15.570521831512451,2023-12-08 14:21:24.201742,19.335938,13.4765625
12,111,294579.12,1045.4128,23.730469,15.460790395736694,2023-12-08 14:21:39.934960,19.628906,13.378906
13,121,304831.06,1045.4128,24.414062,15.50839614868164,2023-12-08 14:21:55.718117,20.214844,13.964844
14,131,315416.3,1045.4128,25.195312,15.633471488952637,2023-12-08 14:22:11.625095,20.507812,14.6484375
15,141,326478.7,1045.4128,26.074219,15.637298107147217,2023-12-08 14:22:27.536019,21.386719,15.0390625
16,151,332166.62,1045.4128,26.367188,15.589587450027466,2023-12-08 14:22:43.401655,21.582031,14.84375
17,161,343714.38,1045.4128,27.050781,15.603626489639282,2023-12-08 14:22:59.279756,21.875,14.6484375
18,171,348801.12,1045.4128,27.246094,15.462297439575195,2023-12-08 14:23:15.015863,21.484375,15.136719
19,181,354577.0,1045.4128,27.539062,15.508719205856323,2023-12-08 14:23:30.797873,21.582031,16.015625
20,191,358372.34,1045.4128,27.734375,15.520792722702026,2023-12-08 14:23:46.595244,21.875,16.113281
21,201,360000.88,1045.4128,27.734375,15.546850681304932,2023-12-08 14:24:02.413716,21.777344,16.308594
22,211,366077.12,1045.4128,28.125,15.4513258934021,2023-12-08 14:24:18.139735,22.363281,16.503906
23,221,372795.2,1045.4128,28.515625,15.685707092285156,2023-12-08 14:24:34.101759,22.265625,16.503906
24,231,376403.1,1045.4128,28.613281,15.661317110061646,2023-12-08 14:24:50.035324,22.265625,16.210938
25,241,379921.7,1045.4128,28.808594,15.664976596832275,2023-12-08 14:25:05.973712,22.265625,16.699219
26,251,384424.6,1045.4128,29.101562,15.631263732910156,2023-12-08 14:25:21.877657,21.972656,17.089844
27,261,391034.3,1045.4128,29.492188,15.567445039749146,2023-12-08 14:25:37.717905,22.070312,17.089844
28,271,392836.56,1045.4128,29.589844,15.550376653671265,2023-12-08 14:25:53.540659,22.363281,17.089844
29,281,397801.0,1045.4128,29.882812,15.570929527282715,2023-12-08 14:26:09.382235,23.046875,17.1875
30,291,401697.7,1045.4128,30.078125,15.541370630264282,2023-12-08 14:26:25.195546,22.65625,16.894531
31,301,406514.25,1045.4128,30.273438,15.531927585601807,2023-12-08 14:26:41.001518,23.144531,17.480469
32,311,410341.8,1045.4128,30.46875,15.500748872756958,2023-12-08 14:26:56.777524,23.535156,17.871094
33,321,415031.56,1045.4128,30.761719,15.473785161972046,2023-12-08 14:27:12.525943,23.632812,17.96875
34,331,421265.56,1045.4128,31.25,15.43148946762085,2023-12-08 14:27:28.235162,24.121094,18.457031
35,341,427178.7,1045.4128,31.640625,15.475194692611694,2023-12-08 14:27:43.984147,24.21875,18.261719
36,351,431325.25,1045.4128,31.933594,15.53233003616333,2023-12-08 14:27:59.792413,24.316406,17.96875
37,361,434779.9,1045.4128,32.128906,15.428602695465088,2023-12-08 14:28:15.491737,24.316406,18.066406
38,371,438119.94,1051.364,32.32422,15.549667596817017,2023-12-08 14:28:31.313183,24.511719,18.261719
39,381,442947.0,1051.364,32.714844,15.587010622024536,2023-12-08 14:28:47.172729,24.707031,18.847656
40,391,445750.2,1051.364,32.910156,15.41861629486084,2023-12-08 14:29:02.882428,25.097656,19.238281
41,401,449728.5,1051.364,33.10547,15.456545352935791,2023-12-08 14:29:18.613307,24.902344,19.140625
42,411,453949.5,1051.364,33.398438,15.506900072097778,2023-12-08 14:29:34.398098,24.804688,19.238281
43,421,456938.66,1051.364,33.496094,15.466617822647095,2023-12-08 14:29:50.140386,25.0,18.945312
44,431,458321.97,1051.364,33.496094,15.486266136169434,2023-12-08 14:30:05.903616,24.902344,18.945312
