loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,-25866.635,-153.39275,4.3945312,13.23732852935791,2023-12-15 07:30:40.681569,3.0273438,3.3203125
2,11,-32538.676,-151.2771,5.9570312,5.383833646774292,2023-12-15 07:30:46.452536,4.0039062,3.8085938
3,21,-36065.445,-141.46808,6.7382812,5.304590225219727,2023-12-15 07:30:52.150565,4.3945312,4.6875
4,31,-41182.844,-141.46808,7.6171875,5.556603908538818,2023-12-15 07:30:58.093984,4.6875,5.6640625
5,41,-42837.312,-141.46808,8.0078125,5.202663421630859,2023-12-15 07:31:03.621641,4.9804688,6.0546875
6,51,-46666.64,-141.46808,8.59375,5.563889503479004,2023-12-15 07:31:09.648754,5.2734375,6.3476562
7,61,-48943.883,-129.30121,9.082031,5.245709419250488,2023-12-15 07:31:15.215464,5.9570312,6.8359375
8,71,-54499.12,-129.30121,9.9609375,5.374425888061523,2023-12-15 07:31:20.946717,6.4453125,7.3242188
9,81,-57387.613,-129.30121,10.449219,5.160275936126709,2023-12-15 07:31:26.434613,6.4453125,7.5195312
10,91,-61611.133,-129.30121,11.230469,5.177989959716797,2023-12-15 07:31:31.935889,6.5429688,7.8125
11,101,-64875.42,-129.30121,11.71875,5.142734050750732,2023-12-15 07:31:37.414090,6.8359375,8.203125
12,111,-64915.363,-129.30121,11.816406,5.199726581573486,2023-12-15 07:31:42.932931,6.9335938,8.496094
13,121,-66992.195,-129.30121,12.109375,5.1501548290252686,2023-12-15 07:31:48.404831,7.1289062,8.59375
14,131,-69214.32,-129.30121,12.5,5.262749433517456,2023-12-15 07:31:53.986241,7.421875,8.7890625
15,141,-69948.16,-129.30121,12.6953125,5.259371757507324,2023-12-15 07:31:59.614808,7.421875,8.7890625
16,151,-70964.914,-129.30121,12.890625,5.3037450313568115,2023-12-15 07:32:05.340908,7.5195312,9.082031
17,161,-74831.92,-129.30121,13.378906,5.169166088104248,2023-12-15 07:32:10.911283,7.6171875,9.277344
18,171,-75369.26,-129.30121,13.4765625,5.27423095703125,2023-12-15 07:32:16.517272,7.6171875,9.1796875
19,181,-75564.68,-129.30121,13.574219,5.348237752914429,2023-12-15 07:32:22.189907,7.7148438,9.375
20,191,-76097.836,-129.30121,13.769531,5.163457155227661,2023-12-15 07:32:27.681943,8.0078125,9.5703125
21,201,-77871.38,-129.30121,13.964844,5.357783555984497,2023-12-15 07:32:33.362319,8.105469,10.058594
22,211,-80006.47,-129.30121,14.2578125,5.3242106437683105,2023-12-15 07:32:39.103990,8.496094,10.058594
23,221,-80130.805,-129.30121,14.355469,5.14567756652832,2023-12-15 07:32:44.611840,8.300781,9.863281
24,231,-80742.484,-129.30121,14.453125,5.2398154735565186,2023-12-15 07:32:50.229101,8.203125,9.765625
25,241,-81648.22,-129.30121,14.6484375,5.23630952835083,2023-12-15 07:32:55.881962,8.496094,9.667969
26,251,-82747.92,-129.30121,14.84375,5.335176944732666,2023-12-15 07:33:01.541062,8.59375,9.472656
27,261,-82624.266,-129.30121,14.84375,5.229803562164307,2023-12-15 07:33:07.155717,8.496094,9.667969
28,271,-82267.875,-129.30121,14.84375,5.309879779815674,2023-12-15 07:33:12.817790,8.496094,9.667969
29,281,-82984.47,-129.24179,15.0390625,5.322824239730835,2023-12-15 07:33:18.465652,8.7890625,10.15625
30,291,-85833.32,-129.24179,15.527344,5.131396532058716,2023-12-15 07:33:23.953648,9.082031,10.546875
31,301,-86086.33,-129.24179,15.625,5.4619152545928955,2023-12-15 07:33:29.786021,9.1796875,10.449219
32,311,-86448.5,-129.24179,15.722656,5.304829359054565,2023-12-15 07:33:35.427909,9.375,10.7421875
33,321,-87831.59,-129.24179,15.917969,5.542924165725708,2023-12-15 07:33:41.314594,9.5703125,10.644531
34,331,-88338.42,-129.24179,16.015625,5.347750425338745,2023-12-15 07:33:47.035137,9.667969,10.9375
35,341,-90602.57,-129.24179,16.308594,5.2645423412323,2023-12-15 07:33:52.655231,9.765625,11.035156
36,351,-92068.0,-129.24179,16.601562,5.408716440200806,2023-12-15 07:33:58.431465,10.253906,11.230469
37,361,-93715.76,-129.24179,16.796875,5.163585186004639,2023-12-15 07:34:03.964412,10.644531,11.230469
38,371,-95324.5,-129.24179,17.089844,5.378021001815796,2023-12-15 07:34:09.715074,10.839844,11.1328125
39,381,-95771.445,-129.24179,17.1875,5.324036598205566,2023-12-15 07:34:15.389855,10.546875,11.5234375
40,391,-95825.63,-129.24179,17.285156,5.229820013046265,2023-12-15 07:34:20.973001,10.546875,11.621094
41,401,-96508.65,-129.24179,17.480469,5.461788892745972,2023-12-15 07:34:26.762939,10.644531,11.425781
42,411,-98427.945,-129.24179,17.773438,5.2536940574646,2023-12-15 07:34:32.486208,10.546875,11.621094
43,421,-98377.81,-129.24179,17.773438,5.438090801239014,2023-12-15 07:34:38.265207,10.644531,11.816406
44,431,-98666.46,-129.24179,17.871094,5.32276177406311,2023-12-15 07:34:43.903021,10.839844,11.816406
45,441,-100859.484,-129.24179,18.164062,5.3903419971466064,2023-12-15 07:34:49.706238,11.035156,12.109375
46,451,-101252.734,-129.24179,18.261719,5.393560886383057,2023-12-15 07:34:55.422238,11.230469,12.011719
47,461,-104695.09,-129.24179,18.75,5.1072096824646,2023-12-15 07:35:00.847274,11.621094,12.3046875
48,471,-105501.336,-129.24179,18.847656,5.168482780456543,2023-12-15 07:35:06.330097,11.5234375,12.402344
49,481,-106506.5,-129.24179,19.140625,5.174587965011597,2023-12-15 07:35:11.885789,11.621094,12.3046875
50,491,-107159.47,-129.24179,19.238281,5.410038232803345,2023-12-15 07:35:17.610409,11.621094,12.402344
51,501,-107060.49,-129.24179,19.238281,5.200584650039673,2023-12-15 07:35:23.127583,11.621094,12.6953125
52,511,-106955.72,-129.24179,19.238281,5.318615436553955,2023-12-15 07:35:28.770312,11.5234375,12.890625
53,521,-107115.48,-129.24179,19.335938,5.434140682220459,2023-12-15 07:35:34.612038,11.816406,12.988281
54,531,-106983.984,-129.24179,19.335938,5.233817100524902,2023-12-15 07:35:40.163604,11.71875,13.183594
55,541,-107451.26,-129.24179,19.53125,5.2902655601501465,2023-12-15 07:35:45.774697,11.71875,13.4765625
56,551,-108867.42,-129.24179,19.824219,5.254082441329956,2023-12-15 07:35:51.347323,11.9140625,13.769531
57,561,-108517.09,-129.24179,19.824219,5.3345253467559814,2023-12-15 07:35:57.003962,11.9140625,13.671875
58,571,-109591.97,-129.24179,20.019531,5.340885639190674,2023-12-15 07:36:02.667577,12.109375,13.964844
