loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,5048.9624,-68.80619,6.1523438,8.71430230140686,2023-12-14 18:35:14.876453,10193.002,10.058594
2,11,7848.233,-68.80619,9.277344,0.35016632080078125,2023-12-14 18:35:15.833158,13899.521,12.207031
3,21,11311.743,-68.80619,12.011719,0.3449585437774658,2023-12-14 18:35:16.784696,16598.744,13.183594
4,31,13848.008,-68.80619,14.550781,0.3351583480834961,2023-12-14 18:35:17.724868,18689.047,14.160156
5,41,16146.82,-68.80619,16.601562,0.33492279052734375,2023-12-14 18:35:18.668406,20818.986,15.625
6,51,19359.865,-68.80619,18.945312,0.3342623710632324,2023-12-14 18:35:19.614456,21813.398,16.601562
7,61,21653.328,-68.80619,20.703125,0.3339381217956543,2023-12-14 18:35:20.559245,22904.586,17.382812
8,71,23880.754,-68.80619,22.65625,0.33545613288879395,2023-12-14 18:35:21.502661,24062.97,18.164062
9,81,25562.059,-66.26017,24.121094,0.3506293296813965,2023-12-14 18:35:22.463266,24944.209,18.847656
10,91,27137.146,-66.26017,25.390625,0.3779256343841553,2023-12-14 18:35:23.447519,26276.7,19.921875
11,101,28684.096,-66.26017,26.757812,0.3380885124206543,2023-12-14 18:35:24.423880,27748.902,20.410156
12,111,30247.633,-66.26017,28.027344,0.4067566394805908,2023-12-14 18:35:25.434141,28656.398,20.898438
13,121,31635.4,-66.26017,29.199219,0.3565831184387207,2023-12-14 18:35:26.396426,29401.7,21.09375
14,131,32835.78,-66.26017,30.175781,0.35674095153808594,2023-12-14 18:35:27.360229,29999.56,21.191406
15,141,34760.336,-66.26017,31.738281,0.33861708641052246,2023-12-14 18:35:28.309775,30548.22,21.289062
16,151,36252.12,-66.26017,33.007812,0.34172940254211426,2023-12-14 18:35:29.253092,30969.414,21.484375
17,161,37696.887,-66.26017,34.277344,0.3410952091217041,2023-12-14 18:35:30.200972,31432.992,21.875
18,171,39135.895,-66.26017,35.64453,0.35108518600463867,2023-12-14 18:35:31.154299,31805.264,22.363281
19,181,39999.242,-66.26017,36.523438,0.3419947624206543,2023-12-14 18:35:32.108032,32668.832,22.65625
20,191,41208.07,-66.26017,37.79297,0.3418395519256592,2023-12-14 18:35:33.057869,33059.414,22.949219
21,201,42140.184,-61.54107,38.57422,0.34553003311157227,2023-12-14 18:35:34.007423,33909.445,23.046875
22,211,43160.9,-61.54107,39.453125,0.34219932556152344,2023-12-14 18:35:34.962069,34623.727,23.4375
23,221,43605.02,-61.54107,39.84375,0.3595774173736572,2023-12-14 18:35:35.926529,35740.66,23.925781
24,231,45078.195,-61.54107,40.91797,0.3435842990875244,2023-12-14 18:35:36.884492,36192.156,24.121094
25,241,46170.996,-61.54107,41.796875,0.3426637649536133,2023-12-14 18:35:37.832730,36824.61,24.414062
26,251,47134.094,-61.54107,42.578125,0.3431367874145508,2023-12-14 18:35:38.775795,37281.63,24.609375
27,261,47911.637,-61.54107,43.164062,0.3500247001647949,2023-12-14 18:35:39.727963,37447.062,24.609375
