loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,524240.44,1114.8746,29.394531,60.39160990715027,2023-12-15 08:38:12.549385
2,11,748704.0,1134.655,40.33203,34.79287767410278,2023-12-15 08:38:47.716871
3,21,875070.9,1134.655,45.80078,34.43960642814636,2023-12-15 08:39:22.460653
4,31,935830.25,1134.655,48.046875,34.24505138397217,2023-12-15 08:39:57.004737
5,41,1001347.1,1158.6074,50.78125,34.24564599990845,2023-12-15 08:40:31.603571
6,51,1049740.5,1178.377,52.246094,34.00202226638794,2023-12-15 08:41:05.902878
7,61,1099482.1,1226.9045,54.003906,33.88335943222046,2023-12-15 08:41:40.091636
8,71,1131937.1,1226.9045,54.882812,33.85241651535034,2023-12-15 08:42:14.242432
9,81,1166123.2,1226.9045,55.95703,34.264262676239014,2023-12-15 08:42:48.810478
10,91,1198223.2,1226.9045,57.128906,34.81745100021362,2023-12-15 08:43:23.929289
11,101,1222640.0,1226.9045,57.910156,34.533653020858765,2023-12-15 08:43:58.785122
12,111,1244283.4,1226.9045,58.496094,33.926053047180176,2023-12-15 08:44:33.006496
13,121,1261091.0,1226.9045,58.984375,34.44152569770813,2023-12-15 08:45:07.755901
14,131,1280522.0,1226.9045,59.570312,34.054651737213135,2023-12-15 08:45:42.117752
15,141,1302775.9,1226.9045,60.351562,34.22852945327759,2023-12-15 08:46:16.642835
16,151,1313985.8,1226.9045,60.64453,34.27753520011902,2023-12-15 08:46:51.242648
17,161,1324226.0,1226.9045,60.9375,34.24258303642273,2023-12-15 08:47:25.787991
18,171,1336625.9,1226.9045,61.42578,34.353883504867554,2023-12-15 08:48:00.442943
19,181,1346403.8,1226.9045,61.71875,33.98205256462097,2023-12-15 08:48:34.722385
20,191,1361852.1,1226.9045,62.304688,33.75052356719971,2023-12-15 08:49:08.777632
21,201,1372908.8,1226.9045,62.597656,33.980302810668945,2023-12-15 08:49:43.065152
22,211,1379845.2,1226.9045,62.79297,34.449971437454224,2023-12-15 08:50:17.810890
23,221,1388240.8,1226.9045,63.085938,34.146024227142334,2023-12-15 08:50:52.253976
24,231,1400956.1,1226.9045,63.476562,34.09404444694519,2023-12-15 08:51:26.657570
25,241,1410595.1,1226.9045,63.76953,34.14057493209839,2023-12-15 08:52:01.093317
26,251,1415036.9,1226.9045,63.867188,34.05693316459656,2023-12-15 08:52:35.445671
27,261,1432585.2,1226.9045,64.55078,33.945027589797974,2023-12-15 08:53:09.691523
28,271,1440651.1,1226.9045,64.74609,33.48412585258484,2023-12-15 08:53:43.473096
29,281,1453454.2,1226.9045,65.234375,33.65359592437744,2023-12-15 08:54:17.434975
30,291,1455397.5,1226.9045,65.234375,34.10113072395325,2023-12-15 08:54:51.881606
31,301,1461748.8,1226.9045,65.42969,33.74809789657593,2023-12-15 08:55:25.929518
32,311,1467852.0,1226.9045,65.52734,34.52956175804138,2023-12-15 08:56:00.798188
33,321,1480702.5,1226.9045,66.015625,34.04818797111511,2023-12-15 08:56:35.157078
34,331,1491465.9,1226.9045,66.40625,34.12988805770874,2023-12-15 08:57:09.593791
35,341,1498045.0,1226.9045,66.60156,34.36514711380005,2023-12-15 08:57:44.263190
36,351,1506210.1,1226.9045,66.89453,33.91435503959656,2023-12-15 08:58:18.479619
37,361,1509916.2,1226.9045,66.99219,34.339409828186035,2023-12-15 08:58:53.121565
38,371,1516477.1,1226.9045,67.1875,34.36320352554321,2023-12-15 08:59:27.787646
39,381,1518145.4,1320.3202,67.1875,34.38634276390076,2023-12-15 09:00:02.473269
40,391,1522385.4,1320.3202,67.28516,34.206626176834106,2023-12-15 09:00:36.976814
41,401,1529010.2,1320.3202,67.48047,33.92411279678345,2023-12-15 09:01:11.206153
42,411,1534572.5,1320.3202,67.578125,34.27432608604431,2023-12-15 09:01:45.788919
43,421,1538114.8,1320.3202,67.67578,33.88735771179199,2023-12-15 09:02:19.980099
44,431,1542421.8,1320.3202,67.77344,34.017086029052734,2023-12-15 09:02:54.300213
45,441,1544264.1,1320.3202,67.77344,34.69138193130493,2023-12-15 09:03:29.293486
46,451,1548188.8,1320.3202,67.87109,34.30608153343201,2023-12-15 09:04:03.942693
47,461,1554303.1,1320.3202,68.06641,34.36888575553894,2023-12-15 09:04:38.609759
48,471,1555797.1,1320.3202,68.06641,34.11471223831177,2023-12-15 09:05:13.029884
49,481,1559092.2,1320.3202,68.16406,34.252541303634644,2023-12-15 09:05:47.588261
50,491,1561228.8,1320.3202,68.16406,34.07025218009949,2023-12-15 09:06:21.966798
51,501,1564837.4,1320.3202,68.26172,34.08315920829773,2023-12-15 09:06:56.360106
52,511,1570204.2,1320.3202,68.45703,34.14962387084961,2023-12-15 09:07:30.806279
