loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,194188.97,1035.1923,10.7421875,50.75396680831909,2023-12-12 08:03:08.478288,9.765625,6.640625
2,11,255931.75,1070.0349,13.671875,32.06640625,2023-12-12 08:03:53.408048,12.3046875,7.5195312
3,21,289549.8,1144.2556,15.234375,31.94526433944702,2023-12-12 08:04:25.651445,13.28125,8.300781
4,31,304846.84,1144.2556,15.722656,32.0100634098053,2023-12-12 08:04:57.958534,14.0625,8.7890625
5,41,314882.4,1144.2556,16.015625,32.19339346885681,2023-12-12 08:05:30.448138,13.4765625,9.5703125
6,51,334136.1,1144.2556,16.992188,31.92606544494629,2023-12-12 08:06:02.671272,14.746094,10.253906
7,61,344838.94,1144.2556,17.382812,32.07845401763916,2023-12-12 08:06:35.045650,15.332031,10.644531
8,71,357844.2,1144.2556,17.871094,32.01711654663086,2023-12-12 08:07:07.358691,15.917969,10.449219
9,81,365470.94,1144.2556,18.164062,31.863860368728638,2023-12-12 08:07:39.519581,16.796875,10.449219
10,91,389822.44,1144.2556,19.238281,32.23675084114075,2023-12-12 08:08:12.052388,17.285156,11.035156
11,101,395981.12,1144.2556,19.433594,32.04945993423462,2023-12-12 08:08:44.401078,16.992188,11.035156
12,111,409163.62,1144.2556,19.921875,31.81656837463379,2023-12-12 08:09:16.504186,17.285156,11.621094
13,121,419786.53,1144.2556,20.410156,32.13973069190979,2023-12-12 08:09:48.941411,17.871094,11.621094
14,131,435268.62,1144.2556,21.191406,31.83293318748474,2023-12-12 08:10:21.067932,18.457031,11.5234375
15,141,439957.62,1144.2556,21.289062,32.067779302597046,2023-12-12 08:10:53.445361,18.164062,11.5234375
16,151,443876.3,1144.2556,21.386719,31.79752779006958,2023-12-12 08:11:25.537758,18.554688,11.5234375
17,161,448733.06,1151.359,21.582031,32.37686824798584,2023-12-12 08:11:58.213031,18.847656,12.011719
18,171,456531.12,1151.359,21.875,32.144500970840454,2023-12-12 08:12:30.653502,19.238281,11.9140625
19,181,467399.7,1151.359,22.363281,31.9789457321167,2023-12-12 08:13:02.929323,19.628906,12.109375
20,191,472928.1,1151.359,22.558594,32.19386339187622,2023-12-12 08:13:35.417862,19.335938,12.109375
21,201,481324.1,1151.359,22.851562,32.19942855834961,2023-12-12 08:14:07.914498,19.628906,11.9140625
22,211,482352.38,1177.4913,22.851562,32.339587688446045,2023-12-12 08:14:40.559148,19.238281,12.3046875
