loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,155.0608,0.5995652,9.375,15.015879154205322,2023-12-08 19:10:51.492405,171.72252,9.667969
2,11,188.19066,0.61271584,11.328125,1.3999888896942139,2023-12-08 19:11:11.265100,201.3187,11.035156
3,21,208.55423,0.6146043,12.5,1.4560441970825195,2023-12-08 19:11:13.337398,225.71558,12.3046875
4,31,237.99013,0.6146043,14.355469,1.404052734375,2023-12-08 19:11:15.394946,247.88054,13.4765625
5,41,263.8068,0.6146043,15.8203125,1.4027714729309082,2023-12-08 19:11:17.407337,271.69852,14.746094
6,51,276.09573,0.6146043,16.601562,1.4099047183990479,2023-12-08 19:11:19.473362,290.0221,15.722656
7,61,292.43228,0.6178469,17.578125,1.3901619911193848,2023-12-08 19:11:21.547884,303.14847,16.308594
8,71,307.23352,0.6178469,18.457031,1.5101823806762695,2023-12-08 19:11:23.669067,317.9347,16.992188
9,81,315.11362,0.6178469,18.945312,1.4048051834106445,2023-12-08 19:11:25.830499,334.4071,17.871094
10,91,327.41342,0.6178469,19.726562,1.4132513999938965,2023-12-08 19:11:27.884374,349.53604,18.652344
11,101,336.85846,0.6178469,20.3125,1.4708161354064941,2023-12-08 19:11:29.969839,363.7343,19.335938
12,111,347.19922,0.6179743,20.898438,1.4187612533569336,2023-12-08 19:11:32.004315,370.84344,19.628906
13,121,352.00748,0.6179743,21.191406,1.4635298252105713,2023-12-08 19:11:34.080266,378.1829,19.921875
14,131,356.56854,0.6179743,21.484375,1.3679287433624268,2023-12-08 19:11:36.079573,386.50043,20.3125
15,141,373.6628,0.6179743,22.460938,1.4671308994293213,2023-12-08 19:11:38.153708,393.92868,20.605469
16,151,379.69937,0.6179743,22.851562,1.409660816192627,2023-12-08 19:11:40.172085,397.9868,20.703125
17,161,381.1603,0.6179743,22.949219,1.5492737293243408,2023-12-08 19:11:42.361220,406.70773,21.191406
18,171,393.16003,0.6179743,23.632812,1.3976569175720215,2023-12-08 19:11:44.373385,412.84357,21.386719
19,181,401.6824,0.6179743,24.121094,1.5326118469238281,2023-12-08 19:11:46.555647,419.6018,21.679688
20,191,410.63232,0.6179743,24.707031,1.4266555309295654,2023-12-08 19:11:48.632740,425.31305,21.875
21,201,413.9096,0.6179743,24.902344,1.439389944076538,2023-12-08 19:11:50.711949,428.91113,21.972656
22,211,422.61566,0.6199168,25.390625,1.4814507961273193,2023-12-08 19:11:52.816782,437.3626,22.363281
23,221,434.61545,0.6199168,26.074219,1.4427664279937744,2023-12-08 19:11:54.865777,444.19473,22.65625
24,231,435.89215,0.6199168,26.171875,1.3884122371673584,2023-12-08 19:11:56.855905,449.75082,22.949219
25,241,450.74994,0.6199168,27.050781,1.366420030593872,2023-12-08 19:11:58.966560,454.58807,23.144531
26,251,453.85,0.6199168,27.246094,1.4986422061920166,2023-12-08 19:12:01.086654,461.7151,23.535156
27,261,460.2825,0.62493265,27.636719,1.3889133930206299,2023-12-08 19:12:03.082414,467.96173,23.828125
28,271,465.48093,0.62493265,27.929688,1.4450151920318604,2023-12-08 19:12:05.151920,471.30005,23.925781
29,281,467.0773,0.62493265,28.027344,1.450416088104248,2023-12-08 19:12:07.213190,473.18515,24.023438
30,291,468.4675,0.62493265,28.125,1.4057660102844238,2023-12-08 19:12:09.226531,474.22186,24.023438
31,301,473.35986,0.62493265,28.417969,1.3561151027679443,2023-12-08 19:12:11.197678,477.82825,24.21875
32,311,476.10474,0.62493265,28.613281,1.4832818508148193,2023-12-08 19:12:13.298491,481.44385,24.414062
33,321,481.90863,0.62493265,28.90625,1.446545124053955,2023-12-08 19:12:15.408180,484.52155,24.511719
34,331,485.7554,0.62493265,29.101562,1.4893958568572998,2023-12-08 19:12:17.505736,494.81818,25.097656
35,341,492.76758,0.62493265,29.492188,1.4664638042449951,2023-12-08 19:12:19.706124,498.17175,25.292969
36,351,496.76666,0.62493265,29.785156,1.3899788856506348,2023-12-08 19:12:21.724262,500.35666,25.390625
37,361,503.1466,0.62493265,30.175781,1.336820363998413,2023-12-08 19:12:23.710401,501.63483,25.390625
38,371,503.19815,0.62493265,30.175781,1.4410438537597656,2023-12-08 19:12:25.778762,506.3769,25.585938
39,381,506.63553,0.62493265,30.371094,1.4888801574707031,2023-12-08 19:12:28.121907,512.95715,25.878906
40,391,515.1077,0.62493265,30.859375,1.4377672672271729,2023-12-08 19:12:30.246354,515.3048,25.976562
41,401,521.2116,0.62493265,31.25,1.4077262878417969,2023-12-08 19:12:32.311909,520.39984,26.171875
42,411,524.5666,0.62493265,31.445312,1.3669345378875732,2023-12-08 19:12:34.297357,526.02637,26.464844
43,421,524.6454,0.62493265,31.445312,1.372436285018921,2023-12-08 19:12:36.292709,533.18274,26.855469
44,431,526.0002,0.62493265,31.542969,1.456965446472168,2023-12-08 19:12:38.376906,534.38074,26.855469
45,441,529.21075,0.62493265,31.738281,1.497894048690796,2023-12-08 19:12:40.593791,539.8652,27.148438
46,451,530.5949,0.62493265,31.835938,1.4298522472381592,2023-12-08 19:12:42.695804,545.1059,27.441406
47,461,530.6485,0.62493265,31.835938,1.458522081375122,2023-12-08 19:12:44.778258,548.9458,27.636719
48,471,537.5752,0.62493265,32.226562,1.3430254459381104,2023-12-08 19:12:46.865008,551.84393,27.734375
49,481,539.5898,0.62493265,32.32422,1.419609785079956,2023-12-08 19:12:49.038134,555.0779,27.832031
50,491,542.54126,0.62493265,32.51953,1.3685956001281738,2023-12-08 19:12:51.034881,558.5437,27.929688
51,501,543.8894,0.62493265,32.617188,1.4127910137176514,2023-12-08 19:12:53.089121,560.1275,28.027344
52,511,548.9923,0.62493265,32.910156,1.4162755012512207,2023-12-08 19:12:55.137497,563.6419,28.125
53,521,552.17737,0.62493265,33.10547,1.372192144393921,2023-12-08 19:12:57.140679,569.654,28.417969
54,531,561.4566,0.62493265,33.59375,1.4413845539093018,2023-12-08 19:12:59.296040,573.9891,28.613281
55,541,565.1922,0.62493265,33.789062,1.436392068862915,2023-12-08 19:13:01.484024,577.88684,28.808594
56,551,565.20337,0.62493265,33.789062,1.4851117134094238,2023-12-08 19:13:03.663508,580.5367,28.90625
57,561,567.02167,0.62493265,33.88672,1.3568453788757324,2023-12-08 19:13:05.737862,585.36743,29.101562
58,571,567.03674,0.62493265,33.88672,1.3734471797943115,2023-12-08 19:13:07.834881,586.0648,29.101562
59,581,569.17834,0.6259451,33.984375,1.4115231037139893,2023-12-08 19:13:09.994205,590.2355,29.296875
60,591,570.4457,0.6259451,34.08203,1.5382919311523438,2023-12-08 19:13:12.173876,591.85345,29.394531
61,601,573.02563,0.6259451,34.277344,1.3396785259246826,2023-12-08 19:13:14.342291,594.12134,29.492188
