loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,506534.9,1033.3905,30.664062,57.25487780570984,2023-12-09 20:53:35.202480,195534.78,11.230469
2,11,710476.5,1100.5343,41.601562,33.11450958251953,2023-12-09 20:54:08.920584,216830.47,11.816406
3,21,843343.7,1100.5343,48.242188,33.4301815032959,2023-12-09 20:54:42.939206,236928.83,12.5
4,31,930475.6,1100.5343,52.246094,32.90285634994507,2023-12-09 20:55:16.432309,251751.12,13.0859375
5,41,1005802.25,1100.5343,55.566406,33.59052395820618,2023-12-09 20:55:50.629744,265876.62,13.574219
6,51,1062161.8,1122.7628,57.714844,33.04212498664856,2023-12-09 20:56:24.261433,271890.56,13.769531
7,61,1121667.0,1122.7628,59.960938,33.195292472839355,2023-12-09 20:56:58.061025,282094.8,13.964844
8,71,1169994.4,1125.2368,61.816406,32.927032470703125,2023-12-09 20:57:31.593177,291379.38,14.2578125
9,81,1210651.6,1147.1646,63.378906,33.18565845489502,2023-12-09 20:58:05.375341,292569.97,14.2578125
10,91,1263709.6,1147.1646,65.625,32.99539494514465,2023-12-09 20:58:38.986328,300720.06,14.550781
11,101,1295064.8,1147.1646,66.69922,33.185476779937744,2023-12-09 20:59:12.854438,306749.88,14.746094
12,111,1314873.5,1147.1646,67.1875,32.9142861366272,2023-12-09 20:59:46.359552,309074.84,14.746094
13,121,1344791.5,1147.1646,68.16406,33.268160581588745,2023-12-09 21:00:20.212293,316793.6,15.136719
14,131,1375331.2,1147.1646,69.23828,33.26703405380249,2023-12-09 21:00:54.100928,321005.8,15.332031
15,141,1393591.1,1152.8214,69.72656,33.39375400543213,2023-12-09 21:01:28.139326,324849.62,15.4296875
16,151,1415989.9,1152.8214,70.3125,33.58064413070679,2023-12-09 21:02:02.304400,327958.03,15.527344
17,161,1434536.9,1152.8214,70.89844,33.23283076286316,2023-12-09 21:02:36.122871,330246.7,15.527344
18,171,1453715.5,1152.8214,71.484375,33.185362815856934,2023-12-09 21:03:09.935035,331569.38,15.527344
19,181,1463394.1,1152.8214,71.67969,33.100908279418945,2023-12-09 21:03:43.628962,331985.34,15.527344
20,191,1480510.5,1152.8214,72.16797,32.98501658439636,2023-12-09 21:04:17.247971,337137.94,15.722656
21,201,1503212.8,1173.6543,72.94922,32.87810730934143,2023-12-09 21:04:50.750345,340731.56,15.917969
22,211,1521099.2,1173.6543,73.63281,33.12785482406616,2023-12-09 21:05:24.473744,341770.44,15.917969
23,221,1531517.8,1173.6543,73.828125,33.25271129608154,2023-12-09 21:05:58.311227,342934.03,15.917969
24,231,1546394.9,1173.6543,74.31641,33.17668151855469,2023-12-09 21:06:32.096507,343563.0,15.917969
25,241,1557115.5,1173.6543,74.609375,33.27714467048645,2023-12-09 21:07:05.987691,346398.5,16.015625
26,251,1569033.8,1173.6543,74.90234,33.201024770736694,2023-12-09 21:07:39.804053,348970.06,16.113281
27,261,1580020.8,1173.6543,75.19531,33.30274558067322,2023-12-09 21:08:13.745703,350027.88,16.113281
28,271,1585531.9,1173.6543,75.29297,33.160168170928955,2023-12-09 21:08:47.505098,352326.5,16.210938
29,281,1599165.5,1173.6543,75.68359,33.48444652557373,2023-12-09 21:09:21.579978,354962.56,16.308594
30,291,1607292.8,1173.6543,75.87891,33.121044874191284,2023-12-09 21:09:55.296091,355205.1,16.308594
31,301,1617044.5,1173.6543,76.07422,33.20076036453247,2023-12-09 21:10:29.113230,355782.62,16.308594
32,311,1624087.6,1173.6543,76.26953,33.207531690597534,2023-12-09 21:11:02.907441,359748.75,16.503906
33,321,1630878.0,1173.6543,76.46484,33.29476499557495,2023-12-09 21:11:36.791873,360374.88,16.503906
34,331,1645871.0,1173.6543,76.953125,33.28624129295349,2023-12-09 21:12:10.680291,361308.94,16.503906
35,341,1653047.0,1173.6543,77.14844,33.07614707946777,2023-12-09 21:12:44.346296,361475.72,16.503906
36,351,1657398.5,1173.6543,77.24609,32.95965003967285,2023-12-09 21:13:17.896707,362123.44,16.503906
37,361,1664287.0,1173.6543,77.44141,33.0535683631897,2023-12-09 21:13:51.536393,362266.3,16.503906
