loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,-21799.344,-161.29266,3.90625,13.101550102233887,2023-12-15 07:30:58.336966,2.9296875,3.3203125
2,11,-26573.658,-140.26834,4.7851562,5.088787317276001,2023-12-15 07:31:03.744319,3.7109375,4.1015625
3,21,-36465.105,-140.26834,6.25,5.31439208984375,2023-12-15 07:31:09.413950,4.9804688,5.078125
4,31,-38520.43,-133.29745,6.640625,5.197528600692749,2023-12-15 07:31:14.987344,4.9804688,5.1757812
5,41,-42523.188,-133.29745,7.2265625,5.30931830406189,2023-12-15 07:31:20.648695,5.5664062,5.2734375
6,51,-44340.35,-133.29745,7.7148438,4.997606039047241,2023-12-15 07:31:25.965512,5.6640625,5.5664062
7,61,-49149.93,-133.29745,8.496094,5.23411750793457,2023-12-15 07:31:31.557285,6.3476562,6.0546875
8,71,-53010.586,-133.29745,9.082031,5.220337629318237,2023-12-15 07:31:37.132992,6.9335938,6.5429688
9,81,-53812.176,-133.29745,9.375,5.254440069198608,2023-12-15 07:31:42.730144,7.6171875,6.5429688
10,91,-57019.42,-133.29745,9.863281,5.1325788497924805,2023-12-15 07:31:48.184757,7.9101562,6.8359375
11,101,-59979.11,-133.29745,10.253906,5.37638258934021,2023-12-15 07:31:53.969626,7.8125,7.2265625
12,111,-62479.91,-133.29745,10.7421875,5.391258716583252,2023-12-15 07:31:59.722562,8.300781,7.7148438
13,121,-62764.5,-133.29745,10.9375,5.258642673492432,2023-12-15 07:32:05.307507,8.496094,7.7148438
14,131,-68051.34,-133.29745,11.71875,5.125854730606079,2023-12-15 07:32:10.799826,9.082031,8.300781
15,141,-69233.11,-133.29745,11.9140625,5.252886533737183,2023-12-15 07:32:16.397000,8.984375,8.203125
16,151,-69103.39,-121.6197,11.9140625,5.217028379440308,2023-12-15 07:32:21.978079,9.082031,8.3984375
17,161,-70409.31,-121.6197,12.109375,5.188578844070435,2023-12-15 07:32:27.604141,9.472656,8.300781
18,171,-71727.86,-121.6197,12.5,5.285829067230225,2023-12-15 07:32:33.206379,9.472656,8.300781
19,181,-72331.73,-121.6197,12.597656,5.285598516464233,2023-12-15 07:32:38.826885,9.375,8.203125
20,191,-72029.92,-121.6197,12.890625,5.192358016967773,2023-12-15 07:32:44.459678,9.472656,8.105469
21,201,-72376.38,-121.6197,12.988281,5.087524890899658,2023-12-15 07:32:49.903372,9.375,8.105469
22,211,-73636.65,-121.6197,13.183594,5.237487316131592,2023-12-15 07:32:55.473396,9.765625,8.203125
23,221,-73471.484,-121.6197,13.183594,5.337692022323608,2023-12-15 07:33:01.145340,9.765625,8.203125
24,231,-73951.94,-115.69461,13.378906,5.227304935455322,2023-12-15 07:33:06.771259,9.5703125,8.3984375
25,241,-75797.13,-115.69461,13.671875,5.1950201988220215,2023-12-15 07:33:12.342057,9.765625,8.691406
26,251,-75449.33,-115.69461,13.671875,5.218825817108154,2023-12-15 07:33:18.065273,9.765625,8.886719
27,261,-77075.84,-115.69461,13.8671875,5.143417119979858,2023-12-15 07:33:23.534963,9.9609375,8.886719
28,271,-77569.14,-115.69461,13.964844,5.236727714538574,2023-12-15 07:33:29.091009,10.15625,8.691406
29,281,-79953.1,-115.69461,14.2578125,5.311986923217773,2023-12-15 07:33:34.734003,10.449219,8.7890625
30,291,-79831.83,-115.69461,14.2578125,5.355571746826172,2023-12-15 07:33:40.478825,10.546875,8.691406
31,301,-80517.22,-115.69461,14.355469,5.228857755661011,2023-12-15 07:33:46.042870,10.546875,8.59375
32,311,-81678.08,-115.69461,14.550781,5.343148469924927,2023-12-15 07:33:51.715254,10.644531,8.691406
33,321,-82855.125,-115.69461,14.746094,5.4197492599487305,2023-12-15 07:33:57.470790,10.839844,8.7890625
34,331,-82737.95,-115.69461,14.746094,5.182255983352661,2023-12-15 07:34:03.021718,10.9375,8.691406
35,341,-85552.45,-115.69461,15.136719,5.369343519210815,2023-12-15 07:34:08.739995,11.5234375,8.691406
36,351,-85356.03,-115.69461,15.136719,5.302332639694214,2023-12-15 07:34:14.392825,11.5234375,8.59375
37,361,-86060.48,-115.69461,15.234375,5.350982904434204,2023-12-15 07:34:20.239278,11.621094,8.59375
38,371,-86657.516,-115.69461,15.332031,5.320250511169434,2023-12-15 07:34:25.895074,12.011719,8.59375
39,381,-86610.28,-115.69461,15.332031,5.243080377578735,2023-12-15 07:34:31.473729,11.9140625,8.691406
40,391,-87331.89,-115.69461,15.527344,5.468711853027344,2023-12-15 07:34:37.296461,12.109375,8.7890625
41,401,-87779.58,-115.69461,15.625,5.346602201461792,2023-12-15 07:34:42.969374,12.207031,8.59375
42,411,-87684.23,-115.69461,15.625,5.405165672302246,2023-12-15 07:34:48.760272,12.402344,8.691406
43,421,-87657.086,-115.69461,15.625,5.397259473800659,2023-12-15 07:34:54.522617,12.402344,8.691406
44,431,-87555.91,-115.69461,15.625,5.146406412124634,2023-12-15 07:35:00.008159,12.402344,8.886719
45,441,-88796.266,-115.69461,15.8203125,5.246772527694702,2023-12-15 07:35:05.581385,12.3046875,8.886719
46,451,-88743.77,-115.69461,15.8203125,5.252880334854126,2023-12-15 07:35:11.157205,12.402344,8.984375
47,461,-89687.29,-115.69461,16.015625,5.289713144302368,2023-12-15 07:35:16.791099,12.5,9.1796875
48,471,-89966.805,-115.69461,16.113281,5.311362028121948,2023-12-15 07:35:22.467564,12.109375,9.375
49,481,-89871.64,-115.69461,16.113281,5.252800464630127,2023-12-15 07:35:28.060374,12.207031,9.472656
50,491,-91611.43,-115.69461,16.308594,5.279372453689575,2023-12-15 07:35:33.727304,12.207031,9.375
51,501,-92256.664,-115.69461,16.40625,5.119884252548218,2023-12-15 07:35:39.188045,12.3046875,9.375
52,511,-92571.78,-115.69461,16.503906,5.314065933227539,2023-12-15 07:35:44.863353,12.402344,9.472656
53,521,-93165.12,-115.69461,16.601562,5.2370381355285645,2023-12-15 07:35:50.419800,12.402344,9.472656
54,531,-93081.65,-115.69461,16.601562,5.136899471282959,2023-12-15 07:35:55.876003,12.5,9.5703125
55,541,-94307.92,-115.69461,16.796875,5.1081085205078125,2023-12-15 07:36:01.316752,12.597656,9.667969
56,551,-94271.17,-115.69461,16.796875,5.472617149353027,2023-12-15 07:36:07.217415,12.5,9.667969
57,561,-94225.64,-115.69461,16.796875,5.088444948196411,2023-12-15 07:36:12.743590,12.402344,9.863281
58,571,-94745.06,-115.69461,16.894531,5.312432050704956,2023-12-15 07:36:18.425758,12.402344,9.863281
59,581,-95685.445,-115.69461,16.992188,5.3475892543792725,2023-12-15 07:36:24.145678,12.597656,9.863281
60,591,-95670.57,-115.69461,16.992188,5.3882763385772705,2023-12-15 07:36:29.889856,12.5,9.9609375
61,601,-95612.58,-115.69461,16.992188,5.229163646697998,2023-12-15 07:36:35.492028,12.597656,9.9609375
62,611,-96992.52,-115.69461,17.1875,5.247678279876709,2023-12-15 07:36:41.108033,12.597656,10.3515625
63,621,-96956.234,-115.69461,17.1875,5.034344434738159,2023-12-15 07:36:46.463669,12.6953125,10.253906
64,631,-96827.914,-115.69461,17.1875,5.114896535873413,2023-12-15 07:36:51.980646,12.792969,9.9609375
65,641,-97132.43,-115.69461,17.285156,5.241074562072754,2023-12-15 07:36:57.644888,12.890625,10.058594
66,651,-97853.31,-115.69461,17.382812,5.377847194671631,2023-12-15 07:37:03.530495,12.890625,10.058594
67,661,-99136.94,-115.69461,17.578125,5.130725860595703,2023-12-15 07:37:08.993944,13.0859375,10.15625
68,671,-99118.11,-115.69461,17.578125,5.309579372406006,2023-12-15 07:37:14.703193,12.988281,10.15625
69,681,-100184.42,-115.69461,17.773438,5.125170707702637,2023-12-15 07:37:20.167455,13.0859375,10.253906
70,691,-100102.02,-115.69461,17.773438,5.137287616729736,2023-12-15 07:37:25.673311,12.988281,10.058594
71,701,-100088.67,-115.69461,17.773438,5.243987560272217,2023-12-15 07:37:31.278740,13.0859375,10.15625
72,711,-100977.35,-115.69461,17.871094,5.111225128173828,2023-12-15 07:37:36.724852,13.28125,10.15625
73,721,-100975.72,-115.69461,17.871094,5.112060070037842,2023-12-15 07:37:42.161877,13.28125,10.3515625
74,731,-100750.266,-115.69461,17.871094,5.037432432174683,2023-12-15 07:37:47.731771,13.183594,10.15625
75,741,-102104.586,-115.69461,18.164062,5.2299721240997314,2023-12-15 07:37:53.283948,13.28125,10.3515625
76,751,-102054.13,-115.69461,18.164062,5.30058479309082,2023-12-15 07:37:58.929513,13.378906,10.3515625
77,761,-102029.41,-115.69461,18.164062,5.190784931182861,2023-12-15 07:38:04.446413,13.378906,10.253906
78,771,-101975.42,-115.69461,18.164062,5.156934976577759,2023-12-15 07:38:09.979964,13.183594,10.644531
79,781,-101860.3,-115.69461,18.164062,5.137505292892456,2023-12-15 07:38:15.438200,13.183594,10.7421875
80,791,-101704.04,-115.69461,18.164062,5.3149378299713135,2023-12-15 07:38:21.071333,13.378906,10.839844
81,801,-101670.69,-115.69461,18.164062,5.193207740783691,2023-12-15 07:38:26.584084,13.378906,10.839844
