loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,378452.0,1014.1456,36.816406,46.88671684265137,2023-12-08 21:30:00.950110,97741.75,8.7890625
2,11,547178.7,1014.1456,52.539062,18.21555471420288,2023-12-08 21:30:19.758872,112690.484,9.667969
3,21,645345.06,1014.1456,61.328125,18.232492923736572,2023-12-08 21:30:38.577483,126701.586,10.644531
4,31,715071.8,1018.69495,67.48047,18.089357376098633,2023-12-08 21:30:57.250665,134845.03,11.1328125
5,41,762256.4,1025.2776,71.484375,18.020030975341797,2023-12-08 21:31:15.848577,141135.4,11.5234375
6,51,798218.3,1025.2776,74.21875,18.253571033477783,2023-12-08 21:31:34.684317,148794.05,12.011719
7,61,819668.06,1025.2776,75.68359,18.158971071243286,2023-12-08 21:31:53.420148,153904.33,12.3046875
8,71,841292.56,1026.609,77.05078,18.17465853691101,2023-12-08 21:32:12.164337,161198.72,12.792969
9,81,863124.9,1026.609,78.515625,17.975619316101074,2023-12-08 21:32:30.710664,163779.52,12.890625
10,91,883639.7,1026.609,79.88281,17.957077980041504,2023-12-08 21:32:49.242512,169879.53,13.183594
11,101,903408.1,1026.609,81.15234,18.017366647720337,2023-12-08 21:33:07.832706,175446.69,13.4765625
12,111,919513.9,1026.609,82.12891,18.044209957122803,2023-12-08 21:33:26.452844,178858.33,13.769531
13,121,938703.94,1027.7361,83.203125,18.073113918304443,2023-12-08 21:33:45.099726,182520.47,13.8671875
14,131,954867.9,1027.7361,84.08203,17.993959426879883,2023-12-08 21:34:03.669597,187536.56,14.160156
15,141,965743.75,1027.7361,84.57031,18.00653839111328,2023-12-08 21:34:22.251138,191374.81,14.355469
16,151,978579.75,1027.7361,85.25391,17.92997670173645,2023-12-08 21:34:40.753680,195609.28,14.453125
17,161,986573.56,1027.7361,85.546875,17.96874761581421,2023-12-08 21:34:59.295894,201190.39,14.84375
18,171,990974.5,1027.7361,85.546875,18.032023429870605,2023-12-08 21:35:17.898010,205576.84,15.136719
19,181,1001304.25,1027.7361,86.03516,18.044368743896484,2023-12-08 21:35:36.515970,207070.62,15.234375
20,191,1012132.25,1027.7361,86.62109,18.074434518814087,2023-12-08 21:35:55.163411,212183.42,15.527344
21,201,1017893.94,1027.7361,86.71875,18.111371755599976,2023-12-08 21:36:13.848141,213804.12,15.527344
22,211,1025386.5,1027.7361,87.109375,18.004842519760132,2023-12-08 21:36:32.427425,216255.39,15.625
23,221,1032803.94,1027.7361,87.30469,17.999194383621216,2023-12-08 21:36:51.000862,221238.02,15.8203125
24,231,1045633.1,1027.7361,87.79297,17.846699237823486,2023-12-08 21:37:09.420777,221994.2,15.8203125
25,241,1052772.0,1027.7361,87.98828,17.980021715164185,2023-12-08 21:37:27.974438,224820.78,15.917969
26,251,1062798.8,1108.0261,88.28125,17.949747800827026,2023-12-08 21:37:46.498435,227850.3,16.015625
27,261,1069403.6,1108.0261,88.47656,17.913665056228638,2023-12-08 21:38:04.986036,231681.38,16.113281
28,271,1075522.4,1108.0261,88.47656,17.918545484542847,2023-12-08 21:38:23.480166,232682.44,16.113281
29,281,1083094.8,1108.0261,88.57422,17.913211584091187,2023-12-08 21:38:41.965602,235760.92,16.308594
30,291,1093040.4,1108.0261,88.76953,17.900192499160767,2023-12-08 21:39:00.438959,237691.08,16.40625
31,301,1101656.2,1108.0261,88.96484,17.975220680236816,2023-12-08 21:39:18.991540,241109.25,16.699219
32,311,1110890.1,1108.0261,89.16016,17.990684270858765,2023-12-08 21:39:37.554299,242893.78,16.796875
33,321,1120239.2,1108.0261,89.25781,17.888851642608643,2023-12-08 21:39:56.014696,245922.88,16.992188
34,331,1124980.9,1108.0261,89.35547,17.966545343399048,2023-12-08 21:40:14.555117,246761.0,16.992188
35,341,1130800.5,1108.0261,89.35547,17.998812675476074,2023-12-08 21:40:33.127944,247673.27,16.992188
36,351,1140230.8,1108.0261,89.35547,18.04483127593994,2023-12-08 21:40:51.746264,251714.03,17.1875
37,361,1152982.1,1108.0261,89.74609,17.982304334640503,2023-12-08 21:41:10.303538,252117.89,17.1875
38,371,1162611.9,1108.0261,89.74609,18.041903257369995,2023-12-08 21:41:28.919803,254486.6,17.285156
39,381,1172800.2,1108.0261,89.84375,18.038183212280273,2023-12-08 21:41:47.530885,257426.45,17.480469
