loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,523367.75,1121.8511,31.640625,57.17896866798401,2023-12-09 11:01:25.089113,226313.05,12.988281
2,11,743547.56,1121.8511,43.359375,33.28401160240173,2023-12-09 11:01:58.972833,263254.75,14.160156
3,21,885105.1,1121.8511,50.48828,33.09369087219238,2023-12-09 11:02:32.668577,285484.0,14.941406
4,31,998882.4,1121.8511,55.664062,33.071715116500854,2023-12-09 11:03:06.311726,299144.3,15.4296875
5,41,1075807.1,1149.8096,58.88672,32.894775390625,2023-12-09 11:03:39.781032,314331.6,15.917969
6,51,1138040.9,1149.8096,61.328125,33.366994857788086,2023-12-09 11:04:13.725746,329927.88,16.503906
7,61,1169609.0,1149.8096,62.402344,33.18401837348938,2023-12-09 11:04:47.530653,343184.38,17.1875
8,71,1211411.5,1149.8096,63.867188,33.24980330467224,2023-12-09 11:05:21.375731,353950.3,17.578125
9,81,1251769.2,1188.5315,65.42969,33.07613730430603,2023-12-09 11:05:55.045265,364413.7,17.96875
10,91,1292319.6,1188.5315,66.796875,32.8546884059906,2023-12-09 11:06:28.479968,375060.38,18.457031
11,101,1321767.6,1188.5315,67.77344,33.06866931915283,2023-12-09 11:07:02.121441,382782.44,18.652344
12,111,1348437.9,1188.5315,68.75,33.328163385391235,2023-12-09 11:07:36.051106,387942.4,18.945312
13,121,1365362.2,1188.5315,69.23828,32.96097946166992,2023-12-09 11:08:09.609554,396440.97,19.238281
14,131,1386477.8,1188.5315,69.72656,33.16711759567261,2023-12-09 11:08:43.379887,405859.2,19.53125
15,141,1409801.5,1188.5315,70.50781,33.23911738395691,2023-12-09 11:09:17.205447,412116.97,19.726562
16,151,1430752.8,1188.5315,71.19141,33.14770531654358,2023-12-09 11:09:50.945898,414699.62,19.726562
17,161,1449521.5,1188.5315,71.77734,33.364930391311646,2023-12-09 11:10:24.910348,428090.53,20.214844
18,171,1467311.6,1188.5315,72.36328,33.19375205039978,2023-12-09 11:10:58.696772,437283.9,20.507812
19,181,1484571.6,1188.5315,72.94922,33.16388154029846,2023-12-09 11:11:32.433463,440600.75,20.605469
20,191,1502093.1,1188.5315,73.63281,33.24891805648804,2023-12-09 11:12:06.257195,448794.25,20.996094
21,201,1521885.5,1188.5315,74.21875,32.93830704689026,2023-12-09 11:12:39.775492,458169.78,21.386719
22,211,1539628.1,1188.5315,74.70703,33.002216815948486,2023-12-09 11:13:13.363457,465473.38,21.679688
