loop,iteration,max_fitness,time,current_time
1,1,-216.43692,10.349310636520386,2023-12-15 09:15:30.968307
2,11,-161.6509,4.316047430038452,2023-12-15 09:15:35.286423
3,21,-134.29541,4.273089647293091,2023-12-15 09:15:39.563034
4,31,-134.29541,4.380402326583862,2023-12-15 09:15:43.945931
5,41,-134.29541,4.467914819717407,2023-12-15 09:15:48.416058
6,51,-134.29541,4.4342474937438965,2023-12-15 09:15:52.852405
7,61,-134.29541,4.473910570144653,2023-12-15 09:15:57.328768
8,71,-134.29541,4.447428941726685,2023-12-15 09:16:01.779247
9,81,-134.29541,4.548609018325806,2023-12-15 09:16:06.331255
10,91,-134.29541,4.574997186660767,2023-12-15 09:16:10.908597
11,101,-134.29541,4.413316249847412,2023-12-15 09:16:15.324293
12,111,-134.29541,4.513398885726929,2023-12-15 09:16:19.840073
13,121,-134.29541,4.3150529861450195,2023-12-15 09:16:24.157020
14,131,-134.29541,4.56539249420166,2023-12-15 09:16:28.724756
15,141,-134.29541,4.733411073684692,2023-12-15 09:16:33.460545
16,151,-134.29541,4.830403804779053,2023-12-15 09:16:38.293069
17,161,-134.29541,4.85182785987854,2023-12-15 09:16:43.148337
18,171,-134.29541,4.785900831222534,2023-12-15 09:16:47.938051
19,181,-134.29541,4.882343292236328,2023-12-15 09:16:52.822172
20,191,-134.29541,4.973992109298706,2023-12-15 09:16:57.798713
21,201,-134.29541,4.90979266166687,2023-12-15 09:17:02.712469
22,211,-134.29541,4.950575351715088,2023-12-15 09:17:07.665506
23,221,-134.29541,4.7912278175354,2023-12-15 09:17:12.460034
24,231,-134.29541,4.810587406158447,2023-12-15 09:17:17.273079
25,241,-134.29541,4.825182199478149,2023-12-15 09:17:22.100852
26,251,-134.29541,4.943887233734131,2023-12-15 09:17:27.047141
27,261,-134.29541,4.909742832183838,2023-12-15 09:17:31.960571
28,271,-134.29541,4.923943042755127,2023-12-15 09:17:36.888176
29,281,-134.29541,4.859539747238159,2023-12-15 09:17:41.749865
30,291,-134.29541,4.940377712249756,2023-12-15 09:17:46.694024
31,301,-134.29541,4.925219535827637,2023-12-15 09:17:51.621889
32,311,-134.29541,4.907535076141357,2023-12-15 09:17:56.531918
33,321,-134.29541,4.9369566440582275,2023-12-15 09:18:01.471498
34,331,-134.29541,4.912214994430542,2023-12-15 09:18:06.386115
35,341,-134.29541,4.937482118606567,2023-12-15 09:18:11.327020
36,351,-134.29541,4.872381925582886,2023-12-15 09:18:16.201576
