loop,iteration,max_fitness,time,current_time
1,1,-83.17879,4.733191013336182,2023-12-15 09:11:50.504304
2,11,-67.79369,0.16930007934570312,2023-12-15 09:11:51.880236
3,21,-67.79369,0.17314577102661133,2023-12-15 09:11:52.076432
4,31,-67.79369,0.17700505256652832,2023-12-15 09:11:52.274131
5,41,-67.79369,0.15642333030700684,2023-12-15 09:11:52.451008
6,51,-67.79369,0.18071699142456055,2023-12-15 09:11:52.648212
7,61,-67.79369,0.16909241676330566,2023-12-15 09:11:52.840251
8,71,-67.79369,0.17597556114196777,2023-12-15 09:11:53.033502
9,81,-67.79369,0.19746971130371094,2023-12-15 09:11:53.248881
10,91,-67.79369,0.17731809616088867,2023-12-15 09:11:53.449667
11,101,-67.79369,0.1787424087524414,2023-12-15 09:11:53.649225
12,111,-67.79369,0.17292046546936035,2023-12-15 09:11:53.842145
13,121,-67.79369,0.18505072593688965,2023-12-15 09:11:54.050111
14,131,-67.79369,0.1808326244354248,2023-12-15 09:11:54.247599
15,141,-67.79369,0.1739494800567627,2023-12-15 09:11:54.445688
16,151,-67.79369,0.17977643013000488,2023-12-15 09:11:54.641815
17,161,-67.79369,0.17612004280090332,2023-12-15 09:11:54.840183
18,171,-67.79369,0.1733078956604004,2023-12-15 09:11:55.031621
19,181,-67.79369,0.17139935493469238,2023-12-15 09:11:55.225074
20,191,-67.79369,0.17953228950500488,2023-12-15 09:11:55.428559
21,201,-67.79369,0.1728498935699463,2023-12-15 09:11:55.624210
22,211,-67.79369,0.1760244369506836,2023-12-15 09:11:55.822462
23,221,-67.79369,0.20282840728759766,2023-12-15 09:11:56.042780
24,231,-67.79369,0.17435121536254883,2023-12-15 09:11:56.240188
25,241,-67.79369,0.18743300437927246,2023-12-15 09:11:56.449801
26,251,-67.79369,0.18974733352661133,2023-12-15 09:11:56.661701
27,261,-67.79369,0.18326044082641602,2023-12-15 09:11:56.869243
28,271,-67.79369,0.17608904838562012,2023-12-15 09:11:57.070258
29,281,-67.79369,0.18085575103759766,2023-12-15 09:11:57.273744
30,291,-67.79369,0.17996478080749512,2023-12-15 09:11:57.474881
31,301,-67.79369,0.18788719177246094,2023-12-15 09:11:57.685394
32,311,-67.79369,0.18225622177124023,2023-12-15 09:11:57.890813
33,321,-67.79369,0.1750349998474121,2023-12-15 09:11:58.087592
34,331,-67.79369,0.17790889739990234,2023-12-15 09:11:58.286687
35,341,-67.79369,0.18178462982177734,2023-12-15 09:11:58.490515
36,351,-67.79369,0.1870419979095459,2023-12-15 09:11:58.699856
37,361,-67.79369,0.2039806842803955,2023-12-15 09:11:58.923072
38,371,-67.79369,0.18471908569335938,2023-12-15 09:11:59.129947
39,381,-67.79369,0.1739802360534668,2023-12-15 09:11:59.326692
40,391,-67.79369,0.18695688247680664,2023-12-15 09:11:59.529740
41,401,-67.79369,0.1733400821685791,2023-12-15 09:11:59.719819
42,411,-67.79369,0.18152570724487305,2023-12-15 09:11:59.923891
43,421,-67.79369,0.1846315860748291,2023-12-15 09:12:00.131017
44,431,-67.79369,0.16550016403198242,2023-12-15 09:12:00.315614
45,441,-67.79369,0.17188382148742676,2023-12-15 09:12:00.504962
46,451,-67.79369,0.20696258544921875,2023-12-15 09:12:00.734142
47,461,-67.79369,0.17439055442810059,2023-12-15 09:12:00.927953
48,471,-67.79369,0.1681232452392578,2023-12-15 09:12:01.115754
49,481,-67.79369,0.16742467880249023,2023-12-15 09:12:01.304289
50,491,-67.79369,0.18028593063354492,2023-12-15 09:12:01.501724
51,501,-67.79369,0.17881035804748535,2023-12-15 09:12:01.702337
52,511,-67.79369,0.1709730625152588,2023-12-15 09:12:01.895400
53,521,-67.23659,0.17332005500793457,2023-12-15 09:12:02.093169
54,531,-67.23659,0.1818225383758545,2023-12-15 09:12:02.297347
55,541,-67.23659,0.16814541816711426,2023-12-15 09:12:02.488036
56,551,-67.23659,0.17941594123840332,2023-12-15 09:12:02.690332
57,561,-67.23659,0.16466569900512695,2023-12-15 09:12:02.877862
58,571,-67.23659,0.17510700225830078,2023-12-15 09:12:03.075546
59,581,-67.23659,0.17552542686462402,2023-12-15 09:12:03.273992
60,591,-67.23659,0.17456531524658203,2023-12-15 09:12:03.471431
61,601,-67.23659,0.17254281044006348,2023-12-15 09:12:03.665925
62,611,-67.23659,0.17815279960632324,2023-12-15 09:12:03.866200
63,621,-67.23659,0.16285419464111328,2023-12-15 09:12:04.051773
64,631,-67.23659,0.16833090782165527,2023-12-15 09:12:04.242079
65,641,-67.23659,0.18311738967895508,2023-12-15 09:12:04.448426
66,651,-67.23659,0.17405080795288086,2023-12-15 09:12:04.639261
67,661,-67.23659,0.18117117881774902,2023-12-15 09:12:04.843564
68,671,-67.23659,0.1893761157989502,2023-12-15 09:12:05.056589
69,681,-67.23659,0.17147564888000488,2023-12-15 09:12:05.246128
70,691,-67.23659,0.17350363731384277,2023-12-15 09:12:05.443804
71,701,-67.23659,0.15665125846862793,2023-12-15 09:12:05.622948
72,711,-67.23659,0.18168115615844727,2023-12-15 09:12:05.826018
73,721,-67.23659,0.17447853088378906,2023-12-15 09:12:06.021404
