loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,-28361.04,-178.5364,15.722656,18.34054207801819,2023-12-14 21:35:05.724707
2,11,-37295.875,-169.86044,20.898438,4.6991941928863525,2023-12-14 21:35:10.786241
3,21,-38261.5,-166.45499,21.972656,4.590040445327759,2023-12-14 21:35:15.911496
4,31,-38796.83,-160.28177,22.851562,4.714433670043945,2023-12-14 21:35:20.991718
5,41,-38726.375,-160.28177,23.339844,4.71744704246521,2023-12-14 21:35:26.178707
6,51,-38400.188,-160.28177,23.730469,4.691131830215454,2023-12-14 21:35:31.254470
7,61,-37827.42,-153.66858,23.925781,4.560075759887695,2023-12-14 21:35:36.206752
8,71,-37448.22,-145.00168,24.121094,4.57588791847229,2023-12-14 21:35:41.151842
9,81,-37643.375,-145.00168,24.511719,4.524519443511963,2023-12-14 21:35:46.080783
10,91,-38008.53,-145.00168,24.804688,4.661080837249756,2023-12-14 21:35:51.108952
11,101,-37721.906,-145.00168,24.804688,4.700129747390747,2023-12-14 21:35:56.189719
12,111,-37678.53,-145.00168,24.902344,4.633179664611816,2023-12-14 21:36:01.223515
13,121,-37630.17,-145.00168,25.0,4.716233730316162,2023-12-14 21:36:06.328443
14,131,-37040.766,-145.00168,25.0,4.520107746124268,2023-12-14 21:36:11.237714
15,141,-36525.25,-145.00168,25.0,4.583543539047241,2023-12-14 21:36:16.216459
16,151,-36531.016,-145.00168,25.292969,4.571443319320679,2023-12-14 21:36:21.123976
17,161,-36242.406,-145.00168,25.585938,4.6573615074157715,2023-12-14 21:36:26.157328
18,171,-35204.312,-141.33748,25.683594,4.662426233291626,2023-12-14 21:36:31.220546
19,181,-34513.594,-141.33748,25.683594,4.770777225494385,2023-12-14 21:36:36.387526
20,191,-33975.906,-141.33748,25.683594,4.733730792999268,2023-12-14 21:36:41.518926
21,201,-32848.734,-141.33748,25.683594,4.646074295043945,2023-12-14 21:36:46.526280
22,211,-32507.297,-141.33748,25.878906,4.617744445800781,2023-12-14 21:36:51.502298
23,221,-32252.984,-141.33748,26.074219,4.661322355270386,2023-12-14 21:36:56.599793
24,231,-31729.969,-141.33748,26.171875,4.556255102157593,2023-12-14 21:37:01.546879
25,241,-31507.312,-141.33748,26.269531,4.725580453872681,2023-12-14 21:37:06.651122
26,251,-30539.594,-141.33748,26.464844,4.644712209701538,2023-12-14 21:37:11.756705
27,261,-30479.375,-141.33748,26.660156,4.692567825317383,2023-12-14 21:37:16.796728
28,271,-30213.64,-141.33748,26.757812,4.652151107788086,2023-12-14 21:37:21.812519
29,281,-29883.031,-141.33748,27.148438,4.71066951751709,2023-12-14 21:37:26.961963
30,291,-29265.031,-141.33748,27.636719,4.679496765136719,2023-12-14 21:37:32.011422
31,301,-29255.672,-141.33748,27.734375,4.68961501121521,2023-12-14 21:37:37.156618
32,311,-29415.328,-141.33748,28.027344,4.615025758743286,2023-12-14 21:37:42.271602
33,321,-29304.922,-141.33748,28.222656,4.774341583251953,2023-12-14 21:37:47.494766
34,331,-29217.188,-141.33748,28.320312,4.833070278167725,2023-12-14 21:37:52.695838
35,341,-29426.031,-141.33748,28.515625,4.663901329040527,2023-12-14 21:37:57.778716
36,351,-29387.094,-141.33748,28.613281,4.695303678512573,2023-12-14 21:38:02.834636
37,361,-29232.25,-141.33748,28.613281,4.724609851837158,2023-12-14 21:38:07.930876
38,371,-28947.656,-140.63925,28.613281,4.772839784622192,2023-12-14 21:38:13.148771
39,381,-29158.984,-140.63925,28.710938,4.787005424499512,2023-12-14 21:38:18.406252
40,391,-29029.812,-140.63925,28.710938,4.717008113861084,2023-12-14 21:38:23.636121
41,401,-28946.188,-139.92632,28.710938,4.739881753921509,2023-12-14 21:38:28.791268
42,411,-29088.219,-139.92632,28.808594,4.62897801399231,2023-12-14 21:38:33.912210
43,421,-29003.438,-139.92632,28.808594,4.784500360488892,2023-12-14 21:38:39.048885
44,431,-29232.812,-138.97174,29.003906,4.713832855224609,2023-12-14 21:38:44.189718
45,441,-29359.438,-138.97174,29.101562,4.879385948181152,2023-12-14 21:38:49.510307
46,451,-28867.672,-138.97174,29.296875,4.645082712173462,2023-12-14 21:38:54.691344
