loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,122.80343,0.57690215,7.5195312,15.61043643951416,2023-12-07 19:53:24.375850,179.57529,10.546875
2,11,155.8842,0.59768367,9.5703125,1.3362536430358887,2023-12-07 19:53:44.957598,234.98528,13.4765625
3,21,188.19731,0.60225767,11.425781,1.4107017517089844,2023-12-07 19:53:47.006922,256.75662,14.355469
4,31,214.40057,0.60420215,12.988281,1.3657829761505127,2023-12-07 19:53:48.998908,275.33246,15.234375
5,41,228.59402,0.60420215,13.8671875,1.3585212230682373,2023-12-07 19:53:51.030115,293.90186,16.210938
6,51,250.99414,0.6196109,15.234375,1.3783440589904785,2023-12-07 19:53:53.150485,314.17953,17.1875
7,61,260.18747,0.6196109,15.8203125,1.3963391780853271,2023-12-07 19:53:55.301055,328.2931,17.773438
8,71,280.2721,0.6196109,16.992188,1.4636824131011963,2023-12-07 19:53:57.389707,340.37152,18.359375
9,81,294.38724,0.6196109,17.871094,1.3256745338439941,2023-12-07 19:53:59.380970,346.16052,18.554688
10,91,305.27487,0.6196109,18.554688,1.364363431930542,2023-12-07 19:54:01.436765,351.03387,18.75
11,101,311.86224,0.6196109,18.945312,1.4605581760406494,2023-12-07 19:54:03.693902,360.86508,19.238281
12,111,318.69104,0.6196109,19.335938,1.4578990936279297,2023-12-07 19:54:05.882081,365.8183,19.335938
13,121,331.901,0.6196109,20.117188,1.403465986251831,2023-12-07 19:54:07.927593,371.87952,19.628906
14,131,339.9295,0.6196109,20.605469,1.5108623504638672,2023-12-07 19:54:10.170661,382.0102,20.117188
15,141,343.1383,0.6196109,20.800781,1.4057352542877197,2023-12-07 19:54:12.222801,391.87366,20.605469
16,151,351.31967,0.6196109,21.289062,1.428422451019287,2023-12-07 19:54:14.276929,398.18863,20.898438
17,161,355.72217,0.6196109,21.582031,1.4376587867736816,2023-12-07 19:54:16.348010,405.59378,21.289062
18,171,365.37598,0.6196109,22.167969,1.3924310207366943,2023-12-07 19:54:18.367938,412.18945,21.582031
19,181,377.64557,0.6216727,22.851562,1.3896117210388184,2023-12-07 19:54:20.431117,421.73254,22.070312
20,191,387.61914,0.6216727,23.4375,1.4146270751953125,2023-12-07 19:54:22.677257,430.50214,22.558594
21,201,398.9148,0.6216727,24.121094,1.4461860656738281,2023-12-07 19:54:24.857171,437.65637,22.851562
22,211,406.60275,0.6216727,24.609375,1.3722217082977295,2023-12-07 19:54:26.877164,440.69403,22.949219
23,221,413.92557,0.6216727,25.097656,1.3282747268676758,2023-12-07 19:54:28.878505,445.4633,23.144531
24,231,429.1914,0.6216727,25.976562,1.4444010257720947,2023-12-07 19:54:30.954835,453.45898,23.4375
25,241,438.8848,0.6216727,26.5625,1.4441843032836914,2023-12-07 19:54:33.017411,455.80188,23.4375
26,251,451.13776,0.62536204,27.246094,1.4014835357666016,2023-12-07 19:54:35.087238,460.60385,23.632812
27,261,456.30188,0.62536204,27.539062,1.5095489025115967,2023-12-07 19:54:37.241543,461.82272,23.632812
28,271,463.03198,0.62536204,27.929688,1.39768385887146,2023-12-07 19:54:39.299143,462.6527,23.632812
29,281,472.6405,0.62536204,28.515625,1.4365475177764893,2023-12-07 19:54:41.430450,468.3468,23.925781
30,291,477.41318,0.62536204,28.808594,1.3588800430297852,2023-12-07 19:54:43.413639,477.34448,24.414062
31,301,478.72086,0.62536204,28.90625,1.3904335498809814,2023-12-07 19:54:45.496699,479.65488,24.511719
32,311,485.36267,0.62536204,29.296875,1.369208812713623,2023-12-07 19:54:47.543623,485.91635,24.804688
33,321,486.58868,0.62536204,29.394531,1.4537181854248047,2023-12-07 19:54:49.631086,492.32092,25.097656
34,331,491.68494,0.62536204,29.6875,1.49336576461792,2023-12-07 19:54:51.869455,499.8069,25.488281
35,341,493.22256,0.62536204,29.785156,1.4209232330322266,2023-12-07 19:54:53.957373,506.93082,25.78125
36,351,497.98337,0.62536204,30.078125,1.3317523002624512,2023-12-07 19:54:55.949534,512.9042,26.074219
37,361,500.5425,0.62536204,30.273438,1.3452842235565186,2023-12-07 19:54:57.935888,518.0863,26.269531
38,371,503.7474,0.62536204,30.46875,1.4046013355255127,2023-12-07 19:54:59.981568,523.5378,26.5625
39,381,509.46295,0.62536204,30.859375,1.5008761882781982,2023-12-07 19:55:02.118999,526.479,26.660156
40,391,509.48383,0.6261208,30.859375,1.427161693572998,2023-12-07 19:55:04.256753,534.6832,27.148438
41,401,514.90796,0.6261208,31.25,1.4801223278045654,2023-12-07 19:55:06.422167,539.42145,27.34375
42,411,522.20984,0.6261208,31.738281,1.3516366481781006,2023-12-07 19:55:08.401956,546.7015,27.734375
43,421,528.8937,0.6261208,32.128906,1.4860382080078125,2023-12-07 19:55:10.633302,550.7081,27.929688
44,431,533.5794,0.6261208,32.421875,1.4195785522460938,2023-12-07 19:55:12.795571,552.64716,28.027344
45,441,536.8549,0.6261208,32.617188,1.3809101581573486,2023-12-07 19:55:14.806026,557.4635,28.222656
46,451,540.40656,0.6261208,32.8125,1.4318430423736572,2023-12-07 19:55:16.899361,563.13605,28.515625
47,461,542.24316,0.6261208,32.910156,1.4236843585968018,2023-12-07 19:55:18.966345,567.1828,28.710938
48,471,547.6695,0.6261208,33.203125,1.4997503757476807,2023-12-07 19:55:21.142407,573.33545,29.003906
49,481,554.19684,0.6261208,33.59375,1.4608159065246582,2023-12-07 19:55:23.295347,578.6311,29.296875
50,491,554.2301,0.6261208,33.59375,1.484842300415039,2023-12-07 19:55:25.513248,583.7385,29.492188
51,501,556.9063,0.6261208,33.789062,1.428765058517456,2023-12-07 19:55:27.572577,588.2522,29.6875
52,511,556.90967,0.6261208,33.789062,1.4405195713043213,2023-12-07 19:55:29.699312,593.90924,29.980469
53,521,558.71735,0.6261208,33.88672,1.3673810958862305,2023-12-07 19:55:31.745174,596.3668,30.078125
54,531,560.09344,0.6261208,33.984375,1.4678165912628174,2023-12-07 19:55:33.859376,602.1275,30.371094
55,541,565.3564,0.6261208,34.277344,1.499598741531372,2023-12-07 19:55:36.004581,609.9021,30.761719
56,551,568.2669,0.6261208,34.472656,1.4084959030151367,2023-12-07 19:55:38.039047,614.2908,30.957031
57,561,572.1101,0.6261208,34.765625,1.510812759399414,2023-12-07 19:55:40.298446,620.5198,31.25
58,571,574.112,0.6261208,34.86328,1.3722286224365234,2023-12-07 19:55:42.390176,624.6633,31.445312
59,581,578.26324,0.6261208,35.15625,1.4892754554748535,2023-12-07 19:55:44.514661,629.7467,31.738281
