loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,428709.8,400.95496,42.089844,50.80282425880432,2023-12-14 23:02:56.673780
2,11,627315.7,703.6168,59.375,19.347851991653442,2023-12-14 23:03:16.360468
3,21,773473.9,714.9463,71.38672,18.389702796936035,2023-12-14 23:03:35.121925
4,31,869600.06,714.9463,78.71094,18.11164927482605,2023-12-14 23:03:53.543889
5,41,915535.56,714.9463,81.44531,17.976905345916748,2023-12-14 23:04:11.845525
6,51,952866.25,806.11816,83.88672,17.615151166915894,2023-12-14 23:04:29.771148
7,61,982965.9,806.11816,85.64453,16.61197590827942,2023-12-14 23:04:46.680513
8,71,1006666.9,806.11816,87.01172,16.699751377105713,2023-12-14 23:05:03.683850
9,81,1019293.4,883.4618,87.5,16.538259983062744,2023-12-14 23:05:20.520968
10,91,1034195.9,965.74976,88.18359,16.603134870529175,2023-12-14 23:05:37.430078
11,101,1043401.8,965.74976,88.57422,16.797425508499146,2023-12-14 23:05:54.539408
12,111,1047700.1,965.74976,88.671875,16.435805797576904,2023-12-14 23:06:11.273625
13,121,1053517.4,965.74976,88.86719,16.700117349624634,2023-12-14 23:06:28.273743
14,131,1056424.8,965.74976,88.86719,16.603681802749634,2023-12-14 23:06:45.182369
15,141,1059167.5,965.74976,88.86719,16.520960330963135,2023-12-14 23:07:02.005087
16,151,1063359.2,965.74976,88.96484,16.544957399368286,2023-12-14 23:07:18.854308
17,161,1066220.5,965.74976,89.0625,16.51734495162964,2023-12-14 23:07:35.670583
18,171,1069374.8,965.74976,89.16016,16.473742723464966,2023-12-14 23:07:52.444321
19,181,1071274.4,965.74976,89.16016,16.498244762420654,2023-12-14 23:08:09.246384
20,191,1075888.8,965.74976,89.35547,16.62956142425537,2023-12-14 23:08:26.184309
21,201,1077728.2,965.74976,89.35547,16.46401333808899,2023-12-14 23:08:42.958567
22,211,1079303.0,965.74976,89.35547,16.621864318847656,2023-12-14 23:08:59.882693
23,221,1083518.8,1015.24695,89.453125,16.646849393844604,2023-12-14 23:09:16.832316
24,231,1086299.6,1015.24695,89.55078,16.6288480758667,2023-12-14 23:09:33.766131
25,241,1089297.5,1015.24695,89.64844,16.53730320930481,2023-12-14 23:09:50.610680
26,251,1092360.0,1015.24695,89.74609,16.645677089691162,2023-12-14 23:10:07.558731
27,261,1093517.6,1015.24695,89.74609,16.88270139694214,2023-12-14 23:10:24.744585
28,271,1096869.0,1015.24695,89.84375,16.50896978378296,2023-12-14 23:10:41.552652
29,281,1101887.5,1015.24695,90.13672,16.562620401382446,2023-12-14 23:10:58.413464
