loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,79.1104,0.5996259,4.4921875,9.954201936721802,2023-12-08 21:00:47.604201,3.3203125,3.6132812
2,11,95.61072,0.6180483,5.46875,1.3174805641174316,2023-12-08 21:00:49.304492,4.1015625,3.90625
3,21,111.70899,0.6180483,6.4453125,1.3499200344085693,2023-12-08 21:00:50.979264,4.7851562,4.8828125
4,31,127.62821,0.6180483,7.3242188,1.2450885772705078,2023-12-08 21:00:52.544571,5.3710938,5.078125
5,41,134.31021,0.6180483,7.7148438,1.2928438186645508,2023-12-08 21:00:54.236546,5.3710938,5.7617188
6,51,135.84743,0.6180483,7.8125,1.3036036491394043,2023-12-08 21:00:55.851562,5.6640625,5.7617188
7,61,145.81659,0.6180483,8.3984375,1.2787673473358154,2023-12-08 21:00:57.447305,6.4453125,6.25
8,71,158.37967,0.6180483,9.082031,1.3258249759674072,2023-12-08 21:00:59.098332,6.3476562,6.9335938
9,81,164.29196,0.61852896,9.472656,1.2868061065673828,2023-12-08 21:01:00.730637,6.5429688,6.9335938
10,91,175.19386,0.61852896,10.058594,1.3668525218963623,2023-12-08 21:01:02.409346,6.9335938,7.421875
11,101,182.3414,0.61852896,10.449219,1.2415049076080322,2023-12-08 21:01:03.961794,7.2265625,7.421875
12,111,190.14688,0.61852896,10.9375,1.3165831565856934,2023-12-08 21:01:05.606915,7.7148438,8.105469
13,121,192.2501,0.61852896,11.035156,1.338611125946045,2023-12-08 21:01:07.260375,7.9101562,7.8125
14,131,193.86932,0.61852896,11.1328125,1.253476858139038,2023-12-08 21:01:08.834924,8.203125,8.0078125
15,141,202.24097,0.61852896,11.621094,1.3089914321899414,2023-12-08 21:01:10.466698,8.300781,8.3984375
16,151,207.29816,0.61852896,11.9140625,1.3581957817077637,2023-12-08 21:01:12.197576,8.59375,8.300781
17,161,215.09108,0.61852896,12.402344,1.3203532695770264,2023-12-08 21:01:13.836885,8.7890625,8.496094
18,171,221.25104,0.61852896,12.6953125,1.4002764225006104,2023-12-08 21:01:15.542605,9.082031,8.691406
19,181,222.77878,0.6219954,12.792969,1.2602593898773193,2023-12-08 21:01:17.119396,9.1796875,8.886719
20,191,224.3613,0.6219954,12.890625,1.2901172637939453,2023-12-08 21:01:18.784723,9.082031,9.277344
21,201,226.51378,0.6220026,12.988281,1.254263162612915,2023-12-08 21:01:20.548454,9.277344,9.082031
22,211,230.15341,0.6220026,13.183594,1.3275134563446045,2023-12-08 21:01:22.191173,9.375,8.886719
23,221,234.31604,0.6220026,13.4765625,1.3049728870391846,2023-12-08 21:01:23.826176,9.667969,9.1796875
24,231,235.58493,0.62330425,13.574219,1.2968108654022217,2023-12-08 21:01:25.459309,9.765625,9.1796875
25,241,238.01347,0.7435383,13.671875,1.3215696811676025,2023-12-08 21:01:27.114778,9.667969,9.1796875
26,251,241.00708,0.7435383,13.8671875,1.2985856533050537,2023-12-08 21:01:28.724228,9.667969,9.375
27,261,242.89648,0.7435383,13.964844,1.3004448413848877,2023-12-08 21:01:30.406453,9.667969,9.5703125
28,271,250.50674,0.7435383,14.453125,1.3092844486236572,2023-12-08 21:01:32.039064,9.863281,9.667969
29,281,252.28456,0.7435383,14.550781,1.3284921646118164,2023-12-08 21:01:33.707979,9.765625,9.667969
30,291,255.61667,0.7435383,14.746094,1.349306583404541,2023-12-08 21:01:35.413064,9.863281,9.863281
31,301,257.74893,0.7435383,14.84375,1.3324880599975586,2023-12-08 21:01:37.068832,9.863281,10.15625
32,311,259.44907,0.7435383,14.941406,1.3363139629364014,2023-12-08 21:01:38.713646,9.9609375,10.253906
33,321,262.33594,0.7435383,15.136719,1.3604142665863037,2023-12-08 21:01:40.384491,10.15625,10.3515625
34,331,264.42688,0.7435383,15.234375,1.305220365524292,2023-12-08 21:01:42.023772,10.253906,10.3515625
35,341,266.08838,0.7435383,15.332031,1.2723278999328613,2023-12-08 21:01:43.609738,10.449219,10.546875
36,351,269.77496,0.7435383,15.527344,1.3991858959197998,2023-12-08 21:01:45.327867,10.449219,10.644531
37,361,275.8378,0.7435383,15.917969,1.3013014793395996,2023-12-08 21:01:47.014421,10.546875,10.7421875
