loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,21632.566,-84.5338,23.925781,9.554883241653442,2023-12-14 19:58:38.222743
2,11,33100.11,-77.559364,33.984375,0.18170905113220215,2023-12-14 19:58:38.766028
3,21,40127.14,-72.12929,39.941406,0.16333818435668945,2023-12-14 19:58:39.340352
4,31,42637.16,-70.05751,41.69922,0.17683815956115723,2023-12-14 19:58:39.881175
5,41,44638.56,-68.311,42.96875,0.18428635597229004,2023-12-14 19:58:40.437595
6,51,46165.953,-68.311,43.847656,0.17008590698242188,2023-12-14 19:58:40.959166
7,61,47414.656,-67.61562,44.53125,0.19637370109558105,2023-12-14 19:58:41.496126
8,71,48611.3,-67.57711,45.214844,0.19012045860290527,2023-12-14 19:58:42.039366
9,81,50206.84,-67.37192,46.191406,0.18085789680480957,2023-12-14 19:58:42.575589
10,91,51382.266,-67.37192,46.972656,0.19299006462097168,2023-12-14 19:58:43.103367
11,101,51854.34,-67.34329,47.16797,0.18499279022216797,2023-12-14 19:58:43.654415
12,111,52646.562,-67.339165,47.65625,0.19768238067626953,2023-12-14 19:58:44.187188
13,121,53533.67,-67.33689,48.14453,0.2157754898071289,2023-12-14 19:58:44.743432
14,131,54592.4,-67.32709,48.828125,0.1812458038330078,2023-12-14 19:58:45.272449
15,141,55091.88,-67.32709,49.023438,0.18172430992126465,2023-12-14 19:58:45.877412
16,151,55839.016,-67.32709,49.414062,0.21152186393737793,2023-12-14 19:58:46.580474
17,161,56595.64,-67.32709,49.902344,0.19287753105163574,2023-12-14 19:58:47.129082
18,171,57445.746,-67.32709,50.390625,0.19394659996032715,2023-12-14 19:58:47.676320
19,181,57950.68,-67.32709,50.683594,0.18418502807617188,2023-12-14 19:58:48.243076
20,191,58364.85,-67.32709,50.878906,0.18273353576660156,2023-12-14 19:58:48.851280
21,201,59129.453,-67.32709,51.367188,0.1744706630706787,2023-12-14 19:58:49.442009
22,211,59442.516,-67.32709,51.464844,0.15624666213989258,2023-12-14 19:58:50.073836
23,221,60044.223,-67.325485,51.85547,0.1529238224029541,2023-12-14 19:58:50.592737
24,231,60477.2,-67.325485,52.05078,0.18671774864196777,2023-12-14 19:58:51.145366
25,241,60895.51,-67.325485,52.246094,0.19066262245178223,2023-12-14 19:58:51.754078
