loop,iteration,max_fitness,time,current_time
1,1,0.6112119,6.821410655975342,2023-12-11 14:57:24.232503
2,11,0.6112119,0.9540448188781738,2023-12-11 14:57:25.189046
3,21,0.6112119,1.0247726440429688,2023-12-11 14:57:26.215730
4,31,0.6112119,1.0474493503570557,2023-12-11 14:57:27.265810
5,41,0.6112119,1.0452661514282227,2023-12-11 14:57:28.313622
6,51,0.6112119,0.9648363590240479,2023-12-11 14:57:29.280195
7,61,0.6112119,0.9846282005310059,2023-12-11 14:57:30.266929
8,71,0.6112119,0.9784283638000488,2023-12-11 14:57:31.247260
9,81,0.6174371,1.0203940868377686,2023-12-11 14:57:32.270114
10,91,0.6174371,1.050428867340088,2023-12-11 14:57:33.323082
11,101,0.6174371,0.9967324733734131,2023-12-11 14:57:34.322307
12,111,0.6174371,1.006174087524414,2023-12-11 14:57:35.331289
13,121,0.62536204,1.023921251296997,2023-12-11 14:57:36.357043
14,131,0.62536204,1.0026402473449707,2023-12-11 14:57:37.361527
15,141,0.62536204,1.0396955013275146,2023-12-11 14:57:38.403820
16,151,0.62536204,1.0135726928710938,2023-12-11 14:57:39.419999
17,161,0.62536204,1.0030958652496338,2023-12-11 14:57:40.425905
18,171,0.62536204,1.0515141487121582,2023-12-11 14:57:41.479257
19,181,0.62536204,1.00038480758667,2023-12-11 14:57:42.482226
20,191,0.62536204,1.0509276390075684,2023-12-11 14:57:43.535893
21,201,0.62536204,0.9873015880584717,2023-12-11 14:57:44.525039
22,211,0.62536204,1.034893274307251,2023-12-11 14:57:45.562426
23,221,0.62536204,1.0397584438323975,2023-12-11 14:57:46.604793
24,231,0.62536204,0.9708993434906006,2023-12-11 14:57:47.578241
25,241,0.62536204,0.9967706203460693,2023-12-11 14:57:48.577395
26,251,0.62536204,1.013798475265503,2023-12-11 14:57:49.593760
27,261,0.62536204,1.0257086753845215,2023-12-11 14:57:50.621814
28,271,0.62536204,1.037116527557373,2023-12-11 14:57:51.661338
29,281,0.62536204,1.0387287139892578,2023-12-11 14:57:52.702478
30,291,0.62536204,0.9807250499725342,2023-12-11 14:57:53.686184
31,301,0.62536204,0.9910745620727539,2023-12-11 14:57:54.681056
32,311,0.62536204,1.0110208988189697,2023-12-11 14:57:55.694317
33,321,0.62536204,0.9969966411590576,2023-12-11 14:57:56.693444
34,331,0.62536204,1.005481481552124,2023-12-11 14:57:57.701487
35,341,0.62536204,1.0265991687774658,2023-12-11 14:57:58.730456
36,351,0.62536204,1.0400404930114746,2023-12-11 14:57:59.772334
37,361,0.62536204,0.9622306823730469,2023-12-11 14:58:00.737207
38,371,0.62536204,1.015221357345581,2023-12-11 14:58:01.755140
39,381,0.62536204,1.043238878250122,2023-12-11 14:58:02.800520
40,391,0.62536204,0.9981071949005127,2023-12-11 14:58:03.801520
41,401,0.62536204,0.987973690032959,2023-12-11 14:58:04.791323
42,411,0.62536204,0.9890458583831787,2023-12-11 14:58:05.782849
43,421,0.62536204,1.01377272605896,2023-12-11 14:58:06.799208
44,431,0.62536204,1.0285272598266602,2023-12-11 14:58:07.831484
45,441,0.62536204,1.057002067565918,2023-12-11 14:58:08.891001
46,451,0.62536204,0.9969217777252197,2023-12-11 14:58:09.890506
47,461,0.62536204,1.0023863315582275,2023-12-11 14:58:10.895465
48,471,0.62536204,1.0522122383117676,2023-12-11 14:58:11.949708
49,481,0.62536204,0.9930765628814697,2023-12-11 14:58:12.945026
50,491,0.62536204,1.039839267730713,2023-12-11 14:58:13.987386
51,501,0.62536204,1.019059419631958,2023-12-11 14:58:15.008650
52,511,0.62536204,0.9805870056152344,2023-12-11 14:58:15.991069
53,521,0.62536204,0.9953553676605225,2023-12-11 14:58:16.989064
54,531,0.62536204,0.9874391555786133,2023-12-11 14:58:17.978383
55,541,0.62536204,1.0115599632263184,2023-12-11 14:58:18.991889
56,551,0.62536204,1.0058937072753906,2023-12-11 14:58:20.000405
57,561,0.62536204,1.013042688369751,2023-12-11 14:58:21.015271
58,571,0.62536204,0.9959642887115479,2023-12-11 14:58:22.013053
59,581,0.62536204,1.006070852279663,2023-12-11 14:58:23.021036
60,591,0.62536204,0.9817192554473877,2023-12-11 14:58:24.005187
61,601,0.62536204,1.013343095779419,2023-12-11 14:58:25.021076
62,611,0.62536204,1.026566982269287,2023-12-11 14:58:26.049444
63,621,0.62536204,0.9960873126983643,2023-12-11 14:58:27.047652
64,631,0.62536204,1.0110883712768555,2023-12-11 14:58:28.060607
65,641,0.62536204,1.064420461654663,2023-12-11 14:58:29.127080
66,651,0.62536204,1.0515351295471191,2023-12-11 14:58:30.180509
67,661,0.62536204,0.9562561511993408,2023-12-11 14:58:31.139156
68,671,0.62536204,0.9650266170501709,2023-12-11 14:58:32.105948
69,681,0.62536204,1.0016944408416748,2023-12-11 14:58:33.109502
70,691,0.62536204,1.0234193801879883,2023-12-11 14:58:34.134695
71,701,0.62536204,1.0044519901275635,2023-12-11 14:58:35.141727
72,711,0.62536204,1.0230464935302734,2023-12-11 14:58:36.166493
73,721,0.62536204,1.0196630954742432,2023-12-11 14:58:37.189258
74,731,0.62536204,0.9590137004852295,2023-12-11 14:58:38.150815
75,741,0.62536204,1.0345659255981445,2023-12-11 14:58:39.187964
76,751,0.62536204,1.0237464904785156,2023-12-11 14:58:40.214294
77,761,0.62536204,1.0068931579589844,2023-12-11 14:58:41.223079
78,771,0.62536204,1.0568218231201172,2023-12-11 14:58:42.281709
79,781,0.62536204,0.9505271911621094,2023-12-11 14:58:43.234648
80,791,0.62536204,1.0252397060394287,2023-12-11 14:58:44.261740
81,801,0.62536204,1.0571377277374268,2023-12-11 14:58:45.320725
82,811,0.62536204,1.0242414474487305,2023-12-11 14:58:46.346931
83,821,0.62536204,0.9964642524719238,2023-12-11 14:58:47.345979
84,831,0.62536204,0.9808876514434814,2023-12-11 14:58:48.329274
85,841,0.62536204,0.991368293762207,2023-12-11 14:58:49.322465
86,851,0.62536204,1.0177295207977295,2023-12-11 14:58:50.342362
87,861,0.62536204,1.0135061740875244,2023-12-11 14:58:51.359086
88,871,0.62536204,0.9614641666412354,2023-12-11 14:58:52.323173
89,881,0.62536204,0.9975059032440186,2023-12-11 14:58:53.323703
90,891,0.62536204,1.0275700092315674,2023-12-11 14:58:54.353260
91,901,0.62536204,0.9953031539916992,2023-12-11 14:58:55.351941
92,911,0.62536204,1.007396936416626,2023-12-11 14:58:56.361941
93,921,0.62536204,1.018491506576538,2023-12-11 14:58:57.382538
94,931,0.62536204,1.0699851512908936,2023-12-11 14:58:58.455260
95,941,0.62536204,1.0176105499267578,2023-12-11 14:58:59.474777
96,951,0.62536204,0.9889905452728271,2023-12-11 14:59:00.465984
97,961,0.62536204,1.0514147281646729,2023-12-11 14:59:01.519199
98,971,0.62536204,1.0568013191223145,2023-12-11 14:59:02.578740
99,981,0.62536204,1.004565954208374,2023-12-11 14:59:03.585414
100,991,0.62536204,0.9996767044067383,2023-12-11 14:59:04.587302
101,1001,0.62536204,1.0188660621643066,2023-12-11 14:59:05.608613
102,1011,0.62536204,1.0099189281463623,2023-12-11 14:59:06.620669
103,1021,0.62536204,1.0129303932189941,2023-12-11 14:59:07.637157
104,1031,0.62536204,0.9867291450500488,2023-12-11 14:59:08.626360
105,1041,0.62536204,0.9760584831237793,2023-12-11 14:59:09.606223
106,1051,0.62536204,1.0042526721954346,2023-12-11 14:59:10.612904
107,1061,0.62536204,1.0075318813323975,2023-12-11 14:59:11.623017
108,1071,0.62536204,1.0913383960723877,2023-12-11 14:59:12.716801
109,1081,0.62536204,1.0382390022277832,2023-12-11 14:59:13.757470
110,1091,0.62536204,1.0345556735992432,2023-12-11 14:59:14.793845
111,1101,0.62536204,0.9988079071044922,2023-12-11 14:59:15.794757
112,1111,0.62536204,1.1015901565551758,2023-12-11 14:59:16.898178
113,1121,0.62536204,1.0406248569488525,2023-12-11 14:59:17.941365
114,1131,0.62536204,1.0256035327911377,2023-12-11 14:59:18.971313
115,1141,0.62536204,1.0285546779632568,2023-12-11 14:59:20.002156
116,1151,0.62536204,1.0644659996032715,2023-12-11 14:59:21.069199
117,1161,0.62536204,1.0129303932189941,2023-12-11 14:59:22.084732
118,1171,0.62536204,1.02583646774292,2023-12-11 14:59:23.113246
119,1181,0.62536204,1.040137529373169,2023-12-11 14:59:24.156092
120,1191,0.62536204,1.0615692138671875,2023-12-11 14:59:25.222028
121,1201,0.62536204,0.9906196594238281,2023-12-11 14:59:26.216339
122,1211,0.62536204,1.0419197082519531,2023-12-11 14:59:27.260824
123,1221,0.62536204,1.0422232151031494,2023-12-11 14:59:28.305498
124,1231,0.62536204,1.0301392078399658,2023-12-11 14:59:29.337499
125,1241,0.62536204,1.030402421951294,2023-12-11 14:59:30.369669
126,1251,0.62536204,1.0361316204071045,2023-12-11 14:59:31.407903
127,1261,0.62536204,0.9797780513763428,2023-12-11 14:59:32.390338
128,1271,0.62536204,1.013761043548584,2023-12-11 14:59:33.406351
129,1281,0.62536204,1.0511198043823242,2023-12-11 14:59:34.459512
130,1291,0.62536204,1.0452611446380615,2023-12-11 14:59:35.506766
131,1301,0.62536204,1.0146746635437012,2023-12-11 14:59:36.524860
132,1311,0.62536204,1.0595948696136475,2023-12-11 14:59:37.586405
133,1321,0.62536204,1.0592551231384277,2023-12-11 14:59:38.647847
134,1331,0.62536204,1.0530152320861816,2023-12-11 14:59:39.703057
135,1341,0.62536204,1.0097386837005615,2023-12-11 14:59:40.715701
136,1351,0.62536204,1.0123274326324463,2023-12-11 14:59:41.729978
137,1361,0.62536204,1.0258564949035645,2023-12-11 14:59:42.757707
138,1371,0.62536204,0.9893019199371338,2023-12-11 14:59:43.749638
139,1381,0.62536204,1.0553088188171387,2023-12-11 14:59:44.807593
140,1391,0.62536204,1.020160436630249,2023-12-11 14:59:45.829909
141,1401,0.62536204,1.0071966648101807,2023-12-11 14:59:46.838946
142,1411,0.62536204,1.0465037822723389,2023-12-11 14:59:47.887259
143,1421,0.62536204,1.0095069408416748,2023-12-11 14:59:48.899485
144,1431,0.62536204,1.0221185684204102,2023-12-11 14:59:49.923466
145,1441,0.62536204,0.967050313949585,2023-12-11 14:59:50.892570
146,1451,0.62536204,0.9319376945495605,2023-12-11 14:59:51.828005
147,1461,0.62536204,1.065014123916626,2023-12-11 14:59:52.895648
148,1471,0.62536204,0.9977455139160156,2023-12-11 14:59:53.895264
149,1481,0.62536204,1.0543148517608643,2023-12-11 14:59:54.952223
150,1491,0.62536204,1.0088138580322266,2023-12-11 14:59:55.962867
151,1501,0.62536204,1.0118982791900635,2023-12-11 14:59:56.976522
152,1511,0.62536204,0.985396146774292,2023-12-11 14:59:57.964539
153,1521,0.62536204,1.0697190761566162,2023-12-11 14:59:59.036976
154,1531,0.62536204,0.9999639987945557,2023-12-11 15:00:00.040612
155,1541,0.62536204,1.0227656364440918,2023-12-11 15:00:01.066295
156,1551,0.62536204,0.9773409366607666,2023-12-11 15:00:02.046181
157,1561,0.62536204,1.0497188568115234,2023-12-11 15:00:03.098350
158,1571,0.62536204,0.9941244125366211,2023-12-11 15:00:04.095032
159,1581,0.62536204,1.0146265029907227,2023-12-11 15:00:05.112185
160,1591,0.62536204,1.041797161102295,2023-12-11 15:00:06.156632
161,1601,0.62536204,1.0332005023956299,2023-12-11 15:00:07.192232
162,1611,0.62536204,1.0610928535461426,2023-12-11 15:00:08.255199
163,1621,0.62536204,1.0493993759155273,2023-12-11 15:00:09.306494
164,1631,0.62536204,0.9951019287109375,2023-12-11 15:00:10.303403
165,1641,0.62536204,1.036651611328125,2023-12-11 15:00:11.341860
166,1651,0.62536204,1.0532450675964355,2023-12-11 15:00:12.398000
167,1661,0.62536204,1.008314609527588,2023-12-11 15:00:13.408113
168,1671,0.62536204,0.9490683078765869,2023-12-11 15:00:14.359584
169,1681,0.62536204,0.9893171787261963,2023-12-11 15:00:15.350734
170,1691,0.62536204,1.0140843391418457,2023-12-11 15:00:16.366856
171,1701,0.62536204,1.0248749256134033,2023-12-11 15:00:17.394346
172,1711,0.62536204,1.0008010864257812,2023-12-11 15:00:18.397771
173,1721,0.62536204,1.022477626800537,2023-12-11 15:00:19.422088
174,1731,0.62536204,1.0184001922607422,2023-12-11 15:00:20.442429
175,1741,0.62536204,1.0460741519927979,2023-12-11 15:00:21.490489
176,1751,0.62536204,0.9876372814178467,2023-12-11 15:00:22.479890
177,1761,0.62536204,1.070159912109375,2023-12-11 15:00:23.552731
178,1771,0.62536204,1.0065219402313232,2023-12-11 15:00:24.562422
179,1781,0.62536204,1.0330963134765625,2023-12-11 15:00:25.597887
180,1791,0.62536204,1.0391430854797363,2023-12-11 15:00:26.639658
181,1801,0.62536204,1.0444705486297607,2023-12-11 15:00:27.687040
182,1811,0.62536204,1.0520291328430176,2023-12-11 15:00:28.741452
183,1821,0.62536204,0.9908881187438965,2023-12-11 15:00:29.734869
184,1831,0.62536204,0.9929413795471191,2023-12-11 15:00:30.730230
185,1841,0.62536204,1.0016283988952637,2023-12-11 15:00:31.734728
186,1851,0.62536204,1.0036587715148926,2023-12-11 15:00:32.740683
187,1861,0.62536204,1.0725605487823486,2023-12-11 15:00:33.815526
188,1871,0.62536204,1.017655372619629,2023-12-11 15:00:34.835764
189,1881,0.62536204,1.060042142868042,2023-12-11 15:00:35.897677
190,1891,0.62536204,1.0652191638946533,2023-12-11 15:00:36.966202
