loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,6262.4375,-71.72423,7.421875,9.530040979385376,2023-12-14 17:36:02.747710,10967.832,10.3515625
2,11,10323.194,-71.72423,11.9140625,0.34998416900634766,2023-12-14 17:36:18.039060,14355.622,13.0859375
3,21,13293.789,-71.72423,14.941406,0.3543570041656494,2023-12-14 17:36:18.996010,16794.959,14.941406
4,31,16135.341,-71.21866,17.578125,0.35567164421081543,2023-12-14 17:36:19.949399,18541.344,16.015625
5,41,18832.178,-71.21866,19.921875,0.33847832679748535,2023-12-14 17:36:20.892693,21075.387,17.382812
6,51,20223.58,-71.21866,20.996094,0.33957600593566895,2023-12-14 17:36:21.835672,22222.656,18.164062
7,61,22158.543,-68.949585,22.558594,0.3426625728607178,2023-12-14 17:36:22.774938,23375.135,18.554688
8,71,24227.69,-68.949585,24.316406,0.341416597366333,2023-12-14 17:36:23.714883,24427.035,19.335938
9,81,25414.016,-68.949585,25.488281,0.37334775924682617,2023-12-14 17:36:24.683307,25393.658,19.726562
10,91,26979.062,-68.949585,26.660156,0.34185075759887695,2023-12-14 17:36:25.701537,26401.094,20.3125
11,101,28830.555,-68.22809,28.320312,0.33948373794555664,2023-12-14 17:36:26.640251,27334.67,20.703125
12,111,30861.828,-68.22809,29.882812,0.33983445167541504,2023-12-14 17:36:27.579706,27556.637,20.898438
13,121,32715.363,-67.24211,31.25,0.3422996997833252,2023-12-14 17:36:28.521818,27935.492,21.09375
14,131,34726.31,-67.24211,32.8125,0.3527677059173584,2023-12-14 17:36:29.479124,28665.854,21.679688
15,141,36387.938,-67.24211,34.375,0.34453344345092773,2023-12-14 17:36:30.425376,29071.016,22.265625
16,151,37528.645,-60.023705,35.15625,0.3399505615234375,2023-12-14 17:36:31.358213,29715.09,22.753906
17,161,39725.684,-60.023705,36.914062,0.343733549118042,2023-12-14 17:36:32.299810,30182.342,22.753906
18,171,40499.25,-60.023705,37.5,0.34116053581237793,2023-12-14 17:36:33.234155,30726.293,23.046875
19,181,41945.71,-60.023705,38.76953,0.3571774959564209,2023-12-14 17:36:34.188648,31200.627,23.339844
20,191,43195.855,-60.023705,39.84375,0.3407456874847412,2023-12-14 17:36:35.129836,31676.617,23.632812
21,201,44020.957,-60.023705,40.429688,0.36488962173461914,2023-12-14 17:36:36.092480,32126.186,23.925781
22,211,45286.52,-60.023705,41.503906,0.33982276916503906,2023-12-14 17:36:37.030466,32585.062,24.121094
23,221,45960.297,-60.023705,41.992188,0.3401968479156494,2023-12-14 17:36:37.976079,32788.406,24.121094
24,231,47425.043,-60.023705,43.066406,0.3399167060852051,2023-12-14 17:36:38.920114,33377.25,24.316406
25,241,48709.9,-60.023705,44.140625,0.33908963203430176,2023-12-14 17:36:39.867034,33741.61,24.414062
26,251,49984.62,-60.023705,45.214844,0.33869218826293945,2023-12-14 17:36:40.810606,34220.49,24.609375
27,261,50988.98,-60.023705,45.898438,0.3409867286682129,2023-12-14 17:36:41.756568,34361.277,24.609375
28,271,51847.785,-60.023705,46.484375,0.3826279640197754,2023-12-14 17:36:42.769164,34836.906,24.902344
29,281,53255.65,-60.023705,47.558594,0.3420405387878418,2023-12-14 17:36:43.727434,35106.777,25.0
30,291,54131.703,-60.023705,48.242188,0.3430821895599365,2023-12-14 17:36:44.675340,35549.5,25.292969
31,301,54935.49,-60.023705,48.828125,0.34024906158447266,2023-12-14 17:36:45.625089,35899.207,25.488281
32,311,55234.062,-60.023705,49.121094,0.34035396575927734,2023-12-14 17:36:46.561025,36011.285,25.585938
33,321,56399.297,-60.023705,50.097656,0.3420369625091553,2023-12-14 17:36:47.504681,36248.906,25.878906
34,331,57422.67,-60.023705,50.878906,0.3415670394897461,2023-12-14 17:36:48.463056,36519.516,25.976562
35,341,58998.48,-59.68251,52.05078,0.3416171073913574,2023-12-14 17:36:49.427821,36789.23,26.269531
36,351,59369.89,-59.207382,52.441406,0.34139418601989746,2023-12-14 17:36:50.374346,36975.38,26.367188
37,361,60182.97,-59.207382,53.027344,0.34196996688842773,2023-12-14 17:36:51.323119,37406.207,26.5625
38,371,60807.355,-59.207382,53.515625,0.3448517322540283,2023-12-14 17:36:52.270160,37641.98,26.757812
39,381,61255.535,-59.207382,53.808594,0.3415660858154297,2023-12-14 17:36:53.221537,37952.688,26.855469
40,391,62107.496,-59.207382,54.492188,0.34125614166259766,2023-12-14 17:36:54.164155,38093.664,27.050781
41,401,62522.406,-59.207382,54.882812,0.3411896228790283,2023-12-14 17:36:55.109809,38246.355,27.050781
42,411,63416.984,-59.207382,55.46875,0.34317994117736816,2023-12-14 17:36:56.052378,38348.293,27.050781
43,421,64451.562,-59.207382,56.347656,0.33988237380981445,2023-12-14 17:36:57.012572,38529.51,27.148438
44,431,65305.2,-59.207382,56.933594,0.34117603302001953,2023-12-14 17:36:57.953779,38571.418,27.148438
45,441,66210.18,-59.207382,57.51953,0.34124040603637695,2023-12-14 17:36:58.893571,38846.273,27.34375
46,451,66624.05,-59.207382,57.8125,0.3569517135620117,2023-12-14 17:36:59.863803,38962.242,27.441406
47,461,67509.47,-59.207382,58.398438,0.3421330451965332,2023-12-14 17:37:00.808142,39194.2,27.539062
48,471,68174.7,-58.957848,58.789062,0.34651732444763184,2023-12-14 17:37:01.754207,39632.582,27.832031
49,481,68910.336,-58.957848,59.375,0.40206050872802734,2023-12-14 17:37:02.756132,40122.88,28.222656
50,491,69847.016,-58.957848,60.253906,0.3428769111633301,2023-12-14 17:37:03.730645,40350.996,28.320312
51,501,70198.984,-58.957848,60.44922,0.3434460163116455,2023-12-14 17:37:04.675758,40695.664,28.613281
52,511,71382.11,-58.957848,61.328125,0.3435990810394287,2023-12-14 17:37:05.675111,41073.16,29.003906
53,521,72366.35,-58.06087,62.01172,0.3603501319885254,2023-12-14 17:37:06.636178,41212.375,29.003906
54,531,72889.01,-58.06087,62.402344,0.34651875495910645,2023-12-14 17:37:07.581632,41563.434,29.101562
55,541,73634.68,-58.06087,62.890625,0.3443906307220459,2023-12-14 17:37:08.519084,42015.79,29.492188
