loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,383213.06,413.64194,37.5,43.40362095832825,2023-12-07 22:14:08.095637,95014.18,8.691406
2,11,529452.0,562.86865,51.07422,17.57716417312622,2023-12-07 22:14:26.255218,102746.7,9.1796875
3,21,633596.06,648.50824,60.546875,17.7706356048584,2023-12-07 22:14:44.609320,112307.56,9.9609375
4,31,706306.4,815.87524,66.796875,17.70340609550476,2023-12-07 22:15:02.897134,118220.484,10.253906
5,41,749829.44,844.19586,70.3125,17.625203132629395,2023-12-07 22:15:21.101246,122805.3,10.546875
6,51,784419.75,844.19586,73.14453,17.68037986755371,2023-12-07 22:15:39.359053,127680.36,10.9375
7,61,811990.44,1007.68604,75.29297,17.755033254623413,2023-12-07 22:15:57.693633,132709.62,11.230469
8,71,839060.6,1012.6992,77.14844,17.698835849761963,2023-12-07 22:16:15.970147,140744.75,11.71875
9,81,860579.25,1012.6992,78.71094,17.86779475212097,2023-12-07 22:16:34.418450,146124.62,12.109375
10,91,876427.25,1012.6992,79.78516,18.030535221099854,2023-12-07 22:16:53.025488,155523.31,12.988281
11,101,889841.94,1012.6992,80.56641,17.77407670021057,2023-12-07 22:17:11.377969,158905.84,13.0859375
12,111,906125.94,1012.6992,81.640625,17.782466888427734,2023-12-07 22:17:29.741800,159431.89,13.0859375
13,121,917238.06,1012.6992,82.12891,17.68428111076355,2023-12-07 22:17:48.004112,164765.16,13.4765625
14,131,926994.5,1012.6992,82.61719,18.02301049232483,2023-12-07 22:18:06.606051,167193.83,13.574219
15,141,942034.5,1013.2136,83.30078,17.699647426605225,2023-12-07 22:18:24.956973,171143.16,13.769531
16,151,952151.9,1013.2136,83.78906,17.640256643295288,2023-12-07 22:18:43.179252,173875.6,13.964844
17,161,964895.0,1022.1311,84.47266,17.618108987808228,2023-12-07 22:19:01.375019,179203.3,14.2578125
18,171,974511.3,1062.3198,84.96094,17.606048822402954,2023-12-07 22:19:19.559586,186640.67,14.6484375
19,181,981303.06,1062.3198,85.25391,17.637943267822266,2023-12-07 22:19:37.776196,189620.31,14.746094
20,191,994150.1,1062.3198,86.03516,17.663474798202515,2023-12-07 22:19:56.016455,193794.05,15.0390625
21,201,1002655.75,1062.3198,86.42578,17.582884311676025,2023-12-07 22:20:14.178726,198078.81,15.234375
22,211,1007240.56,1062.3198,86.52344,17.688353538513184,2023-12-07 22:20:32.447602,200445.22,15.4296875
23,221,1013353.94,1062.3198,86.62109,17.698397636413574,2023-12-07 22:20:50.729225,201880.75,15.4296875
24,231,1017360.75,1062.3198,86.71875,17.680948972702026,2023-12-07 22:21:08.998423,202182.38,15.4296875
25,241,1020515.1,1062.3198,86.81641,17.689722776412964,2023-12-07 22:21:27.275044,204752.16,15.527344
26,251,1027041.6,1062.3198,87.01172,17.65072011947632,2023-12-07 22:21:45.509936,207875.81,15.625
27,261,1029787.9,1062.3198,87.01172,17.7214834690094,2023-12-07 22:22:03.812189,209879.38,15.8203125
28,271,1039145.9,1062.3198,87.40234,17.70370101928711,2023-12-07 22:22:22.100192,214123.62,16.015625
29,281,1046943.75,1066.7415,87.69531,17.730639696121216,2023-12-07 22:22:40.411522,218193.62,16.113281
30,291,1054991.0,1066.7415,87.98828,17.732470989227295,2023-12-07 22:22:58.724421,221624.34,16.113281
31,301,1065774.5,1066.7415,88.37891,17.771090507507324,2023-12-07 22:23:17.080049,224309.88,16.210938
32,311,1073208.2,1066.7415,88.47656,17.792036771774292,2023-12-07 22:23:35.458551,227177.38,16.308594
33,321,1079169.4,1066.7415,88.57422,17.75847578048706,2023-12-07 22:23:53.800001,231150.34,16.503906
34,331,1083142.6,1066.7415,88.57422,17.828641891479492,2023-12-07 22:24:12.215363,233209.14,16.601562
35,341,1088434.5,1066.7415,88.57422,17.83485174179077,2023-12-07 22:24:30.633790,238330.45,16.894531
36,351,1096095.8,1066.7415,88.76953,17.878796100616455,2023-12-07 22:24:49.096401,242099.39,17.089844
37,361,1103231.9,1066.7415,88.96484,17.90175724029541,2023-12-07 22:25:07.586035,244873.78,17.1875
38,371,1111132.4,1066.7415,88.96484,17.851025819778442,2023-12-07 22:25:26.020341,245815.84,17.1875
39,381,1119818.0,1066.7415,89.0625,17.907817602157593,2023-12-07 22:25:44.515868,248866.52,17.285156
40,391,1127140.0,1066.7415,89.0625,17.94838261604309,2023-12-07 22:26:03.047251,253048.77,17.578125
41,401,1133367.4,1066.7415,89.0625,17.902424812316895,2023-12-07 22:26:21.534191,256972.28,17.773438
42,411,1143730.9,1066.7415,89.453125,17.88164734840393,2023-12-07 22:26:39.999177,260494.11,17.96875
43,421,1151524.0,1066.7415,89.453125,17.765356063842773,2023-12-07 22:26:58.351773,261021.17,17.96875
44,431,1161292.5,1066.7415,89.64844,17.725067615509033,2023-12-07 22:27:16.661050,264560.44,18.164062
45,441,1168151.8,1066.7415,89.74609,17.705856561660767,2023-12-07 22:27:34.948726,266740.56,18.261719
46,451,1179242.2,1066.7415,89.84375,17.77493643760681,2023-12-07 22:27:53.307159,269316.7,18.457031
47,461,1186854.4,1066.7415,89.84375,17.785962343215942,2023-12-07 22:28:11.675401,274099.25,18.847656
48,471,1197342.9,1071.9216,89.94141,17.64562487602234,2023-12-07 22:28:29.901682,276400.03,18.945312
49,481,1204959.2,1071.9216,89.94141,17.66216492652893,2023-12-07 22:28:48.146815,279317.56,19.140625
50,491,1215296.6,1071.9216,89.94141,17.72600507736206,2023-12-07 22:29:06.453369,281611.6,19.238281
51,501,1223573.5,1071.9216,89.94141,17.71280598640442,2023-12-07 22:29:24.747228,284318.72,19.433594
52,511,1231125.6,1071.9216,90.03906,17.837499618530273,2023-12-07 22:29:43.165622,287684.6,19.628906
53,521,1241351.5,1071.9216,90.13672,17.807987451553345,2023-12-07 22:30:01.557603,290470.2,19.824219
54,531,1252997.5,1071.9216,90.33203,17.731687545776367,2023-12-07 22:30:19.875875,291457.75,19.824219
55,541,1261951.6,1071.9216,90.42969,17.988412857055664,2023-12-07 22:30:38.447368,292352.06,19.824219
56,551,1271895.6,1071.9216,90.52734,17.75538182258606,2023-12-07 22:30:56.782379,297155.03,20.117188
