loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,4386.5273,-70.62475,5.1757812,4.777758836746216,2023-12-14 19:24:25.050421,4.296875,3.8085938
2,11,7207.3457,-70.62475,7.6171875,0.24464821815490723,2023-12-14 19:24:25.611923,6.1523438,4.7851562
3,21,10137.22,-70.5407,10.449219,0.24164748191833496,2023-12-14 19:24:26.158687,8.691406,6.640625
4,31,11729.539,-69.3692,11.71875,0.23048686981201172,2023-12-14 19:24:26.697360,9.472656,7.1289062
5,41,13060.657,-69.3692,12.597656,0.22985482215881348,2023-12-14 19:24:27.235886,9.9609375,7.7148438
6,51,14597.326,-69.3692,13.964844,0.2435605525970459,2023-12-14 19:24:27.786771,11.1328125,7.6171875
7,61,15942.559,-68.232925,14.941406,0.2616422176361084,2023-12-14 19:24:28.359440,12.109375,8.3984375
8,71,16913.852,-49.188873,15.722656,0.2303783893585205,2023-12-14 19:24:28.895824,12.3046875,8.886719
9,81,17415.656,-49.188873,16.113281,0.24435687065124512,2023-12-14 19:24:29.447508,12.3046875,9.082031
10,91,17992.307,-49.188873,16.699219,0.2308971881866455,2023-12-14 19:24:29.982159,12.597656,9.1796875
11,101,18755.809,-49.188873,17.1875,0.2421112060546875,2023-12-14 19:24:30.533098,13.0859375,9.375
12,111,19135.768,-49.188873,17.382812,0.2325737476348877,2023-12-14 19:24:31.067568,13.28125,9.082031
13,121,19435.047,-49.188873,17.675781,0.2314589023590088,2023-12-14 19:24:31.607037,13.183594,9.277344
14,131,20053.104,-49.188873,18.164062,0.23696112632751465,2023-12-14 19:24:32.148611,13.671875,9.765625
15,141,21030.03,-49.188873,18.945312,0.25060272216796875,2023-12-14 19:24:32.707030,13.964844,10.253906
16,151,22102.393,-49.188873,19.726562,0.23166680335998535,2023-12-14 19:24:33.249231,14.84375,10.546875
17,161,22672.395,-49.188873,20.117188,0.24579191207885742,2023-12-14 19:24:33.816844,15.136719,10.546875
18,171,22923.004,-49.188873,20.3125,0.23094868659973145,2023-12-14 19:24:34.356739,15.527344,10.644531
19,181,23608.936,-49.188873,20.800781,0.23209881782531738,2023-12-14 19:24:34.963906,15.527344,10.839844
20,191,24091.674,-49.188873,21.09375,0.23271989822387695,2023-12-14 19:24:35.500405,15.917969,10.9375
21,201,24282.123,-49.188873,21.289062,0.2341623306274414,2023-12-14 19:24:36.041594,16.015625,11.035156
22,211,24531.436,-49.188873,21.484375,0.2328202724456787,2023-12-14 19:24:36.579264,16.210938,11.5234375
23,221,25023.295,-49.188873,21.875,0.23473095893859863,2023-12-14 19:24:37.124378,16.601562,11.621094
24,231,25375.09,-49.188873,22.070312,0.23319315910339355,2023-12-14 19:24:37.665716,16.601562,11.816406
25,241,25952.102,-49.188873,22.558594,0.2345108985900879,2023-12-14 19:24:38.207922,16.503906,11.816406
26,251,26518.2,-49.188873,22.949219,0.23262286186218262,2023-12-14 19:24:38.744829,16.699219,11.9140625
27,261,26925.74,-49.188873,23.339844,0.2339794635772705,2023-12-14 19:24:39.285190,17.089844,12.3046875
28,271,27297.795,-49.188873,23.632812,0.2323472499847412,2023-12-14 19:24:39.821405,17.382812,12.5
29,281,27683.602,-49.188873,23.925781,0.23179912567138672,2023-12-14 19:24:40.358889,17.773438,12.5
30,291,27866.373,-49.188873,24.023438,0.23308753967285156,2023-12-14 19:24:40.894583,17.675781,12.890625
31,301,28034.375,-49.188873,24.121094,0.23216843605041504,2023-12-14 19:24:41.433294,17.578125,12.988281
32,311,28260.984,-49.188873,24.21875,0.23181509971618652,2023-12-14 19:24:41.970450,18.066406,13.0859375
33,321,28343.451,-49.188873,24.21875,0.23186922073364258,2023-12-14 19:24:42.506535,17.871094,13.0859375
34,331,28967.16,-49.188873,24.707031,0.2328176498413086,2023-12-14 19:24:43.043948,18.066406,13.0859375
35,341,29423.348,-48.362305,25.0,0.23368573188781738,2023-12-14 19:24:43.584131,18.261719,12.6953125
36,351,29464.469,-48.362305,25.0,0.23531389236450195,2023-12-14 19:24:44.124534,18.261719,12.5
37,361,29603.56,-48.362305,25.097656,0.23223400115966797,2023-12-14 19:24:44.666166,18.359375,12.402344
38,371,30199.285,-48.362305,25.488281,0.23357367515563965,2023-12-14 19:24:45.206824,18.554688,12.890625
39,381,30276.662,-48.362305,25.488281,0.2316727638244629,2023-12-14 19:24:45.746245,18.457031,12.6953125
40,391,30480.672,-48.362305,25.683594,0.23672103881835938,2023-12-14 19:24:46.289161,18.75,13.183594
41,401,30981.938,-48.362305,26.074219,0.2335195541381836,2023-12-14 19:24:46.833263,19.042969,13.28125
42,411,31419.996,-48.362305,26.367188,0.23308801651000977,2023-12-14 19:24:47.393818,19.335938,13.378906
43,421,31807.14,-42.882786,26.5625,0.23299717903137207,2023-12-14 19:24:47.936604,19.53125,13.671875
44,431,32172.924,-42.882786,26.757812,0.2329399585723877,2023-12-14 19:24:48.495449,19.824219,13.8671875
45,441,32342.09,-42.882786,26.855469,0.25167083740234375,2023-12-14 19:24:49.059119,19.433594,13.964844
46,451,32678.076,-42.882786,27.050781,0.23248577117919922,2023-12-14 19:24:49.596342,19.726562,13.964844
47,461,33255.047,-40.88946,27.441406,0.2661271095275879,2023-12-14 19:24:50.174876,20.019531,14.0625
48,471,33597.336,-40.88946,27.636719,0.23289084434509277,2023-12-14 19:24:50.711421,20.117188,14.160156
