loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,20758.393,-74.38831,22.460938,9.435511589050293,2023-12-14 19:58:37.124498
2,11,28688.602,-71.47435,30.175781,0.16092491149902344,2023-12-14 19:58:37.638066
3,21,33691.4,-68.877686,34.765625,0.19398164749145508,2023-12-14 19:58:38.198499
4,31,36830.434,-67.58514,37.695312,0.18759822845458984,2023-12-14 19:58:38.823533
5,41,38701.246,-67.50768,38.867188,0.16019773483276367,2023-12-14 19:58:39.349427
6,51,40268.49,-67.28948,40.13672,0.1631484031677246,2023-12-14 19:58:39.927700
7,61,41579.105,-67.28948,41.015625,0.183485746383667,2023-12-14 19:58:40.487897
8,71,42304.863,-67.25986,41.11328,0.18194961547851562,2023-12-14 19:58:41.016184
9,81,42866.65,-67.2577,41.40625,0.17032361030578613,2023-12-14 19:58:41.603982
10,91,44180.594,-67.2577,42.089844,0.1658337116241455,2023-12-14 19:58:42.129823
11,101,45420.824,-67.23137,42.773438,0.18698740005493164,2023-12-14 19:58:42.674001
12,111,46827.54,-67.2216,43.652344,0.184035062789917,2023-12-14 19:58:43.210754
13,121,47858.016,-67.20361,44.23828,0.18657732009887695,2023-12-14 19:58:43.767072
14,131,48720.207,-67.20361,44.726562,0.1798720359802246,2023-12-14 19:58:44.289299
15,141,51040.047,-67.20361,46.289062,0.208160400390625,2023-12-14 19:58:44.838483
16,151,55400.125,-67.20361,49.316406,0.19222784042358398,2023-12-14 19:58:45.387732
17,161,58975.07,-67.20361,51.85547,0.1950087547302246,2023-12-14 19:58:46.004377
18,171,62887.63,-67.20361,54.492188,0.17739486694335938,2023-12-14 19:58:46.528907
19,181,65677.21,-67.20274,56.347656,0.1855306625366211,2023-12-14 19:58:47.098524
20,191,68070.875,-67.20274,57.910156,0.19797778129577637,2023-12-14 19:58:47.646337
21,201,69540.68,-67.20274,58.691406,0.17570090293884277,2023-12-14 19:58:48.329541
22,211,71249.91,-67.20274,59.66797,0.2213442325592041,2023-12-14 19:58:48.971593
23,221,72579.766,-67.200745,60.351562,0.1762239933013916,2023-12-14 19:58:49.519445
24,231,73858.58,-67.200745,61.035156,0.16306447982788086,2023-12-14 19:58:50.101678
25,241,75159.73,-67.200745,61.816406,0.1700456142425537,2023-12-14 19:58:50.663562
26,251,76237.164,-67.200745,62.402344,0.17122220993041992,2023-12-14 19:58:51.211531
27,261,77195.84,-67.200745,62.890625,0.17074298858642578,2023-12-14 19:58:51.752575
28,271,78065.48,-67.200745,63.378906,0.17150044441223145,2023-12-14 19:58:52.430546
29,281,79521.555,-67.200745,64.25781,0.18966007232666016,2023-12-14 19:58:52.969620
30,291,80929.61,-67.200745,65.13672,0.18705153465270996,2023-12-14 19:58:53.552451
31,301,82200.055,-67.200745,65.91797,0.17183947563171387,2023-12-14 19:58:54.079604
32,311,84125.84,-67.200745,67.1875,0.1613919734954834,2023-12-14 19:58:54.608737
33,321,85229.875,-67.200745,67.77344,0.1749718189239502,2023-12-14 19:58:55.154364
34,331,86364.49,-67.19872,68.45703,0.20571041107177734,2023-12-14 19:58:55.711912
35,341,87515.9,-67.19872,69.140625,0.17213201522827148,2023-12-14 19:58:56.259788
36,351,89000.43,-67.19872,70.11719,0.1809372901916504,2023-12-14 19:58:56.824798
37,361,90197.945,-67.19872,70.89844,0.1809079647064209,2023-12-14 19:58:57.398186
38,371,91446.414,-67.19872,71.67969,0.17689132690429688,2023-12-14 19:58:57.957203
39,381,92550.43,-67.19872,72.36328,0.17419004440307617,2023-12-14 19:58:58.500669
40,391,93949.8,-67.19872,73.24219,0.1775355339050293,2023-12-14 19:58:59.033912
41,401,96178.56,-67.19872,74.70703,0.18163132667541504,2023-12-14 19:58:59.570935
42,411,97288.33,-67.19872,75.390625,0.18749499320983887,2023-12-14 19:59:00.136770
43,421,98688.88,-67.19872,76.26953,0.1652076244354248,2023-12-14 19:59:00.667224
