loop,iteration,max_fitness,time,current_time
1,1,1130.624,45.23594927787781,2023-12-11 23:46:34.653420
2,11,1130.624,27.346564292907715,2023-12-11 23:47:02.001764
3,21,1130.624,27.787851810455322,2023-12-11 23:47:29.791477
4,31,1130.624,27.612765073776245,2023-12-11 23:47:57.406153
5,41,1130.624,27.85281276702881,2023-12-11 23:48:25.260823
6,51,1130.624,27.802466869354248,2023-12-11 23:48:53.065153
7,61,1130.624,28.14676022529602,2023-12-11 23:49:21.213942
8,71,1130.624,27.582386255264282,2023-12-11 23:49:48.798217
9,81,1130.624,27.984541654586792,2023-12-11 23:50:16.784642
10,91,1130.624,27.983248949050903,2023-12-11 23:50:44.769751
11,101,1130.624,27.839138984680176,2023-12-11 23:51:12.610750
12,111,1130.624,27.64911699295044,2023-12-11 23:51:40.261726
13,121,1130.624,27.523431539535522,2023-12-11 23:52:07.787018
14,131,1130.624,27.996851682662964,2023-12-11 23:52:35.785732
15,141,1130.624,27.152180910110474,2023-12-11 23:53:02.939846
16,151,1130.624,28.097151041030884,2023-12-11 23:53:31.038890
17,161,1130.624,28.498130321502686,2023-12-11 23:53:59.538922
18,171,1130.624,28.62752342224121,2023-12-11 23:54:28.168365
19,181,1130.624,28.005585193634033,2023-12-11 23:54:56.175882
20,191,1130.624,28.269375801086426,2023-12-11 23:55:24.447156
21,201,1130.624,28.211095333099365,2023-12-11 23:55:52.660119
22,211,1130.624,28.08639097213745,2023-12-11 23:56:20.748377
23,221,1130.624,27.840978622436523,2023-12-11 23:56:48.591242
24,231,1130.624,27.88577127456665,2023-12-11 23:57:16.478871
25,241,1130.624,28.254591703414917,2023-12-11 23:57:44.735414
26,251,1130.624,28.246708393096924,2023-12-11 23:58:12.984074
27,261,1130.624,27.58100938796997,2023-12-11 23:58:40.567018
28,271,1130.624,28.089571952819824,2023-12-11 23:59:08.659126
29,281,1130.624,27.73298454284668,2023-12-11 23:59:36.394006
30,291,1130.624,27.34374690055847,2023-12-12 00:00:03.739602
31,301,1130.624,27.445847511291504,2023-12-12 00:00:31.187339
32,311,1130.624,27.741252660751343,2023-12-12 00:00:58.930482
33,321,1130.624,28.069940090179443,2023-12-12 00:01:27.002306
34,331,1130.624,28.183661460876465,2023-12-12 00:01:55.187838
35,341,1130.624,27.76018476486206,2023-12-12 00:02:22.949927
36,351,1130.624,27.797461986541748,2023-12-12 00:02:50.749271
37,361,1130.624,28.295432329177856,2023-12-12 00:03:19.046585
38,371,1130.624,27.947879552841187,2023-12-12 00:03:46.996366
39,381,1194.4537,27.58948588371277,2023-12-12 00:04:14.587813
40,391,1194.4537,27.813543796539307,2023-12-12 00:04:42.403290
41,401,1194.4537,27.97361135482788,2023-12-12 00:05:10.378859
42,411,1194.4537,27.76619052886963,2023-12-12 00:05:38.147193
43,421,1194.4537,27.89137291908264,2023-12-12 00:06:06.040440
44,431,1194.4537,28.214961290359497,2023-12-12 00:06:34.257279
45,441,1194.4537,28.12057900428772,2023-12-12 00:07:02.379721
46,451,1194.4537,27.772629976272583,2023-12-12 00:07:30.154263
47,461,1194.4537,28.1796875,2023-12-12 00:07:58.335887
48,471,1194.4537,27.940316200256348,2023-12-12 00:08:26.278108
49,481,1194.4537,28.148611545562744,2023-12-12 00:08:54.429257
50,491,1194.4537,28.4013614654541,2023-12-12 00:09:22.832561
51,501,1194.4537,28.227599143981934,2023-12-12 00:09:51.062103
52,511,1194.4537,28.58988904953003,2023-12-12 00:10:19.653876
53,521,1194.4537,28.149168729782104,2023-12-12 00:10:47.804927
54,531,1194.4537,27.965150833129883,2023-12-12 00:11:15.772042
55,541,1194.4537,28.305062294006348,2023-12-12 00:11:44.078946
56,551,1194.4537,27.86007046699524,2023-12-12 00:12:11.940918
57,561,1194.4537,28.381672859191895,2023-12-12 00:12:40.325177
58,571,1194.4537,28.102365493774414,2023-12-12 00:13:08.429428
