loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,191957.84,1094.3464,10.839844,58.67814373970032,2023-12-10 16:35:43.136828,10.3515625,6.7382812
2,11,256398.38,1116.3772,13.671875,32.94385313987732,2023-12-10 16:36:16.387957,12.402344,8.0078125
3,21,279686.7,1116.3772,14.550781,33.23560428619385,2023-12-10 16:36:49.915926,13.671875,7.8125
4,31,310186.72,1116.3772,15.8203125,32.29172611236572,2023-12-10 16:37:22.521061,14.84375,8.59375
5,41,330647.3,1116.3772,16.699219,32.829060316085815,2023-12-10 16:37:55.662399,15.0390625,9.472656
6,51,343520.88,1148.9446,17.285156,32.64190053939819,2023-12-10 16:38:28.600198,15.722656,9.5703125
7,61,360829.3,1148.9446,17.96875,32.81492567062378,2023-12-10 16:39:01.712650,16.210938,9.9609375
8,71,371023.8,1156.9479,18.457031,32.350624322891235,2023-12-10 16:39:34.360279,16.601562,10.3515625
9,81,381190.56,1156.9479,18.847656,32.3539719581604,2023-12-10 16:40:07.023413,16.992188,10.546875
10,91,397864.47,1156.9479,19.53125,32.45142126083374,2023-12-10 16:40:39.789193,17.089844,10.644531
11,101,405631.22,1156.9479,19.824219,32.66451978683472,2023-12-10 16:41:12.753016,17.382812,10.644531
12,111,415451.0,1156.9479,20.3125,32.80146932601929,2023-12-10 16:41:45.864535,17.480469,10.449219
13,121,431678.0,1206.9133,20.996094,32.55191373825073,2023-12-10 16:42:18.712291,18.164062,11.035156
14,131,449341.66,1206.9133,21.777344,32.7906699180603,2023-12-10 16:42:51.804379,18.945312,11.5234375
15,141,453470.7,1206.9133,21.875,32.687071800231934,2023-12-10 16:43:24.784342,18.847656,11.5234375
16,151,466303.25,1206.9133,22.558594,32.41413068771362,2023-12-10 16:43:57.495283,19.140625,11.621094
17,161,469437.53,1206.9133,22.65625,32.64027380943298,2023-12-10 16:44:30.435208,19.140625,11.425781
18,171,478933.78,1206.9133,23.046875,32.710688829422,2023-12-10 16:45:03.445553,19.433594,12.109375
19,181,485685.75,1206.9133,23.339844,32.56274366378784,2023-12-10 16:45:36.303269,19.824219,12.402344
20,191,495345.4,1206.9133,23.828125,32.53068709373474,2023-12-10 16:46:09.130476,20.410156,12.5
21,201,500518.62,1206.9133,24.023438,32.86591696739197,2023-12-10 16:46:42.326366,20.703125,12.6953125
22,211,504043.8,1206.9133,24.121094,32.40971350669861,2023-12-10 16:47:15.033887,21.09375,12.792969
23,221,512302.0,1206.9133,24.414062,32.590795278549194,2023-12-10 16:47:47.923006,21.191406,12.5
24,231,514698.3,1206.9133,24.511719,32.33391571044922,2023-12-10 16:48:20.570968,21.484375,12.5
25,241,523834.0,1206.9133,24.902344,32.65519571304321,2023-12-10 16:48:53.519481,21.484375,12.890625
26,251,533465.7,1206.9133,25.390625,32.45917725563049,2023-12-10 16:49:26.274269,21.484375,13.183594
27,261,540582.25,1206.9133,25.78125,32.84798717498779,2023-12-10 16:49:59.419923,21.484375,13.0859375
28,271,545056.6,1206.9133,25.976562,32.88517713546753,2023-12-10 16:50:32.611809,21.875,13.378906
29,281,550361.44,1206.9133,26.171875,32.566590547561646,2023-12-10 16:51:05.472391,22.460938,13.183594
30,291,555056.8,1206.9133,26.367188,32.55960011482239,2023-12-10 16:51:38.357938,22.65625,13.183594
31,301,558195.1,1206.9133,26.464844,32.69723200798035,2023-12-10 16:52:11.352991,22.460938,13.378906
32,311,560060.7,1206.9133,26.464844,32.67913460731506,2023-12-10 16:52:44.330269,22.070312,13.574219
33,321,562997.5,1206.9133,26.5625,32.606956481933594,2023-12-10 16:53:17.239194,22.070312,13.4765625
34,331,572551.1,1206.9133,27.050781,32.499940156936646,2023-12-10 16:53:50.037370,22.363281,13.378906
35,341,573143.6,1206.9133,27.050781,32.45326519012451,2023-12-10 16:54:22.785485,22.460938,13.4765625
36,351,580559.3,1206.9133,27.34375,32.46650743484497,2023-12-10 16:54:55.545162,22.65625,13.4765625
