loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,122091.58,1011.2831,11.328125,38.556679010391235,2023-12-08 14:14:34.022852,9.765625,6.8359375
2,11,151936.6,1016.2883,13.8671875,17.076156616210938,2023-12-08 14:14:51.405006,11.621094,7.8125
3,21,174129.02,1016.2883,15.625,17.133084058761597,2023-12-08 14:15:08.841941,13.671875,8.984375
4,31,187581.97,1032.3132,16.601562,17.224510669708252,2023-12-08 14:15:26.369999,14.550781,9.1796875
5,41,198405.06,1032.3132,17.1875,17.081786632537842,2023-12-08 14:15:43.748465,14.941406,9.277344
6,51,214981.47,1032.3132,18.457031,17.336785793304443,2023-12-08 14:16:01.384193,16.015625,10.546875
7,61,225124.56,1032.3132,19.042969,16.715821743011475,2023-12-08 14:16:18.396748,16.503906,10.839844
8,71,241563.19,1032.3132,20.214844,17.40338635444641,2023-12-08 14:16:36.105629,16.796875,11.9140625
9,81,254760.72,1032.3132,20.996094,16.897949695587158,2023-12-08 14:16:53.306438,17.089844,11.816406
10,91,265835.16,1032.3132,21.972656,17.48897647857666,2023-12-08 14:17:11.122879,17.871094,11.816406
11,101,272133.47,1032.3132,22.363281,16.813871145248413,2023-12-08 14:17:28.247502,18.066406,12.011719
12,111,276289.03,1032.3132,22.558594,16.842936515808105,2023-12-08 14:17:45.380676,18.164062,12.207031
13,121,288388.66,1032.3132,23.4375,15.93576693534851,2023-12-08 14:18:01.613142,18.847656,12.3046875
14,131,299161.5,1032.3132,24.21875,16.226381540298462,2023-12-08 14:18:18.111666,19.726562,12.597656
15,141,305739.75,1032.3132,24.707031,15.645613193511963,2023-12-08 14:18:34.051320,20.214844,13.574219
16,151,315374.62,1032.3132,25.390625,15.428607940673828,2023-12-08 14:18:49.746974,20.410156,14.2578125
17,161,321801.4,1032.3132,25.78125,15.382938385009766,2023-12-08 14:19:05.401902,20.703125,14.6484375
