loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,25504.258,-81.71176,29.296875,9.25812315940857,2023-12-14 19:58:37.478641
2,11,34193.54,-77.60367,37.304688,0.16565561294555664,2023-12-14 19:58:38.058128
3,21,38820.63,-76.68088,40.33203,0.19763588905334473,2023-12-14 19:58:38.651982
4,31,42625.98,-68.93416,42.578125,0.20130205154418945,2023-12-14 19:58:39.207037
5,41,45267.008,-68.13309,43.847656,0.16852116584777832,2023-12-14 19:58:39.738896
6,51,46297.133,-67.34031,44.23828,0.17903923988342285,2023-12-14 19:58:40.346121
7,61,47734.766,-67.34031,44.82422,0.18782925605773926,2023-12-14 19:58:40.941390
8,71,48918.855,-67.34031,45.3125,0.18363690376281738,2023-12-14 19:58:41.469115
9,81,49959.234,-66.58391,45.703125,0.2093658447265625,2023-12-14 19:58:42.031938
10,91,50573.402,-66.23035,45.898438,0.19789409637451172,2023-12-14 19:58:42.576185
11,101,51343.113,-66.185135,46.191406,0.22216248512268066,2023-12-14 19:58:43.148910
12,111,52379.59,-66.185135,46.777344,0.20197844505310059,2023-12-14 19:58:43.701216
13,121,52876.176,-66.185135,46.972656,0.20693135261535645,2023-12-14 19:58:44.277345
14,131,53483.516,-66.185135,47.265625,0.17119836807250977,2023-12-14 19:58:44.901542
15,141,53801.613,-66.185135,47.36328,0.22424674034118652,2023-12-14 19:58:45.483202
16,151,53950.414,-66.16822,47.36328,0.1801745891571045,2023-12-14 19:58:46.099636
17,161,54371.523,-66.16822,47.558594,0.1995985507965088,2023-12-14 19:58:46.662809
18,171,55239.207,-66.16718,48.046875,0.20777106285095215,2023-12-14 19:58:47.248394
19,181,55952.426,-66.16718,48.4375,0.17580652236938477,2023-12-14 19:58:47.861532
20,191,56641.574,-66.16718,48.828125,0.1630105972290039,2023-12-14 19:58:48.487337
21,201,57047.71,-66.16718,49.023438,0.16505837440490723,2023-12-14 19:58:49.019762
22,211,57478.066,-66.16718,49.21875,0.16117143630981445,2023-12-14 19:58:49.584638
23,221,57573.16,-66.16718,49.21875,0.18204116821289062,2023-12-14 19:58:50.165632
24,231,58098.703,-66.16718,49.51172,0.17810463905334473,2023-12-14 19:58:50.783104
25,241,58475.508,-66.16718,49.70703,0.17900991439819336,2023-12-14 19:58:51.416481
26,251,58967.938,-66.16718,50.0,0.18069243431091309,2023-12-14 19:58:51.981168
27,261,60223.38,-66.16718,50.78125,0.1855454444885254,2023-12-14 19:58:52.522078
28,271,60579.266,-66.16718,50.976562,0.20228195190429688,2023-12-14 19:58:53.097742
29,281,61349.42,-66.16718,51.464844,0.1823418140411377,2023-12-14 19:58:53.648354
30,291,62153.746,-66.16718,51.953125,0.17218255996704102,2023-12-14 19:58:54.175209
31,301,62926.008,-66.16718,52.441406,0.1837301254272461,2023-12-14 19:58:54.716629
32,311,63263.06,-66.16718,52.63672,0.1832726001739502,2023-12-14 19:58:55.278464
33,321,63333.184,-66.16718,52.63672,0.16883397102355957,2023-12-14 19:58:55.836522
34,331,63692.406,-66.16718,52.83203,0.18412399291992188,2023-12-14 19:58:56.377934
35,341,63945.285,-66.16718,52.929688,0.19159746170043945,2023-12-14 19:58:56.990142
36,351,64763.68,-66.16718,53.515625,0.18942713737487793,2023-12-14 19:58:57.545542
37,361,65279.78,-66.16718,53.808594,0.17339849472045898,2023-12-14 19:58:58.128351
38,371,66375.05,-66.16718,54.589844,0.18294405937194824,2023-12-14 19:58:58.704338
39,381,67240.61,-66.16718,55.17578,0.17666888236999512,2023-12-14 19:58:59.296270
40,391,69355.16,-66.16687,56.640625,0.17095470428466797,2023-12-14 19:58:59.823932
41,401,70729.12,-66.16363,57.617188,0.15721440315246582,2023-12-14 19:59:00.333353
42,411,72234.35,-66.16363,58.59375,0.1832892894744873,2023-12-14 19:59:00.884561
43,421,73923.19,-66.16363,59.765625,0.1822199821472168,2023-12-14 19:59:01.496624
44,431,75902.21,-66.16363,61.132812,0.18450713157653809,2023-12-14 19:59:02.120518
45,441,76821.05,-66.16363,61.621094,0.18236947059631348,2023-12-14 19:59:02.681013
46,451,77709.42,-66.16363,62.109375,0.1817789077758789,2023-12-14 19:59:03.299083
47,461,78048.234,-66.16363,62.20703,0.20660686492919922,2023-12-14 19:59:03.873164
48,471,78980.41,-66.16363,62.695312,0.17871451377868652,2023-12-14 19:59:04.415492
49,481,79768.37,-66.16363,63.183594,0.1906263828277588,2023-12-14 19:59:04.989732
50,491,80459.63,-66.16363,63.57422,0.17746520042419434,2023-12-14 19:59:05.643306
51,501,81572.99,-66.16363,64.25781,0.18481183052062988,2023-12-14 19:59:06.262262
52,511,82240.266,-66.16363,64.64844,0.1866755485534668,2023-12-14 19:59:06.803628
53,521,82791.734,-66.16363,64.94141,0.18599677085876465,2023-12-14 19:59:07.388164
54,531,83553.805,-66.16363,65.42969,0.19487786293029785,2023-12-14 19:59:07.968137
55,541,83873.08,-66.16363,65.52734,0.19706487655639648,2023-12-14 19:59:08.517006
56,551,84199.516,-66.16363,65.72266,0.17981171607971191,2023-12-14 19:59:09.102800
57,561,84764.336,-66.16363,66.015625,0.18390321731567383,2023-12-14 19:59:09.678922
58,571,85444.414,-66.16363,66.40625,0.19318628311157227,2023-12-14 19:59:10.262623
59,581,85691.79,-66.16363,66.50391,0.18589425086975098,2023-12-14 19:59:10.803814
60,591,85991.1,-66.16363,66.60156,0.20456171035766602,2023-12-14 19:59:11.378754
61,601,86430.305,-66.16363,66.796875,0.18219661712646484,2023-12-14 19:59:11.950077
62,611,86679.055,-66.16363,66.796875,0.17415833473205566,2023-12-14 19:59:12.533200
63,621,87139.16,-66.16363,67.08984,0.18216586112976074,2023-12-14 19:59:13.082793
64,631,87847.5,-66.16363,67.578125,0.17966675758361816,2023-12-14 19:59:13.616759
65,641,88207.92,-66.16363,67.77344,0.1708393096923828,2023-12-14 19:59:14.223339
66,651,88359.17,-66.16363,67.77344,0.1825716495513916,2023-12-14 19:59:14.806501
67,661,88843.83,-66.162674,68.06641,0.1794729232788086,2023-12-14 19:59:15.405444
68,671,88988.18,-66.162674,68.06641,0.19547414779663086,2023-12-14 19:59:15.981308
69,681,89211.0,-66.162674,68.16406,0.1644892692565918,2023-12-14 19:59:16.515752
70,691,90035.48,-66.162674,68.65234,0.1606888771057129,2023-12-14 19:59:17.059474
71,701,90270.95,-66.162674,68.75,0.16072487831115723,2023-12-14 19:59:17.583979
72,711,90407.375,-66.162674,68.75,0.17864441871643066,2023-12-14 19:59:18.191345
73,721,90683.24,-66.1603,68.84766,0.17551898956298828,2023-12-14 19:59:18.777197
74,731,90892.19,-66.1603,68.94531,0.18302011489868164,2023-12-14 19:59:19.358259
75,741,91115.92,-66.1603,69.04297,0.17425203323364258,2023-12-14 19:59:19.900195
76,751,91208.04,-66.1603,69.04297,0.17122578620910645,2023-12-14 19:59:20.465027
77,761,91431.77,-66.1603,69.140625,0.19653725624084473,2023-12-14 19:59:21.078195
78,771,91494.58,-66.1603,69.140625,0.18064093589782715,2023-12-14 19:59:21.687198
79,781,91621.73,-66.1603,69.140625,0.1730647087097168,2023-12-14 19:59:22.227639
80,791,91694.164,-66.1603,69.140625,0.20599889755249023,2023-12-14 19:59:22.800683
81,801,91869.26,-66.1603,69.23828,0.16768527030944824,2023-12-14 19:59:23.333625
82,811,91948.09,-66.158195,69.23828,0.1903059482574463,2023-12-14 19:59:24.008767
83,821,92055.18,-66.158195,69.23828,0.1947472095489502,2023-12-14 19:59:24.569635
84,831,92169.44,-66.158195,69.23828,0.17563891410827637,2023-12-14 19:59:25.112678
85,841,92264.93,-66.158195,69.23828,0.19793200492858887,2023-12-14 19:59:25.716967
86,851,92479.016,-66.158195,69.33594,0.17646121978759766,2023-12-14 19:59:26.235206
87,861,92547.47,-66.158195,69.33594,0.17482757568359375,2023-12-14 19:59:26.824674
88,871,92609.07,-66.158195,69.33594,0.1746046543121338,2023-12-14 19:59:27.379280
89,881,92632.75,-66.158195,69.33594,0.19986724853515625,2023-12-14 19:59:28.055133
90,891,92726.7,-66.158195,69.33594,0.17356514930725098,2023-12-14 19:59:28.585449
91,901,92814.12,-66.158195,69.33594,0.20206117630004883,2023-12-14 19:59:29.211575
92,911,92836.484,-66.158195,69.33594,0.17605805397033691,2023-12-14 19:59:29.750209
93,921,92895.15,-66.158195,69.33594,0.1916968822479248,2023-12-14 19:59:30.313506
94,931,93051.45,-66.158195,69.43359,0.19267010688781738,2023-12-14 19:59:30.859046
95,941,93103.47,-66.158195,69.43359,0.22136235237121582,2023-12-14 19:59:31.435130
96,951,93152.64,-66.158195,69.43359,0.19904446601867676,2023-12-14 19:59:31.979373
97,961,93222.36,-66.158195,69.43359,0.19610285758972168,2023-12-14 19:59:32.589003
98,971,93269.55,-66.158195,69.43359,0.17734098434448242,2023-12-14 19:59:33.195836
99,981,93312.125,-66.15805,69.43359,0.17925143241882324,2023-12-14 19:59:33.737252
100,991,93355.45,-66.15805,69.43359,0.19054341316223145,2023-12-14 19:59:34.283238
101,1001,93414.93,-66.15805,69.43359,0.19713616371154785,2023-12-14 19:59:34.866257
102,1011,93452.13,-66.15805,69.43359,0.20465874671936035,2023-12-14 19:59:35.539149
103,1021,93521.79,-66.15805,69.43359,0.18462586402893066,2023-12-14 19:59:36.113259
104,1031,93526.734,-66.15805,69.43359,0.19239330291748047,2023-12-14 19:59:36.695145
105,1041,93572.16,-66.15805,69.43359,0.17261719703674316,2023-12-14 19:59:37.306655
106,1051,93646.484,-66.15805,69.43359,0.19409680366516113,2023-12-14 19:59:37.959220
107,1061,93695.89,-66.15805,69.43359,0.178666353225708,2023-12-14 19:59:38.624569
108,1071,93755.625,-66.15805,69.43359,0.16238713264465332,2023-12-14 19:59:39.216058
109,1081,93815.9,-66.15669,69.43359,0.16376757621765137,2023-12-14 19:59:39.802805
110,1091,93835.0,-66.15669,69.43359,0.17470097541809082,2023-12-14 19:59:40.354932
111,1101,93890.38,-66.15669,69.43359,0.17017626762390137,2023-12-14 19:59:40.902850
112,1111,93924.8,-66.15669,69.43359,0.18175458908081055,2023-12-14 19:59:41.477156
113,1121,93959.14,-66.15669,69.43359,0.1785893440246582,2023-12-14 19:59:42.048632
114,1131,93972.34,-66.15669,69.43359,0.19440865516662598,2023-12-14 19:59:42.684865
115,1141,94021.96,-66.15669,69.43359,0.17327141761779785,2023-12-14 19:59:43.232579
