loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,24663.545,-81.56168,27.050781,9.340762615203857,2023-12-14 19:48:05.167738
2,11,41225.684,-80.652626,41.308594,0.18013453483581543,2023-12-14 19:48:23.103323
3,21,53055.88,-77.87067,49.902344,0.1602475643157959,2023-12-14 19:48:23.697067
4,31,64368.613,-75.72098,57.8125,0.17778325080871582,2023-12-14 19:48:24.225975
5,41,69593.18,-75.60186,61.23047,0.19103693962097168,2023-12-14 19:48:24.799056
6,51,73765.9,-75.60186,63.76953,0.1932063102722168,2023-12-14 19:48:25.369725
7,61,75637.19,-75.50815,64.64844,0.18056511878967285,2023-12-14 19:48:26.034571
8,71,77465.18,-74.960045,65.52734,0.16492843627929688,2023-12-14 19:48:26.571472
9,81,79663.99,-74.960045,66.796875,0.17149949073791504,2023-12-14 19:48:27.106737
10,91,81328.25,-74.78487,67.67578,0.18906378746032715,2023-12-14 19:48:27.763688
11,101,82435.45,-74.51515,68.06641,0.16396117210388184,2023-12-14 19:48:28.297559
12,111,83000.89,-73.64404,68.16406,0.17513704299926758,2023-12-14 19:48:28.864663
13,121,83658.83,-73.64404,68.359375,0.16286730766296387,2023-12-14 19:48:29.426396
14,131,84234.18,-73.64404,68.45703,0.18140077590942383,2023-12-14 19:48:30.062769
15,141,84805.87,-73.64404,68.65234,0.18735742568969727,2023-12-14 19:48:30.632404
16,151,85208.75,-72.8452,68.75,0.17188692092895508,2023-12-14 19:48:31.239530
17,161,85658.8,-72.8452,68.84766,0.19528841972351074,2023-12-14 19:48:31.878287
18,171,86272.695,-72.8452,69.04297,0.17954468727111816,2023-12-14 19:48:32.452833
19,181,86553.69,-72.8452,69.04297,0.1919863224029541,2023-12-14 19:48:33.115092
20,191,86895.18,-72.42392,69.04297,0.18455147743225098,2023-12-14 19:48:33.674899
21,201,87337.79,-72.42392,69.23828,0.17099642753601074,2023-12-14 19:48:34.224564
22,211,87518.055,-72.42392,69.23828,0.17413544654846191,2023-12-14 19:48:34.808865
23,221,87822.016,-72.06267,69.33594,0.1922461986541748,2023-12-14 19:48:35.370266
24,231,88018.36,-72.06267,69.33594,0.17075800895690918,2023-12-14 19:48:35.964396
25,241,88198.85,-72.06267,69.33594,0.17539548873901367,2023-12-14 19:48:36.582869
