loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,234954.98,939.6522,14.84375,59.58488988876343,2023-12-15 08:40:37.807522
2,11,383054.88,986.24365,22.851562,33.9311466217041,2023-12-15 08:41:12.036230
3,21,523375.03,1118.6221,29.882812,34.11476683616638,2023-12-15 08:41:46.538549
4,31,673933.75,1118.6221,37.109375,34.236419916152954,2023-12-15 08:42:21.076021
5,41,795301.9,1118.6221,42.773438,34.044209718704224,2023-12-15 08:42:55.421592
6,51,889166.56,1126.7068,46.777344,34.130496978759766,2023-12-15 08:43:29.881887
7,61,963214.5,1126.7068,49.51172,34.44326615333557,2023-12-15 08:44:04.743411
8,71,1030251.94,1126.7068,52.148438,33.976041078567505,2023-12-15 08:44:39.020217
9,81,1079357.1,1126.7068,54.101562,34.21572184562683,2023-12-15 08:45:13.543901
10,91,1113295.0,1126.7068,55.371094,34.33834505081177,2023-12-15 08:45:48.189331
11,101,1136618.2,1126.7068,56.25,34.529749393463135,2023-12-15 08:46:23.043985
12,111,1159738.9,1126.7068,56.933594,34.62649345397949,2023-12-15 08:46:57.990538
13,121,1191281.2,1407.4589,58.007812,34.25268077850342,2023-12-15 08:47:32.597029
14,131,1223746.8,1407.4589,59.179688,34.226550579071045,2023-12-15 08:48:07.126560
15,141,1240028.8,1407.4589,59.570312,34.301788091659546,2023-12-15 08:48:41.783909
16,151,1251480.0,1407.4589,59.765625,34.40903449058533,2023-12-15 08:49:16.493051
17,161,1278583.8,1407.4589,60.839844,34.76979327201843,2023-12-15 08:49:51.626066
18,171,1289873.5,1407.4589,61.132812,34.758227586746216,2023-12-15 08:50:26.724596
19,181,1295483.0,1407.4589,61.23047,34.27221751213074,2023-12-15 08:51:01.306355
20,191,1311268.6,1407.4589,61.71875,34.2164945602417,2023-12-15 08:51:35.846221
21,201,1330756.8,1407.4589,62.304688,34.11011624336243,2023-12-15 08:52:10.256469
22,211,1341859.5,1407.4589,62.695312,34.23543739318848,2023-12-15 08:52:44.791492
23,221,1351753.0,1407.4589,62.98828,34.3019323348999,2023-12-15 08:53:19.395358
24,231,1369921.9,1407.4589,63.671875,34.98139476776123,2023-12-15 08:53:54.689120
25,241,1376201.0,1407.4589,63.76953,34.020671129226685,2023-12-15 08:54:29.011545
26,251,1383816.0,1407.4589,63.964844,34.364291191101074,2023-12-15 08:55:03.675946
27,261,1387659.5,1407.4589,64.0625,34.09649991989136,2023-12-15 08:55:38.094884
28,271,1393270.9,1407.4589,64.16016,34.3534460067749,2023-12-15 08:56:12.751168
29,281,1403275.8,1407.4589,64.55078,34.55819797515869,2023-12-15 08:56:47.609226
30,291,1406033.5,1407.4589,64.55078,34.25620937347412,2023-12-15 08:57:22.176877
