loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,-27840.016,-150.30626,15.234375,19.613255739212036,2023-12-14 21:36:50.187615
2,11,-33451.992,-150.30626,19.042969,4.804956674575806,2023-12-14 21:36:55.480172
3,21,-34327.047,-149.27258,20.3125,4.72654390335083,2023-12-14 21:37:00.631772
4,31,-35003.812,-146.32248,21.386719,4.673634767532349,2023-12-14 21:37:05.670662
5,41,-35079.094,-144.33124,21.972656,4.8301708698272705,2023-12-14 21:37:10.904274
6,51,-35071.375,-141.10683,22.265625,4.6547346115112305,2023-12-14 21:37:15.922849
7,61,-35320.438,-141.10683,22.460938,4.715063095092773,2023-12-14 21:37:21.092783
8,71,-34968.906,-137.88321,22.558594,4.792638301849365,2023-12-14 21:37:26.307688
9,81,-34831.703,-137.88321,22.65625,4.68399453163147,2023-12-14 21:37:31.388946
10,91,-35181.312,-137.88321,22.949219,4.613075017929077,2023-12-14 21:37:36.530500
11,101,-34905.406,-137.88321,23.046875,4.754336595535278,2023-12-14 21:37:41.707101
12,111,-34957.89,-137.88321,23.144531,4.788978338241577,2023-12-14 21:37:46.985783
13,121,-34795.234,-137.88321,23.144531,4.8418684005737305,2023-12-14 21:37:52.267937
14,131,-34784.47,-136.51941,23.339844,4.754931926727295,2023-12-14 21:37:57.474524
15,141,-34336.406,-136.51941,23.4375,4.926916837692261,2023-12-14 21:38:02.878369
16,151,-34192.125,-136.51941,23.4375,4.916094541549683,2023-12-14 21:38:08.145336
17,161,-33992.36,-135.78055,23.4375,4.917112588882446,2023-12-14 21:38:13.497551
18,171,-33575.938,-135.78055,23.632812,4.789457321166992,2023-12-14 21:38:18.702194
19,181,-33424.53,-135.78055,23.632812,4.797845363616943,2023-12-14 21:38:24.030047
20,191,-33325.797,-135.78055,23.730469,4.800571441650391,2023-12-14 21:38:29.272293
21,201,-33145.156,-135.78055,23.730469,4.814379453659058,2023-12-14 21:38:34.536345
22,211,-33296.438,-135.65083,23.828125,4.722443580627441,2023-12-14 21:38:39.664265
23,221,-33223.22,-135.65083,23.925781,4.828286647796631,2023-12-14 21:38:44.929780
24,231,-33043.906,-135.65083,23.925781,4.84346604347229,2023-12-14 21:38:50.209016
25,241,-33117.844,-135.65083,24.414062,4.792990684509277,2023-12-14 21:38:55.375891
26,251,-33034.266,-135.65083,24.414062,4.840362787246704,2023-12-14 21:39:00.610885
27,261,-32894.5,-135.65083,24.414062,4.831217288970947,2023-12-14 21:39:05.950586
28,271,-32787.812,-135.65083,24.609375,4.822815418243408,2023-12-14 21:39:11.200466
29,281,-32306.344,-135.65083,24.804688,4.789504051208496,2023-12-14 21:39:16.424776
30,291,-31959.516,-135.65083,24.902344,4.873331308364868,2023-12-14 21:39:21.777703
31,301,-31416.14,-135.65083,25.195312,4.877723455429077,2023-12-14 21:39:27.063027
32,311,-31186.562,-135.65083,25.292969,4.8074257373809814,2023-12-14 21:39:32.315833
33,321,-30931.844,-135.65083,25.390625,4.763885021209717,2023-12-14 21:39:37.611219
34,331,-30556.656,-135.65083,25.683594,4.799827337265015,2023-12-14 21:39:42.911723
35,341,-30392.031,-135.65083,25.976562,4.814971923828125,2023-12-14 21:39:48.175287
36,351,-30165.86,-135.65083,26.074219,4.774753093719482,2023-12-14 21:39:53.308626
37,361,-30102.406,-135.65083,26.367188,4.82875919342041,2023-12-14 21:39:58.652452
38,371,-29629.562,-135.65083,26.757812,4.71968150138855,2023-12-14 21:40:03.823085
39,381,-28649.375,-135.65083,27.246094,4.847619295120239,2023-12-14 21:40:09.208348
40,391,-27961.547,-135.65083,27.636719,4.778160095214844,2023-12-14 21:40:14.403089
41,401,-27487.25,-135.65083,27.929688,4.82914400100708,2023-12-14 21:40:19.653381
42,411,-27031.297,-135.65083,28.320312,4.7795610427856445,2023-12-14 21:40:24.909340
43,421,-26362.125,-135.65083,28.515625,4.8379809856414795,2023-12-14 21:40:30.259254
44,431,-24676.86,-135.65083,28.710938,4.851917505264282,2023-12-14 21:40:35.473493
45,441,-23999.984,-135.65083,28.808594,4.801059722900391,2023-12-14 21:40:40.622516
46,451,-22393.11,-135.65083,29.296875,4.768871784210205,2023-12-14 21:40:45.768112
47,461,-19990.812,-135.65083,29.785156,4.824066162109375,2023-12-14 21:40:51.039951
48,471,-17008.125,-135.65083,30.175781,4.762557506561279,2023-12-14 21:40:56.172385
49,481,-15132.031,-135.65083,30.566406,4.673401594161987,2023-12-14 21:41:01.321596
50,491,-13343.719,-135.65083,31.640625,4.688702583312988,2023-12-14 21:41:06.461481
51,501,-15399.625,-135.65083,33.59375,4.716567516326904,2023-12-14 21:41:11.520475
52,511,-16310.4375,-135.65083,34.960938,4.7525551319122314,2023-12-14 21:41:16.671730
53,521,-17651.984,-135.65083,36.035156,4.6493072509765625,2023-12-14 21:41:21.719690
54,531,-19975.281,-135.65083,37.79297,4.791824579238892,2023-12-14 21:41:26.864293
55,541,-20003.781,-135.65083,38.476562,4.667791128158569,2023-12-14 21:41:31.920856
56,551,-20182.219,-135.65083,39.35547,4.833762884140015,2023-12-14 21:41:37.191798
57,561,-21115.422,-135.65083,40.039062,4.658531188964844,2023-12-14 21:41:42.239077
58,571,-21327.969,-135.65083,40.429688,4.834012508392334,2023-12-14 21:41:47.461217
59,581,-21265.188,-135.65083,40.625,4.701326608657837,2023-12-14 21:41:52.513228
60,591,-21782.828,-135.65083,41.210938,4.838031768798828,2023-12-14 21:41:57.730712
61,601,-21690.438,-135.65083,41.69922,4.691660404205322,2023-12-14 21:42:02.785611
62,611,-22701.969,-135.65083,42.285156,4.668402433395386,2023-12-14 21:42:07.833415
63,621,-22632.125,-135.65083,42.48047,4.792324066162109,2023-12-14 21:42:12.980938
64,631,-22182.703,-135.65083,42.67578,4.660788059234619,2023-12-14 21:42:18.030406
65,641,-23482.094,-135.65083,43.652344,4.73893404006958,2023-12-14 21:42:23.111581
66,651,-24976.281,-135.65083,44.53125,4.94849705696106,2023-12-14 21:42:28.455508
67,661,-25378.344,-135.65083,45.214844,4.708337068557739,2023-12-14 21:42:33.501653
68,671,-26592.625,-135.65083,46.09375,4.77788782119751,2023-12-14 21:42:38.629373
69,681,-27173.188,-135.65083,46.875,4.802917242050171,2023-12-14 21:42:43.823981
70,691,-29336.188,-135.65083,48.242188,4.843500137329102,2023-12-14 21:42:49.165210
71,701,-30143.438,-135.65083,49.21875,4.75110936164856,2023-12-14 21:42:54.370965
72,711,-30146.969,-135.65083,49.609375,4.78351354598999,2023-12-14 21:42:59.573502
73,721,-31500.125,-135.65083,50.683594,4.776315689086914,2023-12-14 21:43:04.727035
74,731,-31890.062,-135.65083,51.171875,4.703213691711426,2023-12-14 21:43:09.813350
75,741,-32510.625,-135.65083,51.757812,4.695434808731079,2023-12-14 21:43:14.907861
76,751,-33347.28,-135.65083,52.539062,4.787938594818115,2023-12-14 21:43:20.132881
77,761,-34031.125,-135.65083,53.41797,4.724071979522705,2023-12-14 21:43:25.258621
78,771,-33590.438,-135.65083,53.710938,4.73361349105835,2023-12-14 21:43:30.485672
79,781,-33264.375,-135.65083,53.90625,4.808414936065674,2023-12-14 21:43:35.699033
80,791,-34622.375,-135.65083,54.6875,4.636707305908203,2023-12-14 21:43:40.759141
81,801,-35086.812,-135.65083,54.98047,4.6172332763671875,2023-12-14 21:43:45.804725
82,811,-35183.5,-135.65083,55.273438,4.83611536026001,2023-12-14 21:43:51.036662
83,821,-35888.688,-135.65083,55.859375,4.627359628677368,2023-12-14 21:43:56.184198
84,831,-36292.875,-135.65083,56.25,4.831537961959839,2023-12-14 21:44:01.401447
85,841,-37115.5,-135.65083,56.835938,4.756127595901489,2023-12-14 21:44:06.537093
86,851,-37319.688,-135.65083,57.32422,4.893401145935059,2023-12-14 21:44:11.842818
87,861,-38142.72,-135.65083,58.007812,4.760660171508789,2023-12-14 21:44:17.136508
88,871,-38887.438,-135.65083,58.496094,4.602345705032349,2023-12-14 21:44:22.193751
89,881,-40545.062,-135.65083,59.472656,4.769872188568115,2023-12-14 21:44:27.552087
90,891,-40567.0,-135.65083,59.66797,4.837641716003418,2023-12-14 21:44:32.851091
91,901,-42832.78,-135.65083,60.839844,4.794246196746826,2023-12-14 21:44:38.061429
92,911,-44717.97,-135.65083,62.109375,4.790139198303223,2023-12-14 21:44:43.271718
93,921,-44699.0,-135.65083,62.402344,4.709144592285156,2023-12-14 21:44:48.481973
94,931,-45718.625,-135.65083,62.98828,4.756925106048584,2023-12-14 21:44:53.701499
95,941,-46921.0,-135.65083,63.671875,4.797880411148071,2023-12-14 21:44:58.938400
96,951,-47192.062,-135.65083,63.964844,4.676123142242432,2023-12-14 21:45:04.135942
97,961,-47914.562,-135.65083,64.453125,4.806567430496216,2023-12-14 21:45:09.449730
98,971,-48613.812,-135.65083,64.84375,4.788726806640625,2023-12-14 21:45:14.626551
99,981,-49082.594,-135.65083,65.234375,4.750775337219238,2023-12-14 21:45:19.865483
100,991,-49062.062,-135.65083,65.42969,4.732155799865723,2023-12-14 21:45:25.014730
101,1001,-49486.188,-135.65083,65.72266,4.7821338176727295,2023-12-14 21:45:30.204322
102,1011,-49110.625,-135.65083,65.82031,4.67760443687439,2023-12-14 21:45:35.287962
103,1021,-49579.438,-135.65083,66.11328,4.702380657196045,2023-12-14 21:45:40.490722
104,1031,-49515.688,-135.65083,66.40625,4.748873710632324,2023-12-14 21:45:45.723643
105,1041,-49418.375,-135.65083,66.40625,4.714807033538818,2023-12-14 21:45:50.875835
