loop,iteration,max_fitness,time,current_time
1,1,377.6664,34.25023102760315,2023-12-11 15:32:29.006950
2,11,412.75848,14.841352701187134,2023-12-11 15:32:43.850046
3,21,412.75848,14.788151264190674,2023-12-11 15:32:58.640061
4,31,952.0233,14.739108324050903,2023-12-11 15:33:13.381006
5,41,1004.8623,14.761415481567383,2023-12-11 15:33:28.144259
6,51,1004.8623,14.71231460571289,2023-12-11 15:33:42.858427
7,61,1004.8623,14.669888257980347,2023-12-11 15:33:57.530162
8,71,1004.8623,14.806020021438599,2023-12-11 15:34:12.337986
9,81,1004.8623,14.832021951675415,2023-12-11 15:34:27.171839
10,91,1004.8623,14.724081754684448,2023-12-11 15:34:41.897788
11,101,1004.8623,14.649511098861694,2023-12-11 15:34:56.549086
12,111,1004.8623,14.684685707092285,2023-12-11 15:35:11.235541
13,121,1004.8623,14.662041902542114,2023-12-11 15:35:25.899414
14,131,1004.8623,14.670186519622803,2023-12-11 15:35:40.571460
15,141,1004.8623,14.63602590560913,2023-12-11 15:35:55.209284
16,151,1004.8623,14.620009660720825,2023-12-11 15:36:09.831131
17,161,1004.8623,14.559264183044434,2023-12-11 15:36:24.392216
18,171,1004.8623,14.575139999389648,2023-12-11 15:36:38.969168
19,181,1004.8623,14.609017133712769,2023-12-11 15:36:53.579966
20,191,1006.4575,14.636109352111816,2023-12-11 15:37:08.217938
21,201,1006.4575,14.589980602264404,2023-12-11 15:37:22.809730
22,211,1006.4575,14.82218885421753,2023-12-11 15:37:37.633774
23,221,1006.4575,14.896087884902954,2023-12-11 15:37:52.531698
24,231,1006.4575,14.823962450027466,2023-12-11 15:38:07.357489
25,241,1006.4575,14.886422157287598,2023-12-11 15:38:22.245711
26,251,1006.4575,14.797996044158936,2023-12-11 15:38:37.045605
27,261,1006.4575,14.769426345825195,2023-12-11 15:38:51.816858
28,271,1006.4575,14.752372026443481,2023-12-11 15:39:06.571085
29,281,1006.4575,14.707244396209717,2023-12-11 15:39:21.280168
30,291,1006.4575,14.742341756820679,2023-12-11 15:39:36.024387
31,301,1006.4575,14.738713264465332,2023-12-11 15:39:50.765040
32,311,1006.4575,14.69677186012268,2023-12-11 15:40:05.463678
33,321,1006.4575,14.639284372329712,2023-12-11 15:40:20.104816
34,331,1006.4575,14.622711658477783,2023-12-11 15:40:34.729372
35,341,1006.4575,14.73904299736023,2023-12-11 15:40:49.470277
36,351,1006.4575,14.75942063331604,2023-12-11 15:41:04.231549
37,361,1006.4575,14.695555925369263,2023-12-11 15:41:18.928966
38,371,1011.1179,14.630645751953125,2023-12-11 15:41:33.561479
39,381,1011.1179,14.579057693481445,2023-12-11 15:41:48.142315
40,391,1011.1179,14.633686065673828,2023-12-11 15:42:02.777837
41,401,1012.3575,14.629163265228271,2023-12-11 15:42:17.408822
42,411,1012.3575,14.6431884765625,2023-12-11 15:42:32.053807
43,421,1012.3575,14.58897089958191,2023-12-11 15:42:46.644592
44,431,1012.3575,14.582969903945923,2023-12-11 15:43:01.229403
45,441,1012.3575,14.644712209701538,2023-12-11 15:43:15.875894
46,451,1012.3575,14.647498607635498,2023-12-11 15:43:30.525261
47,461,1012.3575,14.554328441619873,2023-12-11 15:43:45.081382
48,471,1012.3575,14.565755128860474,2023-12-11 15:43:59.648900
49,481,1012.3575,14.647789478302002,2023-12-11 15:44:14.298477
50,491,1012.3575,14.621057748794556,2023-12-11 15:44:28.921311
51,501,1012.3575,14.717021226882935,2023-12-11 15:44:43.640097
52,511,1012.3575,14.793334484100342,2023-12-11 15:44:58.435293
53,521,1012.3575,14.647941827774048,2023-12-11 15:45:13.085098
54,531,1012.3575,14.719640731811523,2023-12-11 15:45:27.806585
55,541,1012.3575,14.727995872497559,2023-12-11 15:45:42.536427
