loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,5430.533,-67.84023,5.859375,4.737903833389282,2023-12-14 18:25:06.911419,5.078125,3.4179688
2,11,7714.1543,-66.69304,8.0078125,0.24213671684265137,2023-12-14 18:25:07.447359,6.9335938,4.9804688
3,21,10978.358,-66.69304,10.644531,0.2593855857849121,2023-12-14 18:25:08.026131,8.59375,6.0546875
4,31,12844.682,-66.69304,12.109375,0.25092172622680664,2023-12-14 18:25:08.572277,9.9609375,7.3242188
5,41,13891.642,-66.69304,12.988281,0.2585606575012207,2023-12-14 18:25:09.138420,10.546875,7.6171875
6,51,14272.861,-66.69304,13.28125,0.23242688179016113,2023-12-14 18:25:09.663626,10.9375,7.7148438
7,61,15036.638,-66.69304,14.0625,0.2297506332397461,2023-12-14 18:25:10.189804,11.816406,8.203125
8,71,16115.881,-66.69304,15.234375,0.24558687210083008,2023-12-14 18:25:10.730983,12.5,8.300781
9,81,17386.342,-66.69304,16.308594,0.23154687881469727,2023-12-14 18:25:11.260087,13.0859375,8.886719
10,91,17995.121,-66.69304,16.699219,0.23212742805480957,2023-12-14 18:25:11.787905,13.378906,8.984375
11,101,19127.809,-66.69304,17.675781,0.2456037998199463,2023-12-14 18:25:12.328712,13.8671875,9.1796875
12,111,19471.895,-66.69301,17.871094,0.2296910285949707,2023-12-14 18:25:12.857480,14.355469,9.277344
13,121,19928.629,-66.12717,18.164062,0.23942041397094727,2023-12-14 18:25:13.390895,14.453125,9.667969
14,131,20749.545,-66.10179,18.847656,0.2416064739227295,2023-12-14 18:25:13.943439,14.941406,9.863281
15,141,21413.377,-66.10176,19.433594,0.2310628890991211,2023-12-14 18:25:14.469284,15.136719,10.15625
16,151,21875.309,-66.10176,19.628906,0.244598388671875,2023-12-14 18:25:15.012967,14.746094,10.15625
17,161,22449.715,-66.09776,20.117188,0.23159313201904297,2023-12-14 18:25:15.561548,14.941406,10.546875
18,171,23368.629,-66.09776,20.800781,0.2365882396697998,2023-12-14 18:25:16.100931,15.625,11.035156
19,181,23874.973,-45.23825,21.09375,0.23398804664611816,2023-12-14 18:25:16.637806,15.8203125,11.230469
20,191,24566.732,-45.23825,21.582031,0.2311105728149414,2023-12-14 18:25:17.166566,16.308594,11.425781
21,201,24872.908,-45.23825,21.777344,0.23217558860778809,2023-12-14 18:25:17.706235,16.40625,11.425781
