loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,327780.7,1054.3196,20.507812,61.99759578704834,2023-12-15 08:36:29.554957
2,11,518379.62,1070.7963,30.664062,35.21046781539917,2023-12-15 08:37:05.082097
3,21,672117.3,1095.2054,38.378906,34.75879669189453,2023-12-15 08:37:40.169473
4,31,747485.06,1095.2054,41.40625,34.474437952041626,2023-12-15 08:38:14.995524
5,41,827208.56,1100.8093,44.433594,34.618157386779785,2023-12-15 08:38:49.920162
6,51,894731.2,1100.8093,46.972656,34.43334627151489,2023-12-15 08:39:24.660850
7,61,942037.75,1141.6345,48.4375,34.31230926513672,2023-12-15 08:39:59.291460
8,71,986824.1,1141.6345,50.097656,33.83979845046997,2023-12-15 08:40:33.469349
9,81,1020637.6,1147.4355,51.367188,34.4242844581604,2023-12-15 08:41:08.213437
10,91,1055490.2,1147.4355,52.539062,34.21705389022827,2023-12-15 08:41:42.736979
11,101,1090742.4,1158.5658,53.710938,34.61843919754028,2023-12-15 08:42:17.659604
12,111,1118629.0,1158.5658,54.6875,34.2677321434021,2023-12-15 08:42:52.245416
13,121,1144369.8,1171.5693,55.566406,34.13881039619446,2023-12-15 08:43:26.714722
14,131,1162606.5,1191.6392,56.25,34.288655519485474,2023-12-15 08:44:01.319676
15,141,1179415.9,1191.6392,56.835938,33.956106185913086,2023-12-15 08:44:35.588142
16,151,1203420.9,1193.491,57.617188,34.970733404159546,2023-12-15 08:45:10.867325
17,161,1226682.1,1201.8298,58.496094,34.26575589179993,2023-12-15 08:45:45.438320
18,171,1240448.2,1201.8298,58.88672,34.29030394554138,2023-12-15 08:46:20.032874
19,181,1252518.8,1212.0503,59.179688,34.11238145828247,2023-12-15 08:46:54.452932
20,191,1272424.4,1212.0503,59.960938,34.42351293563843,2023-12-15 08:47:29.185414
21,201,1282740.2,1212.0503,60.253906,34.2876980304718,2023-12-15 08:48:03.781576
22,211,1292218.5,1212.6042,60.546875,33.97405695915222,2023-12-15 08:48:38.126521
23,221,1307650.2,1212.6042,61.132812,34.45562791824341,2023-12-15 08:49:12.889971
24,231,1323903.0,1212.6042,61.71875,33.970073223114014,2023-12-15 08:49:47.166966
25,241,1337558.8,1212.6042,62.20703,33.97008037567139,2023-12-15 08:50:21.441384
26,251,1342839.5,1212.6042,62.20703,34.20291566848755,2023-12-15 08:50:55.948883
27,261,1350957.8,1212.6042,62.402344,34.580503702163696,2023-12-15 08:51:30.834834
28,271,1362943.8,1212.6042,62.890625,33.886927366256714,2023-12-15 08:52:05.030239
29,281,1374024.5,1217.4976,63.28125,34.66538190841675,2023-12-15 08:52:40.003718
30,291,1379686.8,1217.4976,63.378906,34.25934290885925,2023-12-15 08:53:14.565864
31,301,1393088.5,1217.4976,63.76953,33.9399094581604,2023-12-15 08:53:48.808032
32,311,1400297.9,1217.4976,63.964844,34.120179176330566,2023-12-15 08:54:23.232736
33,321,1407105.2,1217.4976,64.16016,34.42926287651062,2023-12-15 08:54:57.966150
34,331,1409537.0,1217.4976,64.16016,34.02556252479553,2023-12-15 08:55:32.302519
35,341,1413434.9,1217.4976,64.25781,34.31985282897949,2023-12-15 08:56:06.925939
36,351,1417364.5,1217.4976,64.35547,34.494653940200806,2023-12-15 08:56:41.726540
37,361,1433241.5,1217.4976,64.94141,34.274734020233154,2023-12-15 08:57:16.306339
38,371,1443817.4,1217.4976,65.33203,34.259284257888794,2023-12-15 08:57:50.879746
39,381,1448353.0,1218.4069,65.42969,34.09002113342285,2023-12-15 08:58:25.274669
40,391,1454017.2,1218.4069,65.625,34.28196096420288,2023-12-15 08:58:59.862136
41,401,1458676.4,1225.1533,65.72266,34.16704750061035,2023-12-15 08:59:34.335499
42,411,1465455.0,1225.1533,65.91797,34.19421434402466,2023-12-15 09:00:08.834763
43,421,1467208.6,1225.1533,65.91797,33.91852331161499,2023-12-15 09:00:43.060539
44,431,1474066.2,1225.1533,66.21094,34.21033048629761,2023-12-15 09:01:17.573681
45,441,1475929.5,1225.1533,66.21094,34.52363061904907,2023-12-15 09:01:52.404520
46,451,1478388.8,1225.6897,66.21094,34.452515602111816,2023-12-15 09:02:27.159461
47,461,1486705.8,1243.5874,66.50391,34.06099057197571,2023-12-15 09:03:01.566167
48,471,1493056.5,1243.5874,66.69922,34.07503128051758,2023-12-15 09:03:35.944875
49,481,1498913.2,1243.5874,66.89453,34.36523413658142,2023-12-15 09:04:10.660066
50,491,1506905.5,1243.5874,67.1875,34.12485313415527,2023-12-15 09:04:45.089235
51,501,1510357.9,1243.5874,67.28516,33.901912212371826,2023-12-15 09:05:19.294681
52,511,1512252.1,1243.5874,67.28516,34.00843286514282,2023-12-15 09:05:53.611777
53,521,1518022.1,1243.5874,67.48047,33.59161186218262,2023-12-15 09:06:27.519661
54,531,1521293.8,1244.2798,67.578125,34.00859808921814,2023-12-15 09:07:01.834353
55,541,1529547.4,1256.7957,67.87109,33.780099391937256,2023-12-15 09:07:35.927301
56,551,1534451.2,1270.9226,67.96875,34.26536464691162,2023-12-15 09:08:10.506333
57,561,1536149.8,1270.9226,67.96875,34.52495551109314,2023-12-15 09:08:45.340217
58,571,1539445.5,1270.9226,68.06641,34.215332984924316,2023-12-15 09:09:19.862409
59,581,1541569.2,1270.9226,68.06641,33.8392813205719,2023-12-15 09:09:54.037956
60,591,1545285.0,1270.9226,68.16406,34.57596516609192,2023-12-15 09:10:28.925530
61,601,1547090.5,1270.9226,68.16406,33.71656012535095,2023-12-15 09:11:02.952189
62,611,1553203.4,1270.9226,68.359375,34.177650690078735,2023-12-15 09:11:37.435977
63,621,1554890.2,1270.9226,68.359375,34.563167095184326,2023-12-15 09:12:12.346727
64,631,1560911.9,1270.9226,68.55469,34.21010494232178,2023-12-15 09:12:46.861919
65,641,1562620.2,1270.9226,68.55469,33.85393285751343,2023-12-15 09:13:21.020298
66,651,1568596.4,1270.9226,68.75,33.74793887138367,2023-12-15 09:13:55.083204
67,661,1570131.2,1270.9226,68.75,33.999279499053955,2023-12-15 09:14:29.387336
68,671,1572297.5,1270.9226,68.75,33.85339069366455,2023-12-15 09:15:03.559505
69,681,1577490.8,1270.9226,68.94531,34.0416533946991,2023-12-15 09:15:37.916285
70,691,1579155.5,1282.0096,68.94531,34.54974889755249,2023-12-15 09:16:12.814568
71,701,1582352.1,1323.9382,69.04297,34.02684545516968,2023-12-15 09:16:47.152229
72,711,1583696.4,1323.9382,69.04297,34.27928352355957,2023-12-15 09:17:21.735536
73,721,1587310.5,1323.9382,69.140625,34.08558249473572,2023-12-15 09:17:56.123805
74,731,1589190.8,1323.9382,69.140625,34.47726058959961,2023-12-15 09:18:30.918124
75,741,1592591.0,1323.9382,69.23828,33.888712882995605,2023-12-15 09:19:05.125900
76,751,1594346.0,1323.9382,69.23828,34.134891748428345,2023-12-15 09:19:39.576708
77,761,1595485.8,1323.9382,69.23828,33.943012952804565,2023-12-15 09:20:13.827787
78,771,1596803.2,1323.9382,69.23828,33.89220595359802,2023-12-15 09:20:48.034290
79,781,1600333.0,1323.9382,69.33594,33.7336151599884,2023-12-15 09:21:22.090730
80,791,1603275.4,1323.9382,69.43359,34.427934885025024,2023-12-15 09:21:56.821739
81,801,1604569.2,1323.9382,69.43359,33.83672499656677,2023-12-15 09:22:30.971266
82,811,1605301.1,1323.9382,69.43359,34.012645959854126,2023-12-15 09:23:05.299279
83,821,1606069.5,1323.9382,69.43359,34.39249920845032,2023-12-15 09:23:40.006118
84,831,1609318.0,1323.9382,69.53125,33.87070369720459,2023-12-15 09:24:14.186394
85,841,1613998.1,1323.9382,69.72656,34.39434742927551,2023-12-15 09:24:48.889890
86,851,1614970.2,1323.9382,69.72656,34.69235301017761,2023-12-15 09:25:23.889821
87,861,1618013.2,1323.9382,69.82422,34.011104106903076,2023-12-15 09:25:58.205185
88,871,1621829.4,1329.1506,69.921875,34.49499773979187,2023-12-15 09:26:33.005808
89,881,1624268.0,1329.1506,70.01953,34.245741844177246,2023-12-15 09:27:07.580990
90,891,1627203.1,1329.1506,70.11719,34.34927034378052,2023-12-15 09:27:42.267535
91,901,1628469.5,1329.1506,70.11719,34.07082772254944,2023-12-15 09:28:16.653582
92,911,1630210.4,1329.1506,70.11719,33.584837675094604,2023-12-15 09:28:50.546394
93,921,1633823.9,1329.1506,70.21484,33.968188762664795,2023-12-15 09:29:24.824952
94,931,1635045.5,1329.1506,70.21484,34.03910684585571,2023-12-15 09:29:59.169724
95,941,1640581.5,1329.1506,70.41016,34.51519441604614,2023-12-15 09:30:34.001472
96,951,1641567.1,1329.1506,70.41016,34.117897748947144,2023-12-15 09:31:08.430372
97,961,1642300.6,1332.6194,70.41016,33.62427473068237,2023-12-15 09:31:42.360175
98,971,1643064.0,1332.6194,70.41016,34.34451627731323,2023-12-15 09:32:17.011912
99,981,1644598.9,1332.6194,70.41016,34.33706092834473,2023-12-15 09:32:51.652095
100,991,1645569.0,1332.6194,70.41016,34.04232954978943,2023-12-15 09:33:26.027554
101,1001,1646564.8,1332.6194,70.41016,34.05409049987793,2023-12-15 09:34:00.386922
