loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,20862.896,-73.827576,22.753906,9.02040719985962,2023-12-14 19:58:33.769876
2,11,30585.947,-70.04031,31.933594,0.18704938888549805,2023-12-14 19:58:34.274712
3,21,35483.266,-69.13255,36.328125,0.18467092514038086,2023-12-14 19:58:34.812323
4,31,38170.79,-68.192184,38.476562,0.16858458518981934,2023-12-14 19:58:35.313938
5,41,41118.15,-68.18648,41.11328,0.18856120109558105,2023-12-14 19:58:35.837619
6,51,43188.574,-67.38025,42.578125,0.18242216110229492,2023-12-14 19:58:36.353279
7,61,45172.875,-67.295074,43.652344,0.20021295547485352,2023-12-14 19:58:36.890127
8,71,47933.055,-67.295074,45.3125,0.17093539237976074,2023-12-14 19:58:37.531486
9,81,50889.848,-67.16792,47.16797,0.20583105087280273,2023-12-14 19:58:38.126388
10,91,53036.008,-67.16792,48.535156,0.19651460647583008,2023-12-14 19:58:38.696259
11,101,54527.02,-67.16792,49.414062,0.1659841537475586,2023-12-14 19:58:39.220358
12,111,55983.22,-67.16792,50.195312,0.18900012969970703,2023-12-14 19:58:39.756241
13,121,57705.625,-67.16792,51.171875,0.17413544654846191,2023-12-14 19:58:40.281142
14,131,59305.957,-67.159874,52.05078,0.20384955406188965,2023-12-14 19:58:40.956719
15,141,61112.297,-67.159874,53.125,0.20554876327514648,2023-12-14 19:58:41.496884
16,151,61971.02,-67.159874,53.515625,0.1971752643585205,2023-12-14 19:58:42.045299
17,161,62820.977,-67.159874,53.90625,0.19608235359191895,2023-12-14 19:58:42.577490
18,171,64170.895,-67.159874,54.6875,0.2089524269104004,2023-12-14 19:58:43.135753
19,181,65034.11,-67.159874,55.17578,0.2090616226196289,2023-12-14 19:58:43.680158
20,191,66048.914,-67.159874,55.76172,0.18558382987976074,2023-12-14 19:58:44.324149
21,201,66871.734,-67.159874,56.25,0.19991326332092285,2023-12-14 19:58:44.862269
22,211,67772.86,-67.159874,56.73828,0.21694207191467285,2023-12-14 19:58:45.449025
23,221,69216.19,-67.159874,57.617188,0.18607306480407715,2023-12-14 19:58:45.982516
24,231,69756.59,-67.159874,57.910156,0.20329022407531738,2023-12-14 19:58:46.551647
25,241,70154.695,-67.159454,58.10547,0.1901414394378662,2023-12-14 19:58:47.081313
26,251,70736.836,-67.159454,58.398438,0.17377066612243652,2023-12-14 19:58:47.664899
27,261,71111.84,-67.159454,58.59375,0.18036293983459473,2023-12-14 19:58:48.196500
28,271,71671.836,-67.159454,58.88672,0.18761658668518066,2023-12-14 19:58:48.840738
29,281,71909.63,-67.159454,58.984375,0.19241642951965332,2023-12-14 19:58:49.409499
30,291,72407.984,-67.159454,59.277344,0.18369817733764648,2023-12-14 19:58:49.946739
31,301,72611.19,-67.159454,59.375,0.1538541316986084,2023-12-14 19:58:50.588852
32,311,73435.93,-67.159454,59.960938,0.16977381706237793,2023-12-14 19:58:51.117476
33,321,73631.88,-67.159454,60.058594,0.20073819160461426,2023-12-14 19:58:51.707202
34,331,73977.12,-67.159454,60.253906,0.18662357330322266,2023-12-14 19:58:52.278318
35,341,74368.74,-67.159454,60.44922,0.16233563423156738,2023-12-14 19:58:52.831172
36,351,75247.64,-67.159454,61.035156,0.1843581199645996,2023-12-14 19:58:53.417907
37,361,75885.336,-67.159454,61.42578,0.18509435653686523,2023-12-14 19:58:54.011442
38,371,76373.02,-67.159454,61.71875,0.17825770378112793,2023-12-14 19:58:54.553028
39,381,76479.63,-67.159454,61.71875,0.18711447715759277,2023-12-14 19:58:55.097912
40,391,76545.14,-67.159454,61.71875,0.18731284141540527,2023-12-14 19:58:55.713248
41,401,76776.24,-67.159454,61.816406,0.1853187084197998,2023-12-14 19:58:56.266611
42,411,76992.25,-67.159454,61.914062,0.22059893608093262,2023-12-14 19:58:56.889666
43,421,77188.08,-67.159454,62.01172,0.2077641487121582,2023-12-14 19:58:57.452939
44,431,77370.22,-67.159454,62.109375,0.16986751556396484,2023-12-14 19:58:58.018850
45,441,77456.47,-67.159454,62.109375,0.1859447956085205,2023-12-14 19:58:58.587414
46,451,77678.89,-67.159454,62.20703,0.19928479194641113,2023-12-14 19:58:59.135701
47,461,78155.43,-67.159454,62.5,0.1730201244354248,2023-12-14 19:58:59.733586
48,471,78359.914,-67.159454,62.597656,0.1741468906402588,2023-12-14 19:59:00.354606
49,481,78695.55,-67.159454,62.79297,0.18746209144592285,2023-12-14 19:59:00.921214
50,491,79286.87,-67.159454,63.183594,0.19325613975524902,2023-12-14 19:59:01.527797
51,501,79600.96,-67.159454,63.378906,0.1802077293395996,2023-12-14 19:59:02.093157
52,511,80278.23,-67.159454,63.867188,0.18456315994262695,2023-12-14 19:59:02.658030
53,521,80925.055,-67.159454,64.35547,0.19281435012817383,2023-12-14 19:59:03.245974
54,531,81491.88,-67.159454,64.74609,0.17394661903381348,2023-12-14 19:59:03.778969
55,541,81549.71,-67.159454,64.74609,0.1980741024017334,2023-12-14 19:59:04.327146
56,551,82002.01,-67.159454,65.03906,0.20146989822387695,2023-12-14 19:59:04.893025
57,561,82236.5,-67.159454,65.13672,0.186659574508667,2023-12-14 19:59:05.429260
58,571,82316.18,-67.159454,65.13672,0.17855596542358398,2023-12-14 19:59:06.057529
59,581,82512.11,-67.159454,65.234375,0.17430925369262695,2023-12-14 19:59:06.613071
60,591,82710.39,-67.159454,65.33203,0.17168712615966797,2023-12-14 19:59:07.174241
61,601,82787.28,-67.159454,65.33203,0.18383336067199707,2023-12-14 19:59:07.711918
62,611,82965.76,-67.159454,65.42969,0.1844315528869629,2023-12-14 19:59:08.275413
63,621,83041.055,-67.159454,65.42969,0.17795872688293457,2023-12-14 19:59:08.832123
64,631,83084.414,-67.159454,65.42969,0.1784210205078125,2023-12-14 19:59:09.401993
65,641,83137.586,-67.156296,65.42969,0.20389819145202637,2023-12-14 19:59:10.066880
66,651,83191.664,-67.156296,65.42969,0.1525893211364746,2023-12-14 19:59:10.606472
67,661,83519.266,-67.156296,65.625,0.16637325286865234,2023-12-14 19:59:11.140771
68,671,83888.31,-67.156296,65.82031,0.19047260284423828,2023-12-14 19:59:11.699540
69,681,84210.91,-67.156296,66.015625,0.17480897903442383,2023-12-14 19:59:12.243841
70,691,84248.29,-67.156296,66.015625,0.18164658546447754,2023-12-14 19:59:12.785420
71,701,84412.82,-67.156296,66.11328,0.16900229454040527,2023-12-14 19:59:13.353806
72,711,84619.586,-67.156296,66.21094,0.18185925483703613,2023-12-14 19:59:13.914137
73,721,84920.83,-67.156296,66.40625,0.1862945556640625,2023-12-14 19:59:14.474055
74,731,85366.1,-67.156296,66.69922,0.1673109531402588,2023-12-14 19:59:15.078541
75,741,85658.79,-67.156296,66.89453,0.19654560089111328,2023-12-14 19:59:15.634658
76,751,85870.125,-67.156296,66.99219,0.17635583877563477,2023-12-14 19:59:16.195769
77,761,86149.34,-67.156296,67.1875,0.1888563632965088,2023-12-14 19:59:16.833160
78,771,86714.97,-67.156296,67.578125,0.1693124771118164,2023-12-14 19:59:17.354603
79,781,87020.75,-67.156296,67.77344,0.1981198787689209,2023-12-14 19:59:18.008085
80,791,87114.28,-67.156296,67.77344,0.18880963325500488,2023-12-14 19:59:18.566828
81,801,87152.984,-67.156296,67.77344,0.17208576202392578,2023-12-14 19:59:19.096674
82,811,87629.82,-67.15508,68.06641,0.18521499633789062,2023-12-14 19:59:19.705816
83,821,87729.31,-67.15508,68.06641,0.19849395751953125,2023-12-14 19:59:20.312035
84,831,88169.38,-67.15508,68.359375,0.18375873565673828,2023-12-14 19:59:20.903130
85,841,88410.164,-67.15508,68.45703,0.18366742134094238,2023-12-14 19:59:21.445228
86,851,88999.11,-67.15508,68.84766,0.1726696491241455,2023-12-14 19:59:22.003468
87,861,89055.8,-67.15508,68.84766,0.18335390090942383,2023-12-14 19:59:22.536428
88,871,89279.09,-67.15508,68.94531,0.19263648986816406,2023-12-14 19:59:23.099912
89,881,90057.08,-67.15508,69.43359,0.1867971420288086,2023-12-14 19:59:23.667366
90,891,90259.6,-67.15508,69.53125,0.17940473556518555,2023-12-14 19:59:24.211301
91,901,90746.555,-67.15508,69.82422,0.1813044548034668,2023-12-14 19:59:24.745431
92,911,91050.22,-67.15508,70.01953,0.19321584701538086,2023-12-14 19:59:25.322824
93,921,91133.56,-67.15508,70.01953,0.17051196098327637,2023-12-14 19:59:25.847203
94,931,91356.375,-67.15508,70.11719,0.1961214542388916,2023-12-14 19:59:26.385019
95,941,91548.09,-67.15508,70.21484,0.1924595832824707,2023-12-14 19:59:26.922200
96,951,91905.086,-67.15508,70.41016,0.1821146011352539,2023-12-14 19:59:27.494665
