loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,122857.37,989.5874,11.5234375,34.20752811431885,2023-12-11 10:27:56.006465,10.058594,6.25
2,11,148494.48,1005.5974,13.4765625,14.713738441467285,2023-12-11 10:28:25.385718,11.5234375,7.9101562
3,21,164188.33,1005.5974,14.84375,14.711069345474243,2023-12-11 10:28:40.373252,12.011719,8.59375
4,31,183052.11,1005.5974,16.308594,14.697871685028076,2023-12-11 10:28:55.345293,13.4765625,9.667969
5,41,198227.14,1019.4983,17.578125,14.619667291641235,2023-12-11 10:29:10.238939,14.453125,10.253906
6,51,213874.0,1019.4983,18.75,14.541054725646973,2023-12-11 10:29:25.059534,15.722656,10.449219
7,61,225990.67,1019.4983,19.628906,14.496137380599976,2023-12-11 10:29:39.832362,16.308594,11.1328125
8,71,239912.0,1019.4983,20.800781,14.551604986190796,2023-12-11 10:29:54.662699,17.285156,12.109375
9,81,254295.19,1019.4983,21.972656,14.57570743560791,2023-12-11 10:30:09.516510,18.164062,12.988281
10,91,266585.75,1019.4983,22.851562,14.569087982177734,2023-12-11 10:30:24.363931,18.457031,13.574219
11,101,274546.28,1019.4983,23.4375,14.650953769683838,2023-12-11 10:30:39.292690,18.554688,13.183594
12,111,281573.12,1102.0781,23.828125,14.599126815795898,2023-12-11 10:30:54.167635,17.773438,13.28125
13,121,284996.66,1102.0781,24.023438,14.576030969619751,2023-12-11 10:31:09.021428,18.164062,13.4765625
14,131,294320.38,1102.0781,24.804688,14.550609350204468,2023-12-11 10:31:23.845785,19.433594,14.0625
15,141,304518.5,1102.0781,25.585938,14.561373233795166,2023-12-11 10:31:38.683135,19.824219,14.453125
16,151,311529.66,1102.0781,26.074219,14.503916501998901,2023-12-11 10:31:53.462421,20.703125,14.355469
17,161,315613.2,1102.0781,26.269531,14.488700151443481,2023-12-11 10:32:08.225646,20.507812,14.160156
18,171,321578.56,1102.0781,26.660156,14.537343740463257,2023-12-11 10:32:23.037751,20.898438,14.746094
19,181,325387.75,1102.0781,26.757812,14.582803726196289,2023-12-11 10:32:37.894217,20.800781,14.6484375
20,191,328250.88,1102.0781,26.757812,14.602453470230103,2023-12-11 10:32:52.770321,20.800781,14.6484375
21,201,332605.5,1102.0781,26.855469,14.502387285232544,2023-12-11 10:33:07.546849,20.800781,14.84375
22,211,338300.97,1102.0781,27.246094,14.5508451461792,2023-12-11 10:33:22.372544,21.191406,15.136719
23,221,344952.7,1102.0781,27.636719,14.52436900138855,2023-12-11 10:33:37.173260,21.289062,15.136719
24,231,351024.94,1102.0781,27.929688,14.522099256515503,2023-12-11 10:33:51.972977,21.582031,15.234375
25,241,358150.84,1102.0781,28.417969,14.545451879501343,2023-12-11 10:34:06.795371,22.070312,15.4296875
26,251,362990.22,1102.0781,28.613281,14.509800434112549,2023-12-11 10:34:21.583396,22.167969,15.332031
27,261,367146.0,1102.0781,28.808594,14.505674362182617,2023-12-11 10:34:36.365639,21.875,15.722656
28,271,370630.9,1102.0781,28.808594,14.595160722732544,2023-12-11 10:34:51.238645,22.167969,15.917969
29,281,378101.75,1102.0781,29.199219,14.578317642211914,2023-12-11 10:35:06.094189,22.753906,16.210938
30,291,380597.7,1102.0781,29.199219,14.517902612686157,2023-12-11 10:35:20.891139,22.949219,16.113281
31,301,384472.75,1102.0781,29.394531,14.478840589523315,2023-12-11 10:35:35.645281,21.875,15.8203125
32,311,389499.75,1102.0781,29.6875,14.49571418762207,2023-12-11 10:35:50.413820,21.777344,16.113281
33,321,392593.44,1102.0781,29.785156,14.48110818862915,2023-12-11 10:36:05.168544,22.070312,16.308594
34,331,396570.38,1102.0781,29.980469,14.491830110549927,2023-12-11 10:36:19.935310,22.265625,16.308594
35,341,403450.3,1102.0781,30.371094,14.482731819152832,2023-12-11 10:36:34.694168,22.363281,16.015625
36,351,407512.6,1102.0781,30.566406,14.470563650131226,2023-12-11 10:36:49.441423,22.265625,16.308594
37,361,410406.94,1102.0781,30.566406,14.41919994354248,2023-12-11 10:37:04.136375,22.265625,16.015625
38,371,412506.38,1102.0781,30.566406,14.397309064865112,2023-12-11 10:37:18.809808,22.363281,16.113281
39,381,416157.4,1102.0781,30.761719,14.48302412033081,2023-12-11 10:37:33.569823,22.265625,16.40625
40,391,420297.12,1106.1226,30.957031,14.49467658996582,2023-12-11 10:37:48.339001,22.558594,16.699219
41,401,424047.66,1297.0034,31.152344,14.54580044746399,2023-12-11 10:38:03.159884,22.851562,16.796875
42,411,426785.0,1297.0034,31.25,14.499899625778198,2023-12-11 10:38:17.931624,23.339844,17.1875
43,421,432846.12,1297.0034,31.738281,14.507472515106201,2023-12-11 10:38:32.713149,24.121094,17.578125
44,431,439540.12,1297.0034,32.32422,14.484951257705688,2023-12-11 10:38:47.471734,24.511719,18.261719
45,441,443340.78,1297.0034,32.617188,14.563420057296753,2023-12-11 10:39:02.307819,24.609375,18.261719
46,451,448352.9,1297.0034,32.8125,14.549229860305786,2023-12-11 10:39:17.131491,24.804688,18.359375
47,461,452096.0,1297.0034,33.007812,14.487515211105347,2023-12-11 10:39:31.895925,24.414062,18.164062
48,471,456699.06,1297.0034,33.398438,14.496675491333008,2023-12-11 10:39:46.668395,24.804688,18.75
