loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,123.91191,0.5895856,7.5195312,15.0945885181427,2023-12-08 19:10:51.161150,167.9964,9.472656
2,11,168.67911,0.59848434,10.253906,1.4428246021270752,2023-12-08 19:11:10.816257,211.54669,11.71875
3,21,204.6111,0.621336,12.402344,1.430175542831421,2023-12-08 19:11:12.883870,241.42488,13.183594
4,31,230.36234,0.621336,13.8671875,1.473888874053955,2023-12-08 19:11:15.021841,261.99442,14.160156
5,41,248.07277,0.621336,14.941406,1.4146718978881836,2023-12-08 19:11:17.054133,285.83224,15.332031
6,51,263.08646,0.621336,15.8203125,1.3998491764068604,2023-12-08 19:11:19.154942,293.13123,15.625
7,61,289.2418,0.621336,17.382812,1.4235129356384277,2023-12-08 19:11:21.199373,304.829,16.210938
8,71,297.77823,0.621336,17.871094,1.3236074447631836,2023-12-08 19:11:23.139182,315.85632,16.601562
9,81,312.95734,0.621336,18.75,1.3646974563598633,2023-12-08 19:11:25.173900,325.23645,16.992188
10,91,324.57,0.621336,19.433594,1.3758409023284912,2023-12-08 19:11:27.187844,337.37195,17.578125
11,101,328.60968,0.621336,19.628906,1.375422716140747,2023-12-08 19:11:29.322653,342.4141,17.773438
12,111,338.1223,0.621336,20.214844,1.3334391117095947,2023-12-08 19:11:31.292741,351.113,18.164062
13,121,348.26758,0.621336,20.800781,1.3979907035827637,2023-12-08 19:11:33.433387,360.49026,18.554688
14,131,358.1633,0.621336,21.386719,1.3993799686431885,2023-12-08 19:11:35.568421,375.05618,19.335938
15,141,368.6494,0.621336,21.972656,1.4390428066253662,2023-12-08 19:11:37.730236,384.9317,19.824219
16,151,377.0848,0.621336,22.460938,1.4108026027679443,2023-12-08 19:11:39.903944,390.4166,20.117188
17,161,388.3509,0.621336,23.144531,1.4596025943756104,2023-12-08 19:11:42.071427,397.7575,20.410156
18,171,396.121,0.621336,23.632812,1.3843975067138672,2023-12-08 19:11:44.074289,404.04846,20.703125
19,181,404.2937,0.621336,24.121094,1.4029638767242432,2023-12-08 19:11:46.111563,411.63843,21.09375
20,191,408.07056,0.621336,24.316406,1.4831480979919434,2023-12-08 19:11:48.241201,416.0218,21.289062
21,201,412.80798,0.621336,24.609375,1.355802059173584,2023-12-08 19:11:50.226038,423.17114,21.679688
22,211,424.4792,0.621336,25.292969,1.4106495380401611,2023-12-08 19:11:52.519889,432.88858,22.167969
23,221,426.0026,0.621336,25.390625,1.4461653232574463,2023-12-08 19:11:54.649523,438.2846,22.460938
24,231,435.41675,0.621336,25.976562,1.3931255340576172,2023-12-08 19:11:56.765825,443.27982,22.65625
25,241,440.72006,0.621336,26.269531,1.3945839405059814,2023-12-08 19:11:58.892574,450.86578,22.949219
26,251,440.81244,0.621336,26.269531,1.3880538940429688,2023-12-08 19:12:00.897579,452.98456,23.046875
27,261,447.39523,0.6216873,26.660156,1.3925259113311768,2023-12-08 19:12:02.981373,455.78146,23.144531
28,271,447.51385,0.6216873,26.660156,1.4208929538726807,2023-12-08 19:12:05.096462,459.22202,23.242188
29,281,455.28256,0.6216873,27.148438,1.4951448440551758,2023-12-08 19:12:07.209783,461.34967,23.339844
30,291,456.84882,0.6216873,27.246094,1.4186692237854004,2023-12-08 19:12:09.248149,465.73523,23.535156
31,301,463.63736,0.6216873,27.636719,1.3683631420135498,2023-12-08 19:12:11.227593,469.89575,23.730469
32,311,468.38385,0.6216873,27.929688,1.3685104846954346,2023-12-08 19:12:13.247015,472.37708,23.828125
