loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,387330.38,996.5829,37.79297,44.96726036071777,2023-12-08 03:38:09.753726,85984.7,7.7148438
2,11,543948.6,996.5829,52.539062,18.00201678276062,2023-12-08 03:38:28.331586,94719.13,8.3984375
3,21,646511.75,996.5829,61.914062,18.005725383758545,2023-12-08 03:38:46.917728,103020.61,8.984375
4,31,716580.94,996.5829,68.06641,18.04171848297119,2023-12-08 03:39:05.539200,111459.95,9.667969
5,41,760123.9,996.5829,71.484375,17.938339948654175,2023-12-08 03:39:24.054219,117530.54,10.058594
6,51,796855.6,996.5829,74.21875,17.851279735565186,2023-12-08 03:39:42.483862,122950.06,10.449219
7,61,834972.4,1000.5792,76.953125,17.828465938568115,2023-12-08 03:40:00.887352,127439.2,10.546875
8,71,856998.1,1029.6364,78.32031,17.816712856292725,2023-12-08 03:40:19.285308,130201.266,10.644531
9,81,885171.56,1029.6364,80.17578,17.795871257781982,2023-12-08 03:40:37.659150,134334.92,10.839844
10,91,907064.5,1029.6364,81.44531,17.809718132019043,2023-12-08 03:40:56.046675,137945.89,11.035156
11,101,919876.75,1029.6364,82.12891,17.794267654418945,2023-12-08 03:41:14.418326,140550.34,11.035156
12,111,931660.2,1029.6364,82.61719,17.866169214248657,2023-12-08 03:41:32.862234,142578.42,11.1328125
13,121,947932.3,1029.6364,83.59375,17.863268613815308,2023-12-08 03:41:51.298976,144921.25,11.230469
14,131,965522.25,1029.6364,84.66797,17.853736877441406,2023-12-08 03:42:09.729186,146273.44,11.230469
15,141,974823.44,1029.6364,85.05859,17.896133422851562,2023-12-08 03:42:28.201270,148306.62,11.328125
16,151,985893.3,1029.6364,85.546875,17.93696665763855,2023-12-08 03:42:46.719028,150956.9,11.328125
17,161,999257.56,1029.6364,86.03516,17.89955472946167,2023-12-08 03:43:05.193792,153244.56,11.425781
18,171,1009383.44,1029.6364,86.328125,17.873790502548218,2023-12-08 03:43:23.647882,157203.89,11.621094
19,181,1015277.3,1029.6364,86.52344,17.87053370475769,2023-12-08 03:43:42.096169,159239.86,11.71875
20,191,1025951.0,1029.6364,86.91406,17.965503692626953,2023-12-08 03:44:00.636658,159668.31,11.71875
21,201,1036078.4,1029.6364,87.01172,17.879223823547363,2023-12-08 03:44:19.098178,162099.56,11.816406
22,211,1044752.6,1029.6364,87.40234,17.88482403755188,2023-12-08 03:44:37.560005,163218.8,11.816406
23,221,1052690.5,1044.0284,87.59766,17.9127254486084,2023-12-08 03:44:56.051180,164021.14,11.816406
24,231,1058426.4,1044.0284,87.69531,17.915685892105103,2023-12-08 03:45:14.544392,165152.9,11.816406
25,241,1065323.6,1044.0284,87.79297,17.968397617340088,2023-12-08 03:45:33.093467,166487.78,11.816406
26,251,1077810.5,1105.5312,87.890625,17.894211053848267,2023-12-08 03:45:51.566303,168170.25,11.816406
27,261,1088362.2,1105.5312,88.37891,17.883569478988647,2023-12-08 03:46:10.026725,170893.47,12.011719
