loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,4697.008,-76.12776,5.5664062,4.723752498626709,2023-12-14 18:25:43.367614,3.90625,4.3945312
2,11,9195.2295,-68.904045,9.472656,0.24969983100891113,2023-12-14 18:25:43.938165,7.421875,6.5429688
3,21,12673.683,-68.801155,12.402344,0.2319345474243164,2023-12-14 18:25:44.474654,9.277344,7.6171875
4,31,13729.845,-68.801155,13.378906,0.2278122901916504,2023-12-14 18:25:45.009095,9.667969,7.6171875
5,41,14221.563,-68.801155,13.769531,0.2297501564025879,2023-12-14 18:25:45.544026,9.9609375,8.3984375
6,51,14695.457,-68.38411,14.160156,0.261289119720459,2023-12-14 18:25:46.109807,10.3515625,8.7890625
7,61,15758.311,-68.08295,14.941406,0.2307147979736328,2023-12-14 18:25:46.644943,11.425781,9.277344
8,71,16533.418,-68.08295,15.527344,0.2290034294128418,2023-12-14 18:25:47.181389,12.207031,9.765625
9,81,17735.486,-68.08295,16.503906,0.2301793098449707,2023-12-14 18:25:47.718144,12.988281,9.667969
10,91,18027.723,-59.49395,16.601562,0.22996044158935547,2023-12-14 18:25:48.251872,13.4765625,9.5703125
11,101,19008.484,-59.49395,17.382812,0.22956323623657227,2023-12-14 18:25:48.785331,13.671875,9.667969
12,111,19437.73,-59.49395,17.675781,0.24289846420288086,2023-12-14 18:25:49.336623,13.769531,9.9609375
13,121,20155.994,-59.49395,18.066406,0.23025059700012207,2023-12-14 18:25:49.875084,13.671875,10.253906
14,131,20695.066,-59.49395,18.457031,0.23145532608032227,2023-12-14 18:25:50.409968,13.4765625,10.644531
15,141,21235.37,-59.49395,18.75,0.24834394454956055,2023-12-14 18:25:50.967531,13.769531,10.839844
16,151,21903.08,-59.49395,19.238281,0.23322701454162598,2023-12-14 18:25:51.509792,14.0625,10.644531
17,161,22539.857,-59.49395,19.726562,0.23310375213623047,2023-12-14 18:25:52.050395,14.6484375,11.328125
18,171,22746.174,-59.49395,19.921875,0.2326362133026123,2023-12-14 18:25:52.588016,14.550781,11.328125
19,181,23197.912,-59.49395,20.214844,0.23302769660949707,2023-12-14 18:25:53.129066,14.84375,11.328125
20,191,23713.193,-59.49395,20.605469,0.23004627227783203,2023-12-14 18:25:53.664817,14.84375,11.425781
21,201,23840.746,-59.49395,20.703125,0.2298436164855957,2023-12-14 18:25:54.201667,14.941406,11.621094
22,211,24121.625,-59.49395,20.898438,0.23036599159240723,2023-12-14 18:25:54.736704,15.234375,11.5234375
23,221,24518.633,-59.49395,21.191406,0.2319047451019287,2023-12-14 18:25:55.274886,15.8203125,11.1328125
24,231,24781.877,-59.49395,21.386719,0.2306520938873291,2023-12-14 18:25:55.809570,15.8203125,11.328125
25,241,24873.26,-59.49395,21.484375,0.2306525707244873,2023-12-14 18:25:56.347246,16.308594,11.328125
26,251,25223.352,-59.49395,21.679688,0.2366013526916504,2023-12-14 18:25:56.887929,16.40625,11.230469
27,261,25349.73,-59.49395,21.777344,0.24056673049926758,2023-12-14 18:25:57.433793,16.503906,11.425781
28,271,25498.709,-59.49395,21.875,0.23120331764221191,2023-12-14 18:25:57.973071,16.40625,11.5234375
29,281,25637.588,-59.49395,21.972656,0.23262667655944824,2023-12-14 18:25:58.512746,16.503906,11.425781
30,291,25982.127,-59.49395,22.167969,0.23274016380310059,2023-12-14 18:25:59.052245,16.503906,11.621094
31,301,26326.63,-59.49395,22.363281,0.22997093200683594,2023-12-14 18:25:59.585169,16.503906,11.621094
32,311,26565.7,-59.49395,22.558594,0.24338221549987793,2023-12-14 18:26:00.133003,16.601562,11.71875
33,321,26904.787,-59.49395,22.851562,0.23182940483093262,2023-12-14 18:26:00.669342,17.089844,11.816406
34,331,27207.72,-59.49395,23.046875,0.270949125289917,2023-12-14 18:26:01.246958,17.285156,11.816406
35,341,27429.793,-59.49395,23.144531,0.23105430603027344,2023-12-14 18:26:01.784603,17.480469,12.011719
36,351,27665.834,-59.49395,23.339844,0.2314319610595703,2023-12-14 18:26:02.322989,17.480469,12.109375
37,361,27719.29,-59.49395,23.339844,0.2700169086456299,2023-12-14 18:26:02.903636,17.675781,11.816406
38,371,28025.902,-59.49395,23.632812,0.23250174522399902,2023-12-14 18:26:03.440299,18.066406,11.816406
39,381,28315.455,-59.49395,23.828125,0.233323335647583,2023-12-14 18:26:03.979565,17.96875,11.9140625
40,391,29232.242,-59.49395,24.609375,0.23343372344970703,2023-12-14 18:26:04.521898,18.359375,12.5
41,401,29541.365,-59.49395,24.902344,0.24022412300109863,2023-12-14 18:26:05.071730,18.457031,12.597656
42,411,29655.518,-59.49395,25.0,0.2513723373413086,2023-12-14 18:26:05.629089,18.359375,12.597656
43,421,29725.086,-59.49395,25.0,0.23796510696411133,2023-12-14 18:26:06.176436,18.164062,12.6953125
44,431,29764.63,-59.49395,25.0,0.23228836059570312,2023-12-14 18:26:06.715423,18.164062,12.6953125
45,441,30179.504,-59.49395,25.292969,0.23044610023498535,2023-12-14 18:26:07.253457,18.359375,12.988281
46,451,30317.334,-59.49395,25.390625,0.243485689163208,2023-12-14 18:26:07.802065,18.457031,13.0859375
47,461,30783.531,-59.49395,25.683594,0.2307875156402588,2023-12-14 18:26:08.340386,18.554688,13.378906
48,471,30936.934,-59.49395,25.78125,0.2326183319091797,2023-12-14 18:26:08.880998,18.75,13.28125
49,481,31111.697,-59.49395,25.878906,0.23146605491638184,2023-12-14 18:26:09.417785,19.042969,13.183594
50,491,31294.756,-59.49395,25.976562,0.23247146606445312,2023-12-14 18:26:09.957028,18.847656,12.988281
