loop,iteration,max_fitness,time,current_time
1,1,0.58747923,6.614895820617676,2023-12-11 15:14:40.506145
2,11,0.6128753,1.0392541885375977,2023-12-11 15:14:41.547877
3,21,0.6128753,1.0500056743621826,2023-12-11 15:14:42.600489
4,31,0.6128753,1.0381243228912354,2023-12-11 15:14:43.640505
5,41,0.6128753,0.9964373111724854,2023-12-11 15:14:44.638801
6,51,0.6128753,0.9800794124603271,2023-12-11 15:14:45.622835
7,61,0.6128753,0.9766159057617188,2023-12-11 15:14:46.602023
8,71,0.6128753,1.0048940181732178,2023-12-11 15:14:47.610358
9,81,0.6128753,0.9936733245849609,2023-12-11 15:14:48.606593
10,91,0.6128753,0.9805402755737305,2023-12-11 15:14:49.588948
11,101,0.6128753,0.9810225963592529,2023-12-11 15:14:50.572171
12,111,0.6128753,1.0019009113311768,2023-12-11 15:14:51.575900
13,121,0.6128753,1.0005831718444824,2023-12-11 15:14:52.579089
14,131,0.6128753,1.0069291591644287,2023-12-11 15:14:53.588574
15,141,0.6128753,0.9984035491943359,2023-12-11 15:14:54.588707
16,151,0.6128753,1.013145923614502,2023-12-11 15:14:55.604642
17,161,0.6128753,0.9994542598724365,2023-12-11 15:14:56.606714
18,171,0.6128753,1.055995225906372,2023-12-11 15:14:57.665321
19,181,0.6128753,1.0583114624023438,2023-12-11 15:14:58.726191
20,191,0.6128753,0.972707986831665,2023-12-11 15:14:59.701454
21,201,0.6128753,1.029658317565918,2023-12-11 15:15:00.732884
22,211,0.6128753,1.0564889907836914,2023-12-11 15:15:01.791952
23,221,0.6128753,1.0410032272338867,2023-12-11 15:15:02.835455
24,231,0.6128753,1.0618398189544678,2023-12-11 15:15:03.899631
25,241,0.6128753,1.0172107219696045,2023-12-11 15:15:04.919719
26,251,0.6128753,0.9647233486175537,2023-12-11 15:15:05.886514
27,261,0.6128753,0.9675211906433105,2023-12-11 15:15:06.856790
28,271,0.6128753,1.0294818878173828,2023-12-11 15:15:07.888238
29,281,0.6128753,1.0114283561706543,2023-12-11 15:15:08.901471
30,291,0.6128753,1.034088373184204,2023-12-11 15:15:09.937715
31,301,0.6128753,0.9960730075836182,2023-12-11 15:15:10.936387
32,311,0.6128753,1.0183725357055664,2023-12-11 15:15:11.956730
33,321,0.6128753,1.0245606899261475,2023-12-11 15:15:12.983565
34,331,0.6128753,1.0551438331604004,2023-12-11 15:15:14.041571
35,341,0.6128753,0.9914989471435547,2023-12-11 15:15:15.035044
36,351,0.6128753,1.0353941917419434,2023-12-11 15:15:16.072200
37,361,0.6128753,1.0702588558197021,2023-12-11 15:15:17.144347
38,371,0.6128753,0.9971070289611816,2023-12-11 15:15:18.143326
39,381,0.6128753,1.0179893970489502,2023-12-11 15:15:19.163867
40,391,0.6128753,0.9916229248046875,2023-12-11 15:15:20.157749
41,401,0.6128753,1.0484704971313477,2023-12-11 15:15:21.209575
42,411,0.6128753,1.0008695125579834,2023-12-11 15:15:22.212278
43,421,0.6128753,1.047701120376587,2023-12-11 15:15:23.262307
44,431,0.6128753,0.9766485691070557,2023-12-11 15:15:24.241702
45,441,0.6128753,1.0032241344451904,2023-12-11 15:15:25.247536
46,451,0.6128753,1.0338199138641357,2023-12-11 15:15:26.283711
47,461,0.6128753,1.0041213035583496,2023-12-11 15:15:27.289896
48,471,0.6128753,1.0244312286376953,2023-12-11 15:15:28.316755
49,481,0.6128753,0.9852936267852783,2023-12-11 15:15:29.304605
50,491,0.6128753,1.0439796447753906,2023-12-11 15:15:30.350678
51,501,0.61404747,1.0341811180114746,2023-12-11 15:15:31.386648
52,511,0.61404747,0.9898202419281006,2023-12-11 15:15:32.379004
53,521,0.61404747,1.0048236846923828,2023-12-11 15:15:33.386851
54,531,0.61404747,1.0117952823638916,2023-12-11 15:15:34.400578
55,541,0.61404747,0.9999456405639648,2023-12-11 15:15:35.402771
56,551,0.61404747,1.0265471935272217,2023-12-11 15:15:36.431253
57,561,0.61404747,0.9375522136688232,2023-12-11 15:15:37.370647
58,571,0.61404747,0.983670711517334,2023-12-11 15:15:38.356117
59,581,0.61404747,0.9739410877227783,2023-12-11 15:15:39.332855
60,591,0.61404747,0.999459981918335,2023-12-11 15:15:40.334690
61,601,0.61404747,0.9557147026062012,2023-12-11 15:15:41.292138
62,611,0.61404747,1.0447933673858643,2023-12-11 15:15:42.338936
63,621,0.61404747,0.9855759143829346,2023-12-11 15:15:43.327071
64,631,0.61404747,1.013737678527832,2023-12-11 15:15:44.343308
