loop,iteration,max_fitness,time,current_time
1,1,-70.37501,4.758777618408203,2023-12-15 09:11:50.104749
2,11,-68.24996,0.1569664478302002,2023-12-15 09:11:51.570795
3,21,-68.21219,0.1946568489074707,2023-12-15 09:11:51.786027
4,31,-68.21219,0.2159888744354248,2023-12-15 09:11:52.025072
5,41,-68.21219,0.18845105171203613,2023-12-15 09:11:52.237278
6,51,-68.21219,0.2027909755706787,2023-12-15 09:11:52.463803
7,61,-68.21219,0.1884307861328125,2023-12-15 09:11:52.674088
8,71,-68.21219,0.1989576816558838,2023-12-15 09:11:52.896285
9,81,-68.21219,0.15372538566589355,2023-12-15 09:11:53.073978
10,91,-68.21219,0.1797618865966797,2023-12-15 09:11:53.273772
11,101,-68.21219,0.20384812355041504,2023-12-15 09:11:53.500875
12,111,-68.21219,0.18444490432739258,2023-12-15 09:11:53.708498
13,121,-68.21219,0.1648252010345459,2023-12-15 09:11:53.890103
14,131,-68.21219,0.17149925231933594,2023-12-15 09:11:54.078853
15,141,-68.21219,0.17412638664245605,2023-12-15 09:11:54.274938
16,151,-68.21219,0.1721024513244629,2023-12-15 09:11:54.470015
17,161,-68.21219,0.19352102279663086,2023-12-15 09:11:54.686742
18,171,-68.21219,0.18368077278137207,2023-12-15 09:11:54.894933
19,181,-68.21219,0.18432235717773438,2023-12-15 09:11:55.102285
20,191,-68.21219,0.18411588668823242,2023-12-15 09:11:55.308289
21,201,-68.21219,0.15008139610290527,2023-12-15 09:11:55.479637
22,211,-68.21219,0.17894792556762695,2023-12-15 09:11:55.675384
23,221,-68.21219,0.1804218292236328,2023-12-15 09:11:55.874716
24,231,-68.21219,0.19460034370422363,2023-12-15 09:11:56.091494
25,241,-68.21219,0.1653134822845459,2023-12-15 09:11:56.276602
26,251,-68.21219,0.19100689888000488,2023-12-15 09:11:56.486153
27,261,-68.21219,0.18291139602661133,2023-12-15 09:11:56.690691
28,271,-68.21219,0.18586325645446777,2023-12-15 09:11:56.894649
29,281,-68.21219,0.17459797859191895,2023-12-15 09:11:57.091585
30,291,-68.21219,0.17526960372924805,2023-12-15 09:11:57.288075
31,301,-68.21219,0.19170451164245605,2023-12-15 09:11:57.502240
32,311,-68.21219,0.18665432929992676,2023-12-15 09:11:57.710056
33,321,-68.21219,0.15729904174804688,2023-12-15 09:11:57.887848
34,331,-68.21219,0.1766185760498047,2023-12-15 09:11:58.082068
35,341,-68.21219,0.18144631385803223,2023-12-15 09:11:58.284470
36,351,-68.21219,0.1755993366241455,2023-12-15 09:11:58.482296
37,361,-68.21219,0.17368268966674805,2023-12-15 09:11:58.678107
38,371,-68.21219,0.1564490795135498,2023-12-15 09:11:58.850449
39,381,-68.21219,0.17836666107177734,2023-12-15 09:11:59.049463
40,391,-68.21219,0.16499638557434082,2023-12-15 09:11:59.236438
41,401,-68.21219,0.18389439582824707,2023-12-15 09:11:59.436775
42,411,-68.21219,0.18520617485046387,2023-12-15 09:11:59.642658
43,421,-68.21219,0.19573497772216797,2023-12-15 09:11:59.860760
44,431,-68.21219,0.18018651008605957,2023-12-15 09:12:00.062784
45,441,-68.21219,0.17919039726257324,2023-12-15 09:12:00.265795
46,451,-68.21219,0.19282293319702148,2023-12-15 09:12:00.482180
47,461,-68.21219,0.1759171485900879,2023-12-15 09:12:00.679264
48,471,-68.21219,0.17753100395202637,2023-12-15 09:12:00.877479
49,481,-68.21219,0.16000652313232422,2023-12-15 09:12:01.055690
50,491,-67.388626,0.18254351615905762,2023-12-15 09:12:01.260627
51,501,-67.388626,0.18218183517456055,2023-12-15 09:12:01.465538
52,511,-67.388626,0.1808784008026123,2023-12-15 09:12:01.668865
53,521,-67.388626,0.20614027976989746,2023-12-15 09:12:01.895183
54,531,-67.388626,0.17252111434936523,2023-12-15 09:12:02.089776
55,541,-67.388626,0.17918157577514648,2023-12-15 09:12:02.292150
56,551,-67.388626,0.18360686302185059,2023-12-15 09:12:02.496337
57,561,-67.388626,0.17775297164916992,2023-12-15 09:12:02.693020
58,571,-66.67006,0.19625210762023926,2023-12-15 09:12:02.911603
59,581,-66.67006,0.19893980026245117,2023-12-15 09:12:03.133302
60,591,-66.67006,0.16007280349731445,2023-12-15 09:12:03.315536
61,601,-66.67006,0.15662503242492676,2023-12-15 09:12:03.488596
62,611,-66.67006,0.1839909553527832,2023-12-15 09:12:03.693914
63,621,-66.67006,0.19141197204589844,2023-12-15 09:12:03.907684
64,631,-66.67006,0.20431923866271973,2023-12-15 09:12:04.135086
65,641,-66.67006,0.18610382080078125,2023-12-15 09:12:04.339911
66,651,-66.67006,0.19774556159973145,2023-12-15 09:12:04.561329
67,661,-66.67006,0.1921689510345459,2023-12-15 09:12:04.778539
68,671,-66.67006,0.18803119659423828,2023-12-15 09:12:04.990320
69,681,-66.67006,0.20409631729125977,2023-12-15 09:12:05.214850
70,691,-66.67006,0.21307992935180664,2023-12-15 09:12:05.450582
71,701,-66.67006,0.17991256713867188,2023-12-15 09:12:05.653373
