loop,iteration,max_fitness,time,current_time
1,1,1083.6926,44.542012453079224,2023-12-11 23:47:10.348003
2,11,1083.6926,28.22841763496399,2023-12-11 23:47:38.578189
3,21,1111.9155,27.932847499847412,2023-12-11 23:48:06.512911
4,31,1111.9155,28.30126118659973,2023-12-11 23:48:34.816993
5,41,1129.5078,28.217191219329834,2023-12-11 23:49:03.036081
6,51,1129.5078,28.261985063552856,2023-12-11 23:49:31.299944
7,61,1139.6538,28.16437792778015,2023-12-11 23:49:59.466221
8,71,1169.2018,28.136497259140015,2023-12-11 23:50:27.604604
9,81,1169.2018,28.54245638847351,2023-12-11 23:50:56.148930
10,91,1169.2018,27.954391717910767,2023-12-11 23:51:24.105185
11,101,1169.2018,28.3024742603302,2023-12-11 23:51:52.409588
12,111,1169.2018,28.39245057106018,2023-12-11 23:52:20.803890
13,121,1169.2018,28.29826807975769,2023-12-11 23:52:49.104037
14,131,1169.2018,27.803170442581177,2023-12-11 23:53:16.909153
15,141,1169.2018,28.371229648590088,2023-12-11 23:53:45.282262
16,151,1169.2018,28.122612476348877,2023-12-11 23:54:13.406825
17,161,1169.2018,28.04407572746277,2023-12-11 23:54:41.452743
18,171,1169.2018,27.78019952774048,2023-12-11 23:55:09.234922
19,181,1169.2018,28.04439616203308,2023-12-11 23:55:37.281212
20,191,1169.2018,28.232796907424927,2023-12-11 23:56:05.515899
21,201,1169.2018,27.390766859054565,2023-12-11 23:56:32.908600
22,211,1169.2018,27.530298948287964,2023-12-11 23:57:00.440806
23,221,1169.2018,28.283255338668823,2023-12-11 23:57:28.725951
24,231,1169.2018,27.61161756515503,2023-12-11 23:57:56.339422
25,241,1169.2018,27.626599550247192,2023-12-11 23:58:23.967937
26,251,1169.2018,28.033928871154785,2023-12-11 23:58:52.003744
27,261,1169.2018,27.972145318984985,2023-12-11 23:59:19.977708
28,271,1169.2018,27.566452026367188,2023-12-11 23:59:47.546000
29,281,1169.2018,27.829703092575073,2023-12-12 00:00:15.377572
30,291,1169.2018,27.700643062591553,2023-12-12 00:00:43.080074
31,301,1169.2018,27.632389068603516,2023-12-12 00:01:10.714390
32,311,1169.2018,27.675350189208984,2023-12-12 00:01:38.391620
33,321,1169.2018,27.94368028640747,2023-12-12 00:02:06.337233
34,331,1169.2018,27.82946252822876,2023-12-12 00:02:34.168588
35,341,1169.2018,28.07882332801819,2023-12-12 00:03:02.249381
36,351,1169.2018,27.89760947227478,2023-12-12 00:03:30.148873
37,361,1169.2018,27.800278425216675,2023-12-12 00:03:57.951091
38,371,1169.2018,27.792194604873657,2023-12-12 00:04:25.745141
39,381,1169.2018,27.900390148162842,2023-12-12 00:04:53.647413
40,391,1169.2018,27.057005167007446,2023-12-12 00:05:20.707634
41,401,1169.2018,27.236101388931274,2023-12-12 00:05:47.945659
42,411,1169.2018,27.75457763671875,2023-12-12 00:06:15.702157
43,421,1169.2018,27.767672777175903,2023-12-12 00:06:43.471746
44,431,1169.2018,27.46302366256714,2023-12-12 00:07:10.936611
45,441,1169.2018,27.687376737594604,2023-12-12 00:07:38.625888
46,451,1169.2018,28.08191204071045,2023-12-12 00:08:06.709721
47,461,1169.2018,27.49599862098694,2023-12-12 00:08:34.207655
48,471,1169.2018,27.82628059387207,2023-12-12 00:09:02.035860
49,481,1169.2018,28.111117839813232,2023-12-12 00:09:30.148886
50,491,1169.2018,27.322536945343018,2023-12-12 00:09:57.473380
51,501,1169.2018,27.91696000099182,2023-12-12 00:10:25.392257
52,511,1169.2018,27.605849742889404,2023-12-12 00:10:53.000022
53,521,1169.2018,27.936853885650635,2023-12-12 00:11:20.938778
