loop,iteration,max_fitness,time,current_time
1,1,542.2291,31.092827320098877,2023-12-11 19:37:39.399340
2,11,617.92456,14.565505504608154,2023-12-11 19:37:53.966552
3,21,617.92456,14.672445297241211,2023-12-11 19:38:08.640945
4,31,617.92456,14.699350118637085,2023-12-11 19:38:23.342184
5,41,617.92456,14.721155881881714,2023-12-11 19:38:38.065210
6,51,617.92456,14.676592111587524,2023-12-11 19:38:52.743675
7,61,617.92456,14.631694555282593,2023-12-11 19:39:07.377361
8,71,1012.7396,14.731428861618042,2023-12-11 19:39:22.110616
9,81,1037.3052,14.573747634887695,2023-12-11 19:39:36.686200
10,91,1037.3052,14.582490921020508,2023-12-11 19:39:51.270541
11,101,1037.3052,14.643990278244019,2023-12-11 19:40:05.916355
12,111,1037.3052,14.581122636795044,2023-12-11 19:40:20.499399
13,121,1037.3052,14.608603715896606,2023-12-11 19:40:35.109863
14,131,1037.3052,14.686150074005127,2023-12-11 19:40:49.797865
15,141,1037.3052,14.670981407165527,2023-12-11 19:41:04.470753
16,151,1037.3052,14.739401817321777,2023-12-11 19:41:19.211997
17,161,1037.3052,14.775746822357178,2023-12-11 19:41:33.989596
18,171,1037.3052,14.636956691741943,2023-12-11 19:41:48.628394
19,181,1037.3052,14.621689319610596,2023-12-11 19:42:03.251910
20,191,1037.3052,14.631516218185425,2023-12-11 19:42:17.885288
21,201,1037.3052,14.631511926651001,2023-12-11 19:42:32.518638
22,211,1037.3052,14.648895263671875,2023-12-11 19:42:47.169363
23,221,1037.3052,14.608127117156982,2023-12-11 19:43:01.779309
24,231,1037.3052,14.585569858551025,2023-12-11 19:43:16.366759
25,241,1037.3052,14.575531959533691,2023-12-11 19:43:30.944123
26,251,1037.3052,14.583254337310791,2023-12-11 19:43:45.529202
27,261,1037.3052,14.586894035339355,2023-12-11 19:44:00.117909
28,271,1037.3052,14.574791669845581,2023-12-11 19:44:14.694520
29,281,1037.3052,14.573962450027466,2023-12-11 19:44:29.270310
30,291,1037.3052,14.578728437423706,2023-12-11 19:44:43.850823
31,301,1037.3052,14.540611267089844,2023-12-11 19:44:58.393247
32,311,1037.3052,14.580291509628296,2023-12-11 19:45:12.975333
33,321,1037.3052,14.636707544326782,2023-12-11 19:45:27.613803
34,331,1037.3052,14.636703491210938,2023-12-11 19:45:42.252290
35,341,1037.3052,14.643198013305664,2023-12-11 19:45:56.897255
36,351,1037.3052,14.606718063354492,2023-12-11 19:46:11.505757
37,361,1037.3052,14.668290853500366,2023-12-11 19:46:26.175875
38,371,1037.3052,14.65542721748352,2023-12-11 19:46:40.833157
39,381,1037.3052,14.561750888824463,2023-12-11 19:46:55.396693
40,391,1037.3052,14.72249460220337,2023-12-11 19:47:10.120957
41,401,1037.3052,14.692871332168579,2023-12-11 19:47:24.815667
42,411,1037.3052,14.646098852157593,2023-12-11 19:47:39.463569
43,421,1037.3052,14.712395429611206,2023-12-11 19:47:54.177805
44,431,1037.3052,14.711790323257446,2023-12-11 19:48:08.891405
45,441,1037.3052,14.653217792510986,2023-12-11 19:48:23.546465
46,451,1037.3052,14.702273607254028,2023-12-11 19:48:38.250505
