loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,6504.821,-65.47252,7.2265625,4.798784017562866,2023-12-14 19:24:49.858449,5.859375,5.3710938
2,11,9647.551,-65.47252,9.765625,0.24448204040527344,2023-12-14 19:24:50.405154,8.105469,6.4453125
3,21,12468.083,-65.47252,12.3046875,0.24228668212890625,2023-12-14 19:24:50.947789,9.9609375,7.5195312
4,31,14500.63,-65.47252,14.0625,0.24247288703918457,2023-12-14 19:24:51.493141,10.9375,8.3984375
5,41,16263.988,-65.47252,15.234375,0.2287285327911377,2023-12-14 19:24:52.026667,11.9140625,8.3984375
6,51,17886.81,-65.47252,16.503906,0.22910499572753906,2023-12-14 19:24:52.558046,12.890625,8.496094
7,61,18748.266,-65.47252,17.1875,0.24188542366027832,2023-12-14 19:24:53.101490,13.574219,8.59375
8,71,19831.816,-65.47252,17.96875,0.2300889492034912,2023-12-14 19:24:53.630256,14.453125,9.277344
9,81,20799.771,-65.47252,18.652344,0.22998380661010742,2023-12-14 19:24:54.166114,15.234375,9.082031
10,91,21733.188,-65.47252,19.238281,0.23069119453430176,2023-12-14 19:24:54.714503,15.4296875,9.765625
11,101,22101.152,-65.47252,19.53125,0.22893333435058594,2023-12-14 19:24:55.264496,15.527344,9.765625
12,111,22522.598,-65.47252,19.824219,0.22805428504943848,2023-12-14 19:24:55.792755,15.722656,9.5703125
13,121,23178.373,-65.47252,20.214844,0.24121832847595215,2023-12-14 19:24:56.333612,15.917969,9.5703125
14,131,23686.6,-46.888367,20.507812,0.23040771484375,2023-12-14 19:24:56.864564,15.917969,10.253906
15,141,23987.238,-46.888367,20.703125,0.23017597198486328,2023-12-14 19:24:57.399998,16.015625,9.9609375
16,151,24109.822,-46.888367,20.703125,0.23091530799865723,2023-12-14 19:24:57.930521,16.015625,10.3515625
17,161,24831.217,-46.888367,21.191406,0.23252606391906738,2023-12-14 19:24:58.469594,16.210938,10.7421875
18,171,25501.65,-46.888367,21.582031,0.26923084259033203,2023-12-14 19:24:59.038132,16.894531,10.839844
19,181,25775.527,-46.888367,21.777344,0.23967981338500977,2023-12-14 19:24:59.595931,17.285156,10.839844
20,191,26196.705,-46.888367,22.070312,0.23125100135803223,2023-12-14 19:25:00.130139,17.578125,10.644531
21,201,27198.072,-46.888367,22.753906,0.23058128356933594,2023-12-14 19:25:00.665216,18.164062,10.839844
22,211,27893.035,-46.888367,23.144531,0.23330163955688477,2023-12-14 19:25:01.200570,18.359375,10.9375
23,221,28602.514,-46.888367,23.535156,0.2316582202911377,2023-12-14 19:25:01.737564,18.066406,10.839844
24,231,28875.965,-46.888367,23.632812,0.23123860359191895,2023-12-14 19:25:02.268850,17.96875,10.7421875
25,241,29331.594,-46.765495,23.925781,0.2313230037689209,2023-12-14 19:25:02.800246,17.871094,10.9375
26,251,29596.113,-46.765495,24.121094,0.2528047561645508,2023-12-14 19:25:03.355641,17.773438,11.1328125
27,261,30182.828,-46.39434,24.707031,0.23174381256103516,2023-12-14 19:25:03.890915,18.066406,11.328125
28,271,30647.559,-43.714912,25.0,0.2326488494873047,2023-12-14 19:25:04.425541,18.75,11.5234375
29,281,31151.89,-43.714912,25.292969,0.23338556289672852,2023-12-14 19:25:04.958008,19.042969,11.5234375
30,291,31519.203,-43.714912,25.488281,0.2444324493408203,2023-12-14 19:25:05.505719,19.433594,12.011719
31,301,31678.604,-43.714912,25.585938,0.23211383819580078,2023-12-14 19:25:06.040223,19.726562,12.3046875
32,311,32419.297,-43.714912,26.074219,0.23156023025512695,2023-12-14 19:25:06.574140,20.117188,12.5
33,321,33011.016,-43.714912,26.464844,0.2336726188659668,2023-12-14 19:25:07.113269,20.410156,12.402344
34,331,33433.65,-43.714912,26.757812,0.23062872886657715,2023-12-14 19:25:07.645601,20.703125,12.5
35,341,33613.125,-43.714912,26.855469,0.25292062759399414,2023-12-14 19:25:08.206079,20.800781,12.402344
36,351,34301.613,-43.714912,27.441406,0.28114819526672363,2023-12-14 19:25:08.855442,21.191406,12.792969
