loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,-64274.85,-150.21169,9.9609375,17.220346689224243,2023-12-15 04:01:48.864182,-44634.098,8.300781
2,11,-83105.83,-141.81131,12.6953125,5.632971286773682,2023-12-15 04:01:55.304677,-46019.094,9.375
3,21,-95795.414,-139.04353,14.84375,5.571340560913086,2023-12-15 04:02:01.562902,-44995.344,9.765625
4,31,-104239.68,-134.40219,16.210938,5.401654243469238,2023-12-15 04:02:07.806963,-45289.4,10.253906
5,41,-114249.875,-134.40219,17.578125,5.541897773742676,2023-12-15 04:02:14.105799,-46171.227,10.644531
6,51,-120766.766,-134.40219,18.554688,5.634505987167358,2023-12-15 04:02:20.386500,-47803.766,11.035156
7,61,-128318.01,-134.40219,19.824219,5.62921667098999,2023-12-15 04:02:26.737298,-47348.32,11.425781
8,71,-132196.94,-134.40219,20.507812,5.868200778961182,2023-12-15 04:02:33.402974,-47532.656,11.816406
9,81,-138373.58,-134.40219,21.484375,5.504086971282959,2023-12-15 04:02:39.657035,-48506.66,12.109375
10,91,-141695.73,-134.40219,22.265625,5.68708872795105,2023-12-15 04:02:46.220548,-49144.992,12.3046875
11,101,-145920.34,-134.40219,23.046875,5.7226152420043945,2023-12-15 04:02:52.745227,-48532.29,12.402344
12,111,-148902.5,-134.40219,23.535156,5.716408967971802,2023-12-15 04:02:59.229988,-49912.242,12.597656
13,121,-150602.16,-134.40219,23.925781,5.670823335647583,2023-12-15 04:03:05.773558,-52403.64,12.988281
14,131,-157107.36,-134.40219,25.0,5.869000673294067,2023-12-15 04:03:12.428166,-51426.9,12.988281
15,141,-159725.19,-134.40219,25.488281,5.64840030670166,2023-12-15 04:03:18.819729,-53649.586,13.28125
16,151,-163179.31,-134.40219,26.074219,5.641840934753418,2023-12-15 04:03:25.253104,-53902.97,13.378906
17,161,-165669.38,-134.40219,26.660156,5.920632839202881,2023-12-15 04:03:31.921641,-54625.715,13.574219
18,171,-168457.12,-134.40219,27.148438,5.423052787780762,2023-12-15 04:03:38.071118,-56091.453,13.8671875
19,181,-169827.61,-134.40219,27.441406,5.457974195480347,2023-12-15 04:03:44.357973,-56152.64,13.964844
20,191,-171740.83,-134.40219,27.832031,5.698394536972046,2023-12-15 04:03:50.862359,-56017.594,14.0625
21,201,-172199.39,-134.40219,28.027344,5.387696981430054,2023-12-15 04:03:56.965095,-55258.46,14.0625
22,211,-174258.1,-134.40219,28.417969,5.491828680038452,2023-12-15 04:04:03.174925,-54233.375,14.0625
23,221,-176169.44,-134.40219,28.710938,5.528562784194946,2023-12-15 04:04:09.384147,-53800.86,14.0625
24,231,-177516.31,-134.40219,29.003906,5.5287017822265625,2023-12-15 04:04:15.659990,-55139.715,14.2578125
