loop,iteration,max_fitness,time,current_time
1,1,-171.32419,12.01591181755066,2023-12-15 09:15:45.006333
2,11,-156.70413,4.409274578094482,2023-12-15 09:15:49.417889
3,21,-151.65674,4.487914323806763,2023-12-15 09:15:53.908185
4,31,-134.40219,4.5132200717926025,2023-12-15 09:15:58.423967
5,41,-134.40219,4.3405845165252686,2023-12-15 09:16:02.766970
6,51,-134.40219,4.407943487167358,2023-12-15 09:16:07.177542
7,61,-134.40219,4.47181248664856,2023-12-15 09:16:11.651761
8,71,-134.40219,4.418934345245361,2023-12-15 09:16:16.072714
9,81,-134.40219,4.520342588424683,2023-12-15 09:16:20.595511
10,91,-134.40219,4.473148345947266,2023-12-15 09:16:25.071102
11,101,-134.40219,4.5333476066589355,2023-12-15 09:16:29.606842
12,111,-134.40219,4.810534715652466,2023-12-15 09:16:34.419820
13,121,-130.98756,4.994611501693726,2023-12-15 09:16:39.416574
14,131,-130.98756,4.937211036682129,2023-12-15 09:16:44.356259
15,141,-130.37979,4.864932537078857,2023-12-15 09:16:49.223662
16,151,-130.37979,5.031271934509277,2023-12-15 09:16:54.257303
17,161,-130.37979,5.019618988037109,2023-12-15 09:16:59.279571
18,171,-130.30623,4.911963701248169,2023-12-15 09:17:04.194206
19,181,-130.30623,4.961856842041016,2023-12-15 09:17:09.158386
20,191,-130.30623,5.009816884994507,2023-12-15 09:17:14.170779
21,201,-130.30623,5.002134561538696,2023-12-15 09:17:19.175320
22,211,-130.30623,4.9580979347229,2023-12-15 09:17:24.135546
23,221,-130.30623,4.99779486656189,2023-12-15 09:17:29.135989
24,231,-130.27225,4.984443664550781,2023-12-15 09:17:34.123608
25,241,-130.27225,5.001765012741089,2023-12-15 09:17:39.127796
26,251,-130.27225,4.938176155090332,2023-12-15 09:17:44.068751
27,261,-130.27225,4.980069160461426,2023-12-15 09:17:49.052505
28,271,-130.27225,5.034736394882202,2023-12-15 09:17:54.090564
29,281,-130.27225,4.93474268913269,2023-12-15 09:17:59.027141
30,291,-130.27225,4.999510288238525,2023-12-15 09:18:04.028411
31,301,-130.10399,5.029639720916748,2023-12-15 09:18:09.060587
32,311,-130.10399,4.975044012069702,2023-12-15 09:18:14.037364
33,321,-129.69162,4.96338677406311,2023-12-15 09:18:19.003127
34,331,-129.69162,5.037509441375732,2023-12-15 09:18:24.043515
35,341,-129.69162,4.961251497268677,2023-12-15 09:18:29.007312
36,351,-129.69162,4.948449611663818,2023-12-15 09:18:33.958329
37,361,-129.69162,4.939213991165161,2023-12-15 09:18:38.900337
38,371,-129.69162,4.992887258529663,2023-12-15 09:18:43.895819
39,381,-129.69162,5.018797159194946,2023-12-15 09:18:48.916327
40,391,-129.69162,4.893728494644165,2023-12-15 09:18:53.813845
41,401,-129.69162,4.932418346405029,2023-12-15 09:18:58.748022
42,411,-129.69162,4.9883506298065186,2023-12-15 09:19:03.739143
43,421,-129.69162,4.959307670593262,2023-12-15 09:19:08.700938
44,431,-129.69162,5.047176122665405,2023-12-15 09:19:13.750737
45,441,-129.69162,4.8812415599823,2023-12-15 09:19:18.633929
46,451,-129.69162,4.9852964878082275,2023-12-15 09:19:23.623676
47,461,-129.69162,5.036386966705322,2023-12-15 09:19:28.662732
48,471,-129.69162,4.953200101852417,2023-12-15 09:19:33.618572
49,481,-129.69162,4.9491682052612305,2023-12-15 09:19:38.570387
50,491,-129.69162,4.965087175369263,2023-12-15 09:19:43.537851
51,501,-129.69162,5.087419271469116,2023-12-15 09:19:48.627499
52,511,-129.69162,5.026932239532471,2023-12-15 09:19:53.656816
53,521,-129.69162,4.9422876834869385,2023-12-15 09:19:58.601496
54,531,-129.69162,5.013768672943115,2023-12-15 09:20:03.620539
55,541,-129.69162,5.020489454269409,2023-12-15 09:20:08.644309
56,551,-129.69162,4.9021642208099365,2023-12-15 09:20:13.552178
57,561,-129.69162,4.957301378250122,2023-12-15 09:20:18.513127
58,571,-129.69162,4.985569715499878,2023-12-15 09:20:23.501021
59,581,-129.69162,4.9579017162323,2023-12-15 09:20:28.461575
60,591,-129.69162,4.993524074554443,2023-12-15 09:20:33.457555
61,601,-129.69162,4.964613199234009,2023-12-15 09:20:38.425478
62,611,-129.69162,4.996434688568115,2023-12-15 09:20:43.424286
63,621,-129.69162,4.9790260791778564,2023-12-15 09:20:48.405293
64,631,-129.69162,5.005674600601196,2023-12-15 09:20:53.413336
65,641,-129.69162,4.972814083099365,2023-12-15 09:20:58.388644
66,651,-129.69162,5.032317638397217,2023-12-15 09:21:03.423603
67,661,-129.69162,4.976853370666504,2023-12-15 09:21:08.402875
68,671,-129.69162,4.949211597442627,2023-12-15 09:21:13.355398
69,681,-129.69162,4.99042272567749,2023-12-15 09:21:18.349265
70,691,-129.69162,4.930541276931763,2023-12-15 09:21:23.282913
71,701,-129.69162,4.9844396114349365,2023-12-15 09:21:28.269954
72,711,-129.69162,5.051563262939453,2023-12-15 09:21:33.323892
73,721,-129.69162,5.019519090652466,2023-12-15 09:21:38.345354
74,731,-129.69162,5.004971981048584,2023-12-15 09:21:43.353198
75,741,-129.69162,4.934539556503296,2023-12-15 09:21:48.290392
76,751,-129.69162,4.969004392623901,2023-12-15 09:21:53.261759
77,761,-129.69162,5.091543912887573,2023-12-15 09:21:58.355573
78,771,-129.69162,5.019887924194336,2023-12-15 09:22:03.377918
79,781,-129.69162,4.946622371673584,2023-12-15 09:22:08.327096
80,791,-129.69162,4.945647239685059,2023-12-15 09:22:13.275358
81,801,-129.69162,4.997612714767456,2023-12-15 09:22:18.275433
82,811,-129.69162,4.87361216545105,2023-12-15 09:22:23.153182
83,821,-129.69162,5.002604722976685,2023-12-15 09:22:28.157747
84,831,-129.69162,4.994555950164795,2023-12-15 09:22:33.154940
85,841,-129.69162,5.009521007537842,2023-12-15 09:22:38.166870
86,851,-129.69162,4.877436637878418,2023-12-15 09:22:43.046728
87,861,-129.69162,4.994372606277466,2023-12-15 09:22:48.044797
88,871,-129.69162,4.9739954471588135,2023-12-15 09:22:53.020816
89,881,-129.69162,4.924985408782959,2023-12-15 09:22:57.948190
90,891,-129.69162,4.979020118713379,2023-12-15 09:23:02.929818
91,901,-129.69162,4.843423843383789,2023-12-15 09:23:07.775666
92,911,-129.69162,4.930056810379028,2023-12-15 09:23:12.707383
93,921,-129.69162,4.867422342300415,2023-12-15 09:23:17.577209
94,931,-129.69162,4.876991033554077,2023-12-15 09:23:22.457820
95,941,-129.69162,4.913139581680298,2023-12-15 09:23:27.373672
96,951,-129.69162,5.030184745788574,2023-12-15 09:23:32.406241
97,961,-129.69162,5.001806020736694,2023-12-15 09:23:37.411957
98,971,-129.69162,5.0269365310668945,2023-12-15 09:23:42.441467
99,981,-129.69162,5.057188987731934,2023-12-15 09:23:47.501266
100,991,-129.69162,5.051379680633545,2023-12-15 09:23:52.555273
101,1001,-129.69162,4.8851423263549805,2023-12-15 09:23:57.443759
102,1011,-129.69162,5.036408424377441,2023-12-15 09:24:02.482798
103,1021,-129.69162,4.939867734909058,2023-12-15 09:24:07.424449
104,1031,-129.69162,5.07644248008728,2023-12-15 09:24:12.504297
105,1041,-129.69162,4.8704164028167725,2023-12-15 09:24:17.377553
106,1051,-129.69162,5.060995817184448,2023-12-15 09:24:22.440292
107,1061,-129.69162,4.956283330917358,2023-12-15 09:24:27.399641
108,1071,-129.69162,4.968797206878662,2023-12-15 09:24:32.370900
109,1081,-129.69162,4.981599569320679,2023-12-15 09:24:37.355767
110,1091,-129.69162,5.088733434677124,2023-12-15 09:24:42.446496
111,1101,-129.69162,4.965647220611572,2023-12-15 09:24:47.414423
112,1111,-129.69162,4.836840867996216,2023-12-15 09:24:52.254743
113,1121,-129.69162,4.954067230224609,2023-12-15 09:24:57.211499
114,1131,-129.69162,5.075034856796265,2023-12-15 09:25:02.289182
115,1141,-129.69162,5.016939878463745,2023-12-15 09:25:07.309182
116,1151,-129.69162,4.99906849861145,2023-12-15 09:25:12.310673
117,1161,-129.69162,4.92443323135376,2023-12-15 09:25:17.237840
118,1171,-129.69162,4.917722225189209,2023-12-15 09:25:22.158606
119,1181,-129.69162,5.031761646270752,2023-12-15 09:25:27.192807
120,1191,-129.69162,5.011178016662598,2023-12-15 09:25:32.207139
121,1201,-129.69162,4.97341513633728,2023-12-15 09:25:37.185538
122,1211,-129.69162,4.978017330169678,2023-12-15 09:25:42.166244
123,1221,-129.69162,4.983563423156738,2023-12-15 09:25:47.152269
124,1231,-129.69162,5.058064699172974,2023-12-15 09:25:52.212763
125,1241,-129.69162,5.029217004776001,2023-12-15 09:25:57.244419
126,1251,-129.69162,4.9231178760528564,2023-12-15 09:26:02.170254
127,1261,-129.69162,5.019090175628662,2023-12-15 09:26:07.193890
128,1271,-129.69162,4.999767065048218,2023-12-15 09:26:12.196247
129,1281,-129.69162,4.896573066711426,2023-12-15 09:26:17.095357
130,1291,-129.69162,4.978735446929932,2023-12-15 09:26:22.079326
131,1301,-129.69162,4.933528423309326,2023-12-15 09:26:27.015649
132,1311,-129.69162,5.0046679973602295,2023-12-15 09:26:32.022730
133,1321,-129.69162,4.95380163192749,2023-12-15 09:26:36.979237
134,1331,-129.69162,5.078286647796631,2023-12-15 09:26:42.059882
135,1341,-129.69162,4.967574834823608,2023-12-15 09:26:47.030116
136,1351,-129.69162,4.973734617233276,2023-12-15 09:26:52.006495
137,1361,-129.69162,5.002281665802002,2023-12-15 09:26:57.011474
138,1371,-129.69162,4.997952938079834,2023-12-15 09:27:02.012792
139,1381,-129.69162,4.975375652313232,2023-12-15 09:27:06.990677
140,1391,-129.69162,4.988424062728882,2023-12-15 09:27:11.981399
141,1401,-129.69162,4.948004245758057,2023-12-15 09:27:16.932517
142,1411,-129.69162,4.994676828384399,2023-12-15 09:27:21.929867
143,1421,-129.69162,4.896215438842773,2023-12-15 09:27:26.828415
144,1431,-129.69162,5.053992986679077,2023-12-15 09:27:31.885039
145,1441,-129.69162,4.934352397918701,2023-12-15 09:27:36.822028
146,1451,-129.69162,4.974985599517822,2023-12-15 09:27:41.799483
147,1461,-129.69162,4.968234300613403,2023-12-15 09:27:46.770439
148,1471,-129.69162,4.941479921340942,2023-12-15 09:27:51.715206
149,1481,-129.69162,4.949893474578857,2023-12-15 09:27:56.667551
150,1491,-129.69162,5.065963268280029,2023-12-15 09:28:01.737150
151,1501,-129.69162,4.972029209136963,2023-12-15 09:28:06.711795
152,1511,-129.69162,4.930959939956665,2023-12-15 09:28:11.645177
153,1521,-129.69162,4.8662872314453125,2023-12-15 09:28:16.514179
154,1531,-129.69162,4.995391845703125,2023-12-15 09:28:21.511904
155,1541,-129.69162,4.996138572692871,2023-12-15 09:28:26.510624
156,1551,-129.69162,4.898799657821655,2023-12-15 09:28:31.411789
157,1561,-129.69162,4.900367259979248,2023-12-15 09:28:36.314094
158,1571,-129.69162,4.9760847091674805,2023-12-15 09:28:41.292954
159,1581,-129.69162,4.890299558639526,2023-12-15 09:28:46.186847
160,1591,-129.69162,4.989103078842163,2023-12-15 09:28:51.178724
161,1601,-129.69162,5.021613359451294,2023-12-15 09:28:56.204054
162,1611,-129.69162,4.953958034515381,2023-12-15 09:29:01.161823
163,1621,-129.69162,4.949676990509033,2023-12-15 09:29:06.114170
164,1631,-129.69162,4.8516316413879395,2023-12-15 09:29:10.968406
165,1641,-129.69162,4.965379238128662,2023-12-15 09:29:15.936255
166,1651,-129.69162,4.948791027069092,2023-12-15 09:29:20.887736
167,1661,-129.69162,4.975694894790649,2023-12-15 09:29:25.865684
168,1671,-129.69162,4.991771936416626,2023-12-15 09:29:30.863165
169,1681,-129.69162,5.029133558273315,2023-12-15 09:29:35.894727
170,1691,-129.69162,4.791485548019409,2023-12-15 09:29:40.690534
171,1701,-129.69162,5.1038079261779785,2023-12-15 09:29:45.796912
172,1711,-129.69162,4.935928583145142,2023-12-15 09:29:50.736570
173,1721,-129.69162,4.923539638519287,2023-12-15 09:29:55.662749
174,1731,-129.69162,5.024301052093506,2023-12-15 09:30:00.689826
175,1741,-129.69162,4.959106206893921,2023-12-15 09:30:05.651326
176,1751,-129.69162,4.938634634017944,2023-12-15 09:30:10.592824
177,1761,-129.69162,4.920266389846802,2023-12-15 09:30:15.515901
178,1771,-129.69162,4.986496210098267,2023-12-15 09:30:20.504885
179,1781,-129.69162,5.108445882797241,2023-12-15 09:30:25.615332
180,1791,-129.69162,5.022375583648682,2023-12-15 09:30:30.641868
181,1801,-129.69162,5.020738363265991,2023-12-15 09:30:35.665100
182,1811,-129.69162,5.024843692779541,2023-12-15 09:30:40.694727
183,1821,-129.69162,4.8426597118377686,2023-12-15 09:30:45.540152
184,1831,-129.69162,4.902058362960815,2023-12-15 09:30:50.445577
185,1841,-129.69162,4.874561786651611,2023-12-15 09:30:55.323147
186,1851,-129.69162,4.996579170227051,2023-12-15 09:31:00.322163
187,1861,-129.69162,4.971958875656128,2023-12-15 09:31:05.295929
188,1871,-129.69162,4.968128442764282,2023-12-15 09:31:10.266668
189,1881,-129.69162,4.90720796585083,2023-12-15 09:31:15.177534
190,1891,-129.69162,4.946974754333496,2023-12-15 09:31:20.127262
191,1901,-129.69162,4.895860910415649,2023-12-15 09:31:25.025741
192,1911,-129.69162,4.92908239364624,2023-12-15 09:31:29.957706
193,1921,-129.69162,4.92717170715332,2023-12-15 09:31:34.887259
194,1931,-129.69162,5.040927410125732,2023-12-15 09:31:39.930740
195,1941,-129.69162,4.933058261871338,2023-12-15 09:31:44.866648
196,1951,-129.69162,5.017459392547607,2023-12-15 09:31:49.886488
197,1961,-129.69162,4.863846778869629,2023-12-15 09:31:54.756722
198,1971,-129.69162,4.919487953186035,2023-12-15 09:31:59.678643
199,1981,-129.69162,4.959985017776489,2023-12-15 09:32:04.641081
200,1991,-129.69162,4.913710594177246,2023-12-15 09:32:09.557200
201,2001,-129.69162,5.007058143615723,2023-12-15 09:32:14.566629
202,2011,-129.69162,5.036652326583862,2023-12-15 09:32:19.604782
203,2021,-129.69162,4.860673189163208,2023-12-15 09:32:24.467622
204,2031,-129.69162,4.936220407485962,2023-12-15 09:32:29.406430
205,2041,-129.69162,4.964628219604492,2023-12-15 09:32:34.373409
206,2051,-129.69162,5.0094897747039795,2023-12-15 09:32:39.385507
207,2061,-129.69162,5.080545663833618,2023-12-15 09:32:44.469471
208,2071,-129.69162,4.913682460784912,2023-12-15 09:32:49.388378
209,2081,-129.69162,5.007248401641846,2023-12-15 09:32:54.398323
210,2091,-129.69162,5.005085468292236,2023-12-15 09:32:59.406901
211,2101,-129.69162,4.893820762634277,2023-12-15 09:33:04.303366
212,2111,-129.69162,4.858474016189575,2023-12-15 09:33:09.164479
213,2121,-129.69162,4.899399042129517,2023-12-15 09:33:14.065701
214,2131,-129.69162,4.981916904449463,2023-12-15 09:33:19.049381
215,2141,-129.69162,4.985305309295654,2023-12-15 09:33:24.039487
216,2151,-129.69162,4.988745927810669,2023-12-15 09:33:29.032404
217,2161,-129.69162,5.024901390075684,2023-12-15 09:33:34.061539
218,2171,-129.69162,5.038167476654053,2023-12-15 09:33:39.104895
219,2181,-129.69162,4.966929912567139,2023-12-15 09:33:44.074402
220,2191,-129.69162,5.030485153198242,2023-12-15 09:33:49.107455
221,2201,-129.69162,5.012079477310181,2023-12-15 09:33:54.123118
222,2211,-129.69162,4.951587438583374,2023-12-15 09:33:59.077051
223,2221,-129.69162,4.99237847328186,2023-12-15 09:34:04.071311
224,2231,-129.69162,4.9624927043914795,2023-12-15 09:34:09.036267
225,2241,-129.69162,5.001215934753418,2023-12-15 09:34:14.039906
226,2251,-129.69162,4.8735270500183105,2023-12-15 09:34:18.915136
227,2261,-129.69162,4.915411949157715,2023-12-15 09:34:23.832897
228,2271,-129.69162,4.889325857162476,2023-12-15 09:34:28.724878
229,2281,-129.69162,4.983501434326172,2023-12-15 09:34:33.710862
230,2291,-129.69162,5.052602529525757,2023-12-15 09:34:38.766045
231,2301,-129.69162,4.962022542953491,2023-12-15 09:34:43.730218
232,2311,-129.69162,4.9836461544036865,2023-12-15 09:34:48.716860
233,2321,-129.69162,5.009722709655762,2023-12-15 09:34:53.729026
234,2331,-129.69162,4.91776180267334,2023-12-15 09:34:58.649174
235,2341,-129.69162,5.014865159988403,2023-12-15 09:35:03.666597
236,2351,-129.69162,5.056033611297607,2023-12-15 09:35:08.726474
237,2361,-129.69162,4.928549766540527,2023-12-15 09:35:13.657342
238,2371,-129.69162,4.888745307922363,2023-12-15 09:35:18.550263
239,2381,-129.69162,4.915400743484497,2023-12-15 09:35:23.468343
240,2391,-129.69162,4.985616683959961,2023-12-15 09:35:28.456545
241,2401,-129.69162,4.95683217048645,2023-12-15 09:35:33.415484
242,2411,-129.69162,4.8962321281433105,2023-12-15 09:35:38.314305
243,2421,-129.69162,4.988821744918823,2023-12-15 09:35:43.305484
244,2431,-129.69162,4.87427282333374,2023-12-15 09:35:48.185260
245,2441,-129.69162,5.059297323226929,2023-12-15 09:35:53.246978
246,2451,-129.69162,5.041681528091431,2023-12-15 09:35:58.291230
247,2461,-129.69162,5.009920120239258,2023-12-15 09:36:03.303838
248,2471,-129.69162,4.9548046588897705,2023-12-15 09:36:08.261945
249,2481,-129.69162,5.051553249359131,2023-12-15 09:36:13.316088
250,2491,-129.69162,5.013619422912598,2023-12-15 09:36:18.332339
251,2501,-129.69162,4.988924980163574,2023-12-15 09:36:23.324240
252,2511,-129.69162,4.952962636947632,2023-12-15 09:36:28.279950
253,2521,-129.69162,4.9892449378967285,2023-12-15 09:36:33.271288
254,2531,-129.69162,4.8213841915130615,2023-12-15 09:36:38.094930
255,2541,-129.69162,4.945239782333374,2023-12-15 09:36:43.042109
256,2551,-129.69162,5.039975643157959,2023-12-15 09:36:48.087615
257,2561,-129.69162,5.066167116165161,2023-12-15 09:36:53.156411
258,2571,-129.69162,5.0098419189453125,2023-12-15 09:36:58.169632
259,2581,-129.69162,5.075056076049805,2023-12-15 09:37:03.248174
260,2591,-129.69162,5.041415691375732,2023-12-15 09:37:08.294499
261,2601,-129.69162,4.929379224777222,2023-12-15 09:37:13.226008
262,2611,-129.69162,4.95693039894104,2023-12-15 09:37:18.187446
263,2621,-129.69162,5.081286191940308,2023-12-15 09:37:23.271184
264,2631,-129.69162,5.016579627990723,2023-12-15 09:37:28.290358
265,2641,-129.69162,4.950493335723877,2023-12-15 09:37:33.243448
266,2651,-129.69162,4.990274906158447,2023-12-15 09:37:38.238774
267,2661,-129.69162,5.0011961460113525,2023-12-15 09:37:43.242561
268,2671,-129.69162,4.870803356170654,2023-12-15 09:37:48.115805
269,2681,-129.69162,4.984580755233765,2023-12-15 09:37:53.102775
270,2691,-129.69162,5.0098021030426025,2023-12-15 09:37:58.115048
271,2701,-129.69162,4.948337554931641,2023-12-15 09:38:03.066103
272,2711,-129.69162,4.939291954040527,2023-12-15 09:38:08.008529
273,2721,-129.69162,4.933192014694214,2023-12-15 09:38:12.945187
274,2731,-129.69162,4.892475128173828,2023-12-15 09:38:17.840211
275,2741,-129.69162,4.840635061264038,2023-12-15 09:38:22.683947
276,2751,-129.69162,4.946078300476074,2023-12-15 09:38:27.632370
277,2761,-129.69162,4.883213996887207,2023-12-15 09:38:32.518505
278,2771,-129.69162,4.8996663093566895,2023-12-15 09:38:37.423473
279,2781,-129.69162,4.919721364974976,2023-12-15 09:38:42.346585
280,2791,-129.69162,4.971260070800781,2023-12-15 09:38:47.320190
281,2801,-129.69162,4.974664211273193,2023-12-15 09:38:52.297926
282,2811,-129.69162,4.8789942264556885,2023-12-15 09:38:57.179514
283,2821,-129.69162,4.964401483535767,2023-12-15 09:39:02.146533
284,2831,-129.69162,4.939328193664551,2023-12-15 09:39:07.088801
285,2841,-129.69162,5.00407862663269,2023-12-15 09:39:12.096535
286,2851,-129.69162,4.90033745765686,2023-12-15 09:39:17.000148
287,2861,-129.69162,5.077655076980591,2023-12-15 09:39:22.085073
288,2871,-129.69162,4.894817352294922,2023-12-15 09:39:26.984129
289,2881,-129.69162,5.03749680519104,2023-12-15 09:39:32.026868
290,2891,-129.69162,4.945702791213989,2023-12-15 09:39:36.974605
291,2901,-129.69162,4.997117042541504,2023-12-15 09:39:41.974197
292,2911,-129.69162,4.997774124145508,2023-12-15 09:39:46.974412
293,2921,-129.69162,5.053901433944702,2023-12-15 09:39:52.030604
294,2931,-129.69162,4.898761510848999,2023-12-15 09:39:56.931877
295,2941,-129.69162,4.863768577575684,2023-12-15 09:40:01.798359
296,2951,-129.69162,4.978273868560791,2023-12-15 09:40:06.779211
297,2961,-129.69162,5.019392490386963,2023-12-15 09:40:11.802174
298,2971,-129.69162,5.03253173828125,2023-12-15 09:40:16.837368
299,2981,-129.69162,4.966886758804321,2023-12-15 09:40:21.806757
300,2991,-129.69162,4.963816404342651,2023-12-15 09:40:26.773087
301,3001,-129.69162,4.8777759075164795,2023-12-15 09:40:31.652564
302,3011,-129.69162,5.000868797302246,2023-12-15 09:40:36.658050
303,3021,-129.69162,4.8627893924713135,2023-12-15 09:40:41.523435
304,3031,-129.69162,4.9226462841033936,2023-12-15 09:40:46.449388
305,3041,-129.69162,4.941974878311157,2023-12-15 09:40:51.393311
306,3051,-129.69162,4.934877634048462,2023-12-15 09:40:56.330412
