loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,59.028496,0.6043254,3.4179688,9.18580961227417,2023-12-08 21:01:17.645661,2.734375,2.5390625
2,11,75.77205,0.6229566,4.296875,1.2476675510406494,2023-12-08 21:01:19.210751,3.2226562,3.0273438
3,21,93.53719,0.6229566,5.2734375,1.2415351867675781,2023-12-08 21:01:20.856010,4.0039062,4.0039062
4,31,100.43406,0.6229566,5.6640625,1.3120346069335938,2023-12-08 21:01:22.552826,4.1992188,4.4921875
5,41,108.633095,0.6229566,6.1523438,1.3273732662200928,2023-12-08 21:01:24.230175,4.3945312,5.078125
6,51,117.888565,0.6229566,6.640625,1.2746899127960205,2023-12-08 21:01:25.887069,4.6875,5.2734375
7,61,124.628845,0.6237632,7.03125,1.3050618171691895,2023-12-08 21:01:27.526036,4.6875,5.46875
8,71,133.25162,0.6237632,7.5195312,1.2894859313964844,2023-12-08 21:01:29.185025,5.078125,5.6640625
9,81,138.02022,0.62379926,7.8125,1.3781297206878662,2023-12-08 21:01:30.872168,5.46875,6.0546875
10,91,145.5266,0.62379926,8.300781,1.3560798168182373,2023-12-08 21:01:32.578521,5.7617188,5.9570312
11,101,155.46425,0.62379926,8.886719,1.3150219917297363,2023-12-08 21:01:34.213850,5.9570312,6.25
12,111,167.21465,0.62379926,9.5703125,1.333545207977295,2023-12-08 21:01:35.956142,6.25,7.1289062
13,121,173.8083,0.62379926,9.9609375,1.3227670192718506,2023-12-08 21:01:37.632239,6.640625,7.421875
14,131,179.3225,0.62418795,10.253906,1.3662853240966797,2023-12-08 21:01:39.438931,6.9335938,7.5195312
15,141,184.21451,0.62418795,10.546875,1.340503215789795,2023-12-08 21:01:41.090217,7.2265625,7.5195312
16,151,188.7127,0.62418795,10.839844,1.2092015743255615,2023-12-08 21:01:42.631709,7.421875,7.6171875
17,161,193.69948,0.62418795,11.1328125,1.2827093601226807,2023-12-08 21:01:44.312446,7.5195312,7.8125
18,171,205.14653,0.62418795,11.9140625,1.300276756286621,2023-12-08 21:01:45.922038,8.3984375,8.105469
19,181,218.63026,0.62418795,12.6953125,1.2971692085266113,2023-12-08 21:01:47.529239,8.691406,8.7890625
20,191,231.00331,0.62418795,13.4765625,1.4046475887298584,2023-12-08 21:01:49.288148,9.1796875,8.984375
21,201,235.23322,0.62418795,13.769531,1.3039755821228027,2023-12-08 21:01:50.968458,9.472656,9.472656
22,211,242.91707,0.62418795,14.160156,1.4033482074737549,2023-12-08 21:01:52.739755,9.472656,9.472656
23,221,248.38025,0.62418795,14.453125,1.2650375366210938,2023-12-08 21:01:54.401426,9.5703125,9.765625
24,231,254.615,0.62418795,14.84375,1.2747557163238525,2023-12-08 21:01:56.070452,10.15625,10.058594
25,241,258.25165,0.62418795,15.0390625,1.2768940925598145,2023-12-08 21:01:57.678549,10.058594,10.253906
26,251,271.02576,0.62418795,15.8203125,1.2589211463928223,2023-12-08 21:01:59.366224,10.546875,10.839844
27,261,275.0539,0.62418795,16.015625,1.297046422958374,2023-12-08 21:02:00.989495,10.546875,10.9375
28,271,275.21048,0.62418795,16.015625,1.3422768115997314,2023-12-08 21:02:02.643472,10.7421875,11.035156
29,281,281.47647,0.62418795,16.40625,1.2877559661865234,2023-12-08 21:02:04.319138,10.7421875,11.328125
30,291,283.24,0.62418795,16.503906,1.387394905090332,2023-12-08 21:02:06.035639,10.644531,11.425781
31,301,286.74387,0.62418795,16.699219,1.337073802947998,2023-12-08 21:02:07.713296,10.839844,11.425781
32,311,292.3434,0.62418795,16.992188,1.3812613487243652,2023-12-08 21:02:09.432436,10.9375,11.816406
33,321,293.72543,0.62418795,17.089844,1.3068068027496338,2023-12-08 21:02:11.197396,11.035156,11.9140625
34,331,298.6265,0.62418795,17.382812,1.3154213428497314,2023-12-08 21:02:12.834199,11.425781,12.109375
35,341,298.63013,0.62418795,17.382812,1.2511522769927979,2023-12-08 21:02:14.466425,11.425781,12.011719
36,351,303.3311,0.62418795,17.675781,1.3078243732452393,2023-12-08 21:02:16.104975,11.5234375,12.207031
37,361,309.44717,0.62418795,18.066406,1.3409223556518555,2023-12-08 21:02:17.757327,11.9140625,12.597656
38,371,315.62466,0.6980361,18.359375,1.383936882019043,2023-12-08 21:02:19.507096,12.109375,12.6953125
39,381,320.7791,0.6980361,18.652344,1.3488578796386719,2023-12-08 21:02:21.196218,12.207031,12.792969
40,391,325.8359,0.6980361,18.945312,1.3548638820648193,2023-12-08 21:02:22.905154,12.5,12.6953125
41,401,327.43256,0.6980361,19.042969,1.3627500534057617,2023-12-08 21:02:24.584425,12.6953125,12.6953125
42,411,329.01297,0.6980361,19.140625,1.338191270828247,2023-12-08 21:02:26.269807,12.988281,12.792969
43,421,330.85156,0.6980361,19.238281,1.3301770687103271,2023-12-08 21:02:27.984062,12.988281,12.5
44,431,336.95248,0.6980361,19.628906,1.328012466430664,2023-12-08 21:02:29.642767,13.183594,12.792969
45,441,337.034,0.6980361,19.628906,1.3327085971832275,2023-12-08 21:02:31.334695,13.183594,12.792969
46,451,342.0049,0.6980361,19.921875,1.2990310192108154,2023-12-08 21:02:32.949689,13.378906,12.890625
47,461,346.11865,0.7245451,20.117188,1.3072478771209717,2023-12-08 21:02:34.574003,13.671875,12.890625
48,471,349.24564,0.7245451,20.3125,1.3000776767730713,2023-12-08 21:02:36.227923,13.769531,12.890625
49,481,351.28268,0.7245451,20.410156,1.316176414489746,2023-12-08 21:02:37.864585,13.964844,12.890625
50,491,353.7251,0.7245451,20.605469,1.3535449504852295,2023-12-08 21:02:39.534179,14.0625,12.792969
51,501,355.0351,0.7245451,20.703125,1.2941057682037354,2023-12-08 21:02:41.178312,14.160156,13.0859375
52,511,355.19104,0.7245451,20.703125,1.3215391635894775,2023-12-08 21:02:42.804682,14.160156,12.792969
53,521,357.93454,0.7245451,20.898438,1.2949573993682861,2023-12-08 21:02:44.510052,14.355469,12.6953125
54,531,363.0849,0.7245451,21.191406,1.320613145828247,2023-12-08 21:02:46.169775,14.550781,12.988281
55,541,363.1372,0.7245451,21.191406,1.2581565380096436,2023-12-08 21:02:47.768827,14.550781,12.890625
56,551,364.39233,0.7245451,21.289062,1.3248677253723145,2023-12-08 21:02:49.482710,14.6484375,12.890625
57,561,369.89496,0.7245451,21.582031,1.3413829803466797,2023-12-08 21:02:51.131514,14.84375,13.183594
58,571,373.58942,0.7245451,21.777344,1.345937728881836,2023-12-08 21:02:52.789467,15.0390625,13.28125
59,581,379.20703,0.7245451,22.070312,1.2920663356781006,2023-12-08 21:02:54.433978,15.136719,13.378906
60,591,381.3179,0.7429559,22.167969,1.2906956672668457,2023-12-08 21:02:56.077746,15.332031,13.28125
61,601,395.57318,0.7429559,22.949219,1.2988154888153076,2023-12-08 21:02:57.738152,15.8203125,13.4765625
