loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,409019.6,408.52844,40.13672,42.37765836715698,2023-12-14 23:05:44.896816
2,11,593431.94,454.8936,56.347656,16.32555842399597,2023-12-14 23:06:01.533421
3,21,739676.44,460.80945,68.45703,16.377787351608276,2023-12-14 23:06:18.219486
4,31,820037.44,597.1227,74.41406,16.509601593017578,2023-12-14 23:06:35.048433
5,41,880698.4,597.1227,78.61328,16.72376298904419,2023-12-14 23:06:52.084835
6,51,916442.0,597.1227,80.76172,16.61395025253296,2023-12-14 23:07:09.134481
7,61,948301.4,597.1227,82.71484,16.385840892791748,2023-12-14 23:07:25.829162
8,71,970954.9,597.1227,83.984375,16.408416748046875,2023-12-14 23:07:42.543714
9,81,989368.9,597.1227,84.96094,16.467721462249756,2023-12-14 23:07:59.322843
10,91,1005822.6,597.1227,85.83984,16.416893243789673,2023-12-14 23:08:16.129519
11,101,1013856.94,678.2083,86.03516,16.315195322036743,2023-12-14 23:08:32.756380
12,111,1023737.56,739.0522,86.52344,16.41540265083313,2023-12-14 23:08:49.479457
13,121,1034916.1,739.0522,87.109375,16.413862943649292,2023-12-14 23:09:06.208920
14,131,1049192.8,999.6575,87.79297,16.364659309387207,2023-12-14 23:09:22.883265
15,141,1058768.4,999.6575,88.18359,16.377225637435913,2023-12-14 23:09:39.572013
16,151,1066570.4,999.6575,88.37891,16.442029237747192,2023-12-14 23:09:56.325103
17,161,1077053.1,1037.9214,88.76953,16.426039457321167,2023-12-14 23:10:13.063486
18,171,1083396.2,1037.9214,88.86719,16.730556964874268,2023-12-14 23:10:30.126050
19,181,1091575.9,1037.9214,89.0625,16.345189094543457,2023-12-14 23:10:46.778308
20,191,1101035.9,1037.9214,89.453125,16.494978189468384,2023-12-14 23:11:03.582346
21,201,1107228.6,1037.9214,89.55078,16.62750816345215,2023-12-14 23:11:20.519031
22,211,1113696.6,1037.9214,89.64844,16.38212752342224,2023-12-14 23:11:37.210262
23,221,1120202.8,1037.9214,89.74609,16.382357835769653,2023-12-14 23:11:53.902846
24,231,1124610.0,1037.9214,89.74609,16.465144634246826,2023-12-14 23:12:10.676065
25,241,1131749.8,1037.9214,89.94141,16.4364914894104,2023-12-14 23:12:27.421874
26,251,1138587.5,1037.9214,90.03906,16.56362247467041,2023-12-14 23:12:44.296707
27,261,1144422.9,1037.9214,90.13672,16.288795471191406,2023-12-14 23:13:00.895046
28,271,1150326.0,1037.9214,90.13672,16.453670740127563,2023-12-14 23:13:17.661328
29,281,1158654.0,1037.9214,90.33203,16.416916131973267,2023-12-14 23:13:34.385865
30,291,1167406.0,1083.9535,90.52734,16.356306076049805,2023-12-14 23:13:51.053365
31,301,1173397.9,1102.0774,90.52734,16.333599090576172,2023-12-14 23:14:07.695622
32,311,1181124.8,1102.0774,90.72266,16.36699366569519,2023-12-14 23:14:24.371540
33,321,1190893.9,1102.0774,90.91797,16.37504005432129,2023-12-14 23:14:41.056904
34,331,1202902.5,1102.0774,91.21094,16.560187816619873,2023-12-14 23:14:57.928938
35,341,1213591.0,1102.0774,91.30859,16.446996688842773,2023-12-14 23:15:14.690469
36,351,1224592.5,1102.0774,91.50391,16.324470043182373,2023-12-14 23:15:31.325058
37,361,1239066.5,1102.0774,91.69922,16.487786769866943,2023-12-14 23:15:48.125588
38,371,1256081.8,1127.3796,91.796875,16.579931259155273,2023-12-14 23:16:05.021193
39,381,1283197.0,1127.3796,92.08984,16.402528762817383,2023-12-14 23:16:21.734201
40,391,1314095.0,1127.3796,92.38281,16.371535778045654,2023-12-14 23:16:38.418667
41,401,1345894.5,1127.3796,92.578125,16.31909465789795,2023-12-14 23:16:55.054784
42,411,1385315.8,1127.3796,92.67578,16.3139009475708,2023-12-14 23:17:11.679400
43,421,1422628.1,1127.3796,92.67578,16.344757556915283,2023-12-14 23:17:28.332769
44,431,1460648.5,1127.3796,92.67578,16.39920949935913,2023-12-14 23:17:45.058505
45,441,1488811.2,1127.3796,92.67578,16.299431324005127,2023-12-14 23:18:01.665726
46,451,1509820.9,1127.3796,92.67578,16.3961763381958,2023-12-14 23:18:18.373682
47,461,1526990.0,1127.3796,92.77344,16.52551007270813,2023-12-14 23:18:35.213348
48,471,1540749.5,1127.3796,92.77344,16.369579076766968,2023-12-14 23:18:51.891524
