loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,-31362.242,-177.94887,15.917969,18.758014917373657,2023-12-14 21:36:06.141591
2,11,-33770.75,-156.01096,19.140625,4.553404092788696,2023-12-14 21:36:11.022869
3,21,-35288.594,-156.01096,20.996094,4.763744354248047,2023-12-14 21:36:16.183970
4,31,-34976.594,-149.68124,22.070312,4.79069972038269,2023-12-14 21:36:21.363519
5,41,-35383.766,-146.9892,23.339844,4.746586084365845,2023-12-14 21:36:26.447312
6,51,-35359.875,-146.00488,24.511719,4.823489665985107,2023-12-14 21:36:31.693744
7,61,-36472.0,-146.00488,27.148438,4.651642322540283,2023-12-14 21:36:36.692417
8,71,-38684.938,-146.00488,30.566406,4.69757342338562,2023-12-14 21:36:41.789406
9,81,-38040.234,-146.00488,34.375,4.660407543182373,2023-12-14 21:36:46.855107
10,91,-38020.656,-145.25041,37.79297,4.784869909286499,2023-12-14 21:36:52.073174
11,101,-39318.61,-132.41315,40.91797,4.704088926315308,2023-12-14 21:36:57.209935
12,111,-40317.516,-132.41315,43.066406,4.613699674606323,2023-12-14 21:37:02.170003
13,121,-39630.812,-132.41315,44.23828,4.659142017364502,2023-12-14 21:37:07.258338
14,131,-40148.562,-132.41315,45.410156,4.613451719284058,2023-12-14 21:37:12.298442
15,141,-40536.812,-132.41315,46.679688,4.662782192230225,2023-12-14 21:37:17.354312
16,151,-40223.656,-132.41315,47.16797,4.590219736099243,2023-12-14 21:37:22.330101
17,161,-40518.0,-132.41315,47.851562,4.6890549659729,2023-12-14 21:37:27.489340
18,171,-40348.062,-132.41315,48.4375,4.617704153060913,2023-12-14 21:37:32.465999
19,181,-39627.22,-132.41315,49.023438,4.7411816120147705,2023-12-14 21:37:37.582371
20,191,-40962.97,-132.41315,50.195312,4.559498310089111,2023-12-14 21:37:42.547745
21,201,-40677.5,-132.41315,50.585938,4.662824392318726,2023-12-14 21:37:47.617384
22,211,-41236.906,-132.41315,51.5625,4.66774582862854,2023-12-14 21:37:52.754948
23,221,-41216.125,-132.41315,52.05078,4.636637449264526,2023-12-14 21:37:57.719762
24,231,-41780.25,-132.41315,52.83203,4.724921703338623,2023-12-14 21:38:02.799819
25,241,-41698.75,-132.41315,53.125,4.6911163330078125,2023-12-14 21:38:07.878761
26,251,-42366.406,-132.41315,53.90625,4.758836507797241,2023-12-14 21:38:13.010791
27,261,-42598.562,-132.41315,54.296875,4.873533487319946,2023-12-14 21:38:18.364027
28,271,-42844.562,-132.41315,54.589844,4.716135025024414,2023-12-14 21:38:23.467510
29,281,-42501.312,-132.41315,54.98047,4.757103443145752,2023-12-14 21:38:28.611142
30,291,-41949.625,-132.41315,55.17578,4.689478397369385,2023-12-14 21:38:33.715062
31,301,-41860.688,-132.41315,55.566406,4.632171392440796,2023-12-14 21:38:38.728922
32,311,-42131.25,-132.41315,56.054688,4.689733028411865,2023-12-14 21:38:43.765958
33,321,-42421.156,-132.41315,56.347656,4.721258163452148,2023-12-14 21:38:48.891956
34,331,-43458.875,-132.41315,57.128906,4.638303995132446,2023-12-14 21:38:54.018151
35,341,-43766.562,-132.41315,57.617188,4.686033725738525,2023-12-14 21:38:59.115128
36,351,-44555.344,-132.41315,58.203125,4.608904600143433,2023-12-14 21:39:04.191589
37,361,-45801.062,-132.41315,59.08203,4.711552858352661,2023-12-14 21:39:09.363772
38,371,-46000.5,-132.41315,59.765625,4.725254058837891,2023-12-14 21:39:14.467172
39,381,-46530.625,-132.41315,60.351562,4.649175643920898,2023-12-14 21:39:19.578168
40,391,-46824.844,-132.41315,60.742188,4.7366015911102295,2023-12-14 21:39:24.728742
41,401,-47210.625,-132.41315,61.23047,4.678396224975586,2023-12-14 21:39:29.867750
42,411,-47735.938,-132.41315,61.71875,4.631491184234619,2023-12-14 21:39:34.931150
43,421,-48335.5,-132.41315,62.304688,4.586275100708008,2023-12-14 21:39:39.991366
44,431,-49168.0,-131.75053,62.890625,4.7611870765686035,2023-12-14 21:39:45.111384
45,441,-49048.125,-131.75053,63.28125,4.7725770473480225,2023-12-14 21:39:50.410585
46,451,-48740.562,-131.75053,63.476562,4.6668171882629395,2023-12-14 21:39:55.521592
47,461,-49387.22,-131.75053,63.964844,4.754007816314697,2023-12-14 21:40:00.642607
48,471,-49545.062,-131.75053,64.25781,4.788239002227783,2023-12-14 21:40:05.759933
49,481,-49164.0,-131.75053,64.453125,4.722668647766113,2023-12-14 21:40:10.860749
50,491,-48878.562,-131.75053,64.64844,4.77615213394165,2023-12-14 21:40:16.135504
51,501,-48669.812,-131.75053,64.74609,4.723964691162109,2023-12-14 21:40:21.251383
52,511,-48686.125,-131.75053,64.94141,4.668977737426758,2023-12-14 21:40:26.332786
53,521,-48550.03,-131.75053,65.03906,4.703563690185547,2023-12-14 21:40:31.475286
54,531,-48540.375,-131.75053,65.234375,4.843333005905151,2023-12-14 21:40:36.717081
55,541,-48309.094,-131.75053,65.33203,4.659012317657471,2023-12-14 21:40:41.884553
56,551,-48687.406,-131.75053,65.625,4.6113433837890625,2023-12-14 21:40:46.993686
