loop,iteration,qd_score,max_fitness,coverage,time,current_time,coverage1,coverage2
1,1,84.06775,0.6140567,4.7851562,9.254302263259888,2023-12-08 21:01:06.239801,3.125,3.6132812
2,11,92.83817,0.6140567,5.2734375,1.3804795742034912,2023-12-08 21:01:07.930557,3.90625,3.8085938
3,21,114.028564,0.6140791,6.4453125,1.249298095703125,2023-12-08 21:01:09.516970,4.4921875,4.7851562
4,31,117.36788,0.6140791,6.640625,1.3564777374267578,2023-12-08 21:01:11.188399,4.4921875,5.078125
5,41,131.40704,0.6140791,7.421875,1.2872540950775146,2023-12-08 21:01:12.839008,4.5898438,5.2734375
6,51,153.66124,0.6233595,8.691406,1.3659191131591797,2023-12-08 21:01:14.547201,5.2734375,6.1523438
7,61,162.57825,0.6233595,9.1796875,1.2891840934753418,2023-12-08 21:01:16.223874,5.7617188,6.5429688
8,71,171.36359,0.6233595,9.667969,1.409973382949829,2023-12-08 21:01:17.950707,6.25,6.9335938
9,81,174.51613,0.6233595,9.863281,1.3713579177856445,2023-12-08 21:01:19.638577,6.4453125,7.03125
10,91,181.30591,0.6233595,10.253906,1.2572250366210938,2023-12-08 21:01:21.232103,6.4453125,7.7148438
11,101,193.7232,0.6233595,11.035156,1.3171701431274414,2023-12-08 21:01:22.856569,7.2265625,8.105469
12,111,195.1603,0.6233595,11.1328125,1.3128914833068848,2023-12-08 21:01:24.478729,7.1289062,8.203125
13,121,200.59807,0.6233595,11.425781,1.3124454021453857,2023-12-08 21:01:26.227418,7.1289062,8.203125
14,131,202.10161,0.6233595,11.5234375,1.3243343830108643,2023-12-08 21:01:27.981704,7.7148438,8.300781
15,141,205.46771,0.6256521,11.71875,1.3015787601470947,2023-12-08 21:01:29.624367,7.6171875,8.105469
16,151,210.56425,0.6256521,12.011719,1.3335599899291992,2023-12-08 21:01:31.291811,7.8125,8.3984375
17,161,212.17746,0.6256521,12.109375,1.3353374004364014,2023-12-08 21:01:33.007585,8.0078125,8.59375
18,171,215.38696,0.6256521,12.3046875,1.3783073425292969,2023-12-08 21:01:34.700224,8.0078125,8.7890625
