loop,iteration,qd_score1,max_fitness,coverage1,time,current_time,qd_score2,coverage2
1,1,-58544.387,-161.29266,8.59375,18.02030634880066,2023-12-15 02:20:05.293912,-62547.293,10.7421875
2,11,-78484.94,-161.29266,11.621094,5.674190044403076,2023-12-15 02:20:11.713109,-75928.25,14.0625
3,21,-90003.76,-141.5043,13.671875,5.511778354644775,2023-12-15 02:20:17.952642,-76702.125,15.136719
4,31,-97576.15,-141.5043,14.941406,5.501727819442749,2023-12-15 02:20:24.205367,-78419.17,16.210938
5,41,-104939.375,-141.5043,16.113281,5.050539016723633,2023-12-15 02:20:29.912672,-78726.95,16.796875
6,51,-112603.31,-141.5043,17.578125,5.3308680057525635,2023-12-15 02:20:35.929620,-75165.86,17.089844
7,61,-117527.2,-141.5043,18.359375,5.0387656688690186,2023-12-15 02:20:41.697688,-76615.91,17.871094
8,71,-124166.984,-141.5043,19.433594,5.199349880218506,2023-12-15 02:20:47.542106,-76809.16,18.261719
9,81,-126950.375,-141.5043,19.921875,5.090899705886841,2023-12-15 02:20:53.443808,-78474.75,18.847656
10,91,-132321.4,-141.5043,20.800781,5.335242033004761,2023-12-15 02:20:59.436145,-79168.03,19.628906
11,101,-133465.48,-141.5043,20.996094,5.446905612945557,2023-12-15 02:21:05.770307,-83143.89,20.410156
12,111,-135297.0,-134.88074,21.386719,5.367210865020752,2023-12-15 02:21:11.850302,-82907.14,20.703125
13,121,-138859.77,-134.88074,21.972656,5.421811819076538,2023-12-15 02:21:17.943787,-81513.06,20.898438
14,131,-143221.14,-134.88074,22.558594,5.343356609344482,2023-12-15 02:21:23.950016,-82515.91,21.289062
15,141,-148228.72,-134.88074,23.242188,5.4136128425598145,2023-12-15 02:21:30.162674,-84237.59,21.679688
16,151,-151063.19,-134.88074,23.730469,5.434862852096558,2023-12-15 02:21:36.251422,-84090.84,21.777344
17,161,-154447.94,-134.88074,24.21875,5.355294227600098,2023-12-15 02:21:42.271942,-82691.92,21.875
18,171,-155167.92,-134.88074,24.414062,5.2959747314453125,2023-12-15 02:21:48.215317,-83901.625,22.265625
19,181,-156932.81,-134.88074,24.707031,5.304898500442505,2023-12-15 02:21:54.234690,-84538.58,22.558594
20,191,-158669.62,-134.88074,25.0,5.3603315353393555,2023-12-15 02:22:00.246293,-86265.24,22.949219
21,201,-163009.66,-134.88074,25.78125,5.446034908294678,2023-12-15 02:22:06.369836,-86682.516,23.144531
22,211,-169077.78,-134.88074,26.660156,5.502424240112305,2023-12-15 02:22:12.619666,-85917.266,23.339844
23,221,-171368.75,-134.88074,27.050781,5.574508428573608,2023-12-15 02:22:18.915483,-86310.58,23.535156
24,231,-172681.7,-134.88074,27.246094,5.320805311203003,2023-12-15 02:22:24.890330,-85279.61,23.535156
25,241,-174443.88,-134.88074,27.539062,5.348989963531494,2023-12-15 02:22:30.922474,-84009.266,23.535156
26,251,-174276.92,-134.88074,27.539062,5.271975040435791,2023-12-15 02:22:36.961073,-82819.125,23.632812
27,261,-176267.22,-134.88074,27.929688,5.484990835189819,2023-12-15 02:22:43.164416,-82295.43,23.828125
28,271,-177093.72,-134.88074,28.125,5.348076343536377,2023-12-15 02:22:49.261639,-82056.11,24.023438
29,281,-178938.88,-134.29541,28.417969,5.40825080871582,2023-12-15 02:22:55.320133,-84680.234,24.414062
30,291,-179767.06,-134.29541,28.613281,5.625212669372559,2023-12-15 02:23:01.629445,-84340.57,24.511719
31,301,-181106.1,-134.29541,28.808594,5.438873052597046,2023-12-15 02:23:07.774759,-86736.0,24.902344
32,311,-183056.72,-134.29541,29.199219,5.420336961746216,2023-12-15 02:23:13.897593,-87420.695,25.195312
33,321,-184336.5,-134.29541,29.394531,5.447305917739868,2023-12-15 02:23:20.032687,-86967.35,25.292969
34,331,-184068.86,-134.29541,29.394531,5.422652006149292,2023-12-15 02:23:26.156384,-88468.51,25.683594
35,341,-184837.53,-134.29541,29.492188,5.4066321849823,2023-12-15 02:23:32.454424,-88402.01,25.78125
36,351,-184950.69,-134.29541,29.589844,5.498685121536255,2023-12-15 02:23:38.596735,-88436.42,25.976562
37,361,-185617.44,-134.29541,29.6875,5.174203395843506,2023-12-15 02:23:44.453535,-88696.03,26.171875
38,371,-187094.1,-134.29541,29.980469,5.348576784133911,2023-12-15 02:23:50.439156,-90394.516,26.464844
39,381,-188365.31,-134.29541,30.175781,5.316227912902832,2023-12-15 02:23:56.458615,-90333.11,26.5625
40,391,-188970.56,-134.29541,30.273438,5.266277074813843,2023-12-15 02:24:02.369518,-91196.56,26.855469
41,401,-190352.77,-134.29541,30.566406,5.277752637863159,2023-12-15 02:24:08.303346,-91089.79,27.050781
42,411,-191147.28,-134.29541,30.664062,5.406951665878296,2023-12-15 02:24:14.458802,-91452.945,27.246094
43,421,-191731.34,-134.29541,30.859375,5.461410999298096,2023-12-15 02:24:20.622619,-91278.4,27.34375
44,431,-194868.97,-134.29541,31.445312,5.36775279045105,2023-12-15 02:24:26.684095,-91197.234,27.539062
45,441,-196728.7,-134.29541,31.835938,5.429434537887573,2023-12-15 02:24:32.811454,-92094.78,27.734375
46,451,-198000.0,-134.29541,32.128906,5.369306802749634,2023-12-15 02:24:38.858029,-91605.75,27.832031
47,461,-199453.31,-134.29541,32.421875,5.453769207000732,2023-12-15 02:24:44.961587,-90430.984,27.832031
48,471,-199881.53,-132.74539,32.617188,5.458918809890747,2023-12-15 02:24:51.225309,-90657.23,27.929688
49,481,-199291.28,-132.74539,32.617188,5.4100611209869385,2023-12-15 02:24:57.327696,-90466.84,28.027344
50,491,-199901.84,-132.74539,32.714844,5.47360634803772,2023-12-15 02:25:03.445885,-90053.53,28.027344
51,501,-201377.72,-132.74539,32.910156,5.427473545074463,2023-12-15 02:25:09.538173,-88668.5,28.027344
52,511,-201816.62,-132.74539,33.10547,5.257181167602539,2023-12-15 02:25:15.469944,-89016.11,28.125
53,521,-201673.34,-132.74539,33.10547,5.311612367630005,2023-12-15 02:25:21.541587,-91072.3,28.417969
54,531,-202758.66,-132.74539,33.30078,5.647136688232422,2023-12-15 02:25:27.848434,-91795.18,28.613281
55,541,-202516.78,-132.74539,33.30078,5.346092462539673,2023-12-15 02:25:33.874754,-91537.766,28.710938
56,551,-202364.86,-132.74539,33.30078,5.334243297576904,2023-12-15 02:25:39.849124,-91348.58,28.710938
57,561,-202587.9,-132.74539,33.398438,5.456207275390625,2023-12-15 02:25:45.983180,-90381.95,28.710938
58,571,-202492.88,-132.74539,33.398438,5.571414947509766,2023-12-15 02:25:52.213039,-90566.21,28.90625
59,581,-202986.3,-132.74539,33.496094,5.372639179229736,2023-12-15 02:25:58.227669,-90075.07,28.90625
60,591,-203710.62,-132.74539,33.59375,5.283005714416504,2023-12-15 02:26:04.216598,-89827.99,29.003906
61,601,-203265.42,-132.74539,33.59375,5.531567811965942,2023-12-15 02:26:10.552347,-88900.76,29.003906
62,611,-203199.4,-132.74539,33.59375,5.445873022079468,2023-12-15 02:26:16.779640,-88275.125,29.003906
63,621,-205001.39,-132.74539,33.88672,5.4479851722717285,2023-12-15 02:26:22.869971,-88629.85,29.101562
64,631,-204972.48,-132.74539,33.88672,5.238378047943115,2023-12-15 02:26:28.802444,-88259.31,29.101562
65,641,-204853.64,-132.74539,33.88672,5.36780047416687,2023-12-15 02:26:34.837530,-87600.516,29.101562
66,651,-204660.42,-132.74539,33.88672,5.371445178985596,2023-12-15 02:26:41.080087,-87353.67,29.101562
67,661,-204597.44,-132.74539,33.88672,5.406213045120239,2023-12-15 02:26:47.132655,-87137.58,29.101562
68,671,-204468.03,-132.74539,33.88672,5.355109691619873,2023-12-15 02:26:53.180813,-87695.56,29.199219
69,681,-204360.17,-132.74539,33.88672,5.3403236865997314,2023-12-15 02:26:59.260521,-88197.92,29.394531
70,691,-204439.69,-132.74539,33.984375,5.471397161483765,2023-12-15 02:27:05.380474,-87873.97,29.492188
71,701,-204353.19,-132.74539,34.08203,5.44925332069397,2023-12-15 02:27:11.508563,-87315.3,29.492188
72,711,-206048.52,-132.74539,34.277344,5.357037782669067,2023-12-15 02:27:17.578927,-87613.33,29.589844
73,721,-206921.48,-132.74539,34.472656,5.255115985870361,2023-12-15 02:27:23.773793,-86563.33,29.589844
74,731,-207706.19,-132.74539,34.570312,5.401403903961182,2023-12-15 02:27:29.864488,-85659.59,29.6875
75,741,-207531.06,-132.38696,34.570312,5.5136823654174805,2023-12-15 02:27:36.047542,-85131.31,29.6875
76,751,-207510.53,-132.38696,34.570312,5.264178037643433,2023-12-15 02:27:42.050066,-85852.47,29.980469
77,761,-207367.58,-132.38696,34.570312,5.301681041717529,2023-12-15 02:27:48.056918,-85180.9,29.980469
78,771,-207208.7,-132.38696,34.570312,5.370564699172974,2023-12-15 02:27:54.074136,-85039.78,29.980469
79,781,-207826.31,-132.38696,34.66797,5.441798210144043,2023-12-15 02:28:00.168252,-84590.15,29.980469
80,791,-207686.16,-131.62503,34.66797,5.424970865249634,2023-12-15 02:28:06.344941,-83952.14,29.980469
81,801,-208343.78,-131.62503,34.765625,5.38121771812439,2023-12-15 02:28:12.428632,-84100.75,30.175781
82,811,-208187.78,-131.62503,34.765625,5.330493211746216,2023-12-15 02:28:18.461724,-85123.66,30.371094
83,821,-208187.53,-131.36275,34.765625,5.424967050552368,2023-12-15 02:28:24.695145,-85809.39,30.566406
84,831,-208870.06,-131.36275,34.86328,5.484316825866699,2023-12-15 02:28:30.987610,-85732.82,30.566406
