loop,iteration,qd_score,max_fitness,coverage,time,current_time
1,1,410614.06,566.7816,40.722656,45.37490892410278,2023-12-15 03:50:18.356577
2,11,635492.75,566.7816,61.132812,17.15416121482849,2023-12-15 03:50:35.810131
3,21,747675.75,766.6129,70.3125,17.204033851623535,2023-12-15 03:50:53.329308
4,31,819337.44,1026.6416,75.390625,17.127161026000977,2023-12-15 03:51:10.835473
5,41,867385.9,1026.6416,78.515625,17.49361801147461,2023-12-15 03:51:28.643605
6,51,910982.4,1026.6416,81.44531,16.537176370620728,2023-12-15 03:51:45.484881
7,61,940975.7,1026.6416,83.203125,16.578535079956055,2023-12-15 03:52:02.358467
8,71,966034.1,1026.6416,84.47266,16.466792106628418,2023-12-15 03:52:19.129498
9,81,985573.5,1026.6416,85.44922,16.531599521636963,2023-12-15 03:52:35.957891
10,91,999892.56,1026.6416,86.03516,16.604963302612305,2023-12-15 03:52:52.859064
11,101,1013309.0,1026.6416,86.52344,16.54241371154785,2023-12-15 03:53:09.798704
12,111,1027952.8,1026.6416,87.20703,16.665284872055054,2023-12-15 03:53:26.765520
13,121,1040868.25,1026.6416,87.890625,16.512155771255493,2023-12-15 03:53:43.573555
14,131,1051898.2,1026.6416,88.18359,16.502957582473755,2023-12-15 03:54:00.369450
15,141,1069766.6,1026.6416,89.0625,16.55301856994629,2023-12-15 03:54:17.217524
16,151,1082911.0,1043.7244,89.453125,16.515300035476685,2023-12-15 03:54:34.030707
17,161,1093276.1,1068.2378,89.74609,16.652987241744995,2023-12-15 03:54:50.981281
18,171,1103367.6,1068.2378,89.94141,16.503845691680908,2023-12-15 03:55:07.783587
19,181,1113896.4,1068.2378,90.03906,16.51374840736389,2023-12-15 03:55:24.597893
20,191,1124123.8,1068.2378,90.234375,16.479058504104614,2023-12-15 03:55:41.388035
21,201,1138180.8,1068.2378,90.52734,16.429885387420654,2023-12-15 03:55:58.121399
22,211,1146294.2,1068.2378,90.52734,16.500295877456665,2023-12-15 03:56:14.923406
23,221,1158477.9,1068.2378,90.52734,16.63261389732361,2023-12-15 03:56:31.855693
24,231,1169652.6,1075.4946,90.625,16.64609146118164,2023-12-15 03:56:48.804511
25,241,1182846.5,1075.4946,90.625,16.72362756729126,2023-12-15 03:57:05.835399
26,251,1192471.0,1075.4946,90.625,16.40462040901184,2023-12-15 03:57:22.538351
27,261,1205853.2,1100.4897,90.82031,16.569371223449707,2023-12-15 03:57:39.415393
28,271,1217951.8,1100.4897,90.82031,16.629911422729492,2023-12-15 03:57:56.351066
29,281,1228645.0,1100.4897,90.91797,16.53648281097412,2023-12-15 03:58:13.189319
30,291,1239650.5,1100.4897,90.91797,16.482321977615356,2023-12-15 03:58:29.983143
31,301,1250130.0,1100.4897,90.91797,16.821202516555786,2023-12-15 03:58:47.116631
32,311,1261789.4,1100.4897,91.11328,16.587629318237305,2023-12-15 03:59:04.003388
33,321,1271474.2,1100.4897,91.11328,16.70301365852356,2023-12-15 03:59:21.006111
34,331,1283646.0,1100.4897,91.21094,16.460209608078003,2023-12-15 03:59:37.764246
35,341,1292176.8,1100.4897,91.21094,16.86884570121765,2023-12-15 03:59:54.936697
36,351,1297435.5,1100.4897,91.21094,16.49119758605957,2023-12-15 04:00:11.723426
37,361,1306724.1,1100.4897,91.30859,16.66334891319275,2023-12-15 04:00:28.684683
38,371,1313300.1,1100.4897,91.40625,16.45419454574585,2023-12-15 04:00:45.432744
39,381,1319674.9,1100.4897,91.40625,16.504295110702515,2023-12-15 04:01:02.233069
40,391,1326990.2,1100.4897,91.50391,16.515458345413208,2023-12-15 04:01:19.046158
41,401,1331526.0,1100.4897,91.50391,16.525243759155273,2023-12-15 04:01:35.869756
42,411,1337449.5,1100.4897,91.60156,16.758604288101196,2023-12-15 04:01:52.927585
43,421,1341955.0,1100.4897,91.60156,16.518827199935913,2023-12-15 04:02:09.753070
44,431,1345706.5,1100.4897,91.60156,16.550723552703857,2023-12-15 04:02:26.616966
45,441,1349393.6,1100.4897,91.60156,16.64072036743164,2023-12-15 04:02:43.568250
46,451,1351883.1,1100.4897,91.60156,16.59801959991455,2023-12-15 04:03:00.467907
47,461,1355893.0,1100.4897,91.69922,16.31512951850891,2023-12-15 04:03:17.085423
48,471,1360931.1,1100.4897,91.69922,16.58182644844055,2023-12-15 04:03:33.966724
49,481,1364901.9,1100.4897,91.69922,16.470261573791504,2023-12-15 04:03:50.743637
50,491,1369333.5,1100.4897,91.69922,16.48964238166809,2023-12-15 04:04:07.528911
51,501,1372927.4,1100.4897,91.69922,16.477622747421265,2023-12-15 04:04:24.307464
52,511,1375085.6,1100.4897,91.69922,16.57418704032898,2023-12-15 04:04:41.185594
53,521,1378241.6,1100.4897,91.69922,16.76155114173889,2023-12-15 04:04:58.257439
54,531,1380739.9,1100.4897,91.69922,16.7881600856781,2023-12-15 04:05:15.348477
55,541,1383034.8,1100.4897,91.69922,16.432355642318726,2023-12-15 04:05:32.082692
56,551,1385723.4,1100.4897,91.69922,16.80412745475769,2023-12-15 04:05:49.196952
57,561,1388325.6,1100.4897,91.69922,16.473263025283813,2023-12-15 04:06:05.971412
58,571,1391015.2,1100.4897,91.69922,16.547070026397705,2023-12-15 04:06:22.816689
59,581,1393723.2,1100.4897,91.69922,16.573038816452026,2023-12-15 04:06:39.688561
60,591,1395027.4,1100.4897,91.69922,16.513211488723755,2023-12-15 04:06:56.499605
61,601,1397176.6,1100.4897,91.69922,16.502670288085938,2023-12-15 04:07:13.301313
62,611,1398857.5,1100.4897,91.69922,16.428428888320923,2023-12-15 04:07:30.026910
63,621,1400773.8,1100.4897,91.69922,16.474215745925903,2023-12-15 04:07:46.800213
64,631,1403000.8,1104.5808,91.69922,16.35584855079651,2023-12-15 04:08:03.452133
65,641,1404413.0,1104.5808,91.69922,16.44182252883911,2023-12-15 04:08:20.194486
66,651,1406591.5,1104.5808,91.69922,16.487416982650757,2023-12-15 04:08:36.984537
67,661,1408941.6,1104.5808,91.69922,16.661181926727295,2023-12-15 04:08:53.945253
68,671,1410275.8,1104.5808,91.69922,16.499324560165405,2023-12-15 04:09:10.744813
69,681,1413574.0,1104.5808,91.69922,16.615298748016357,2023-12-15 04:09:27.658961
70,691,1415468.0,1104.5808,91.69922,16.506657600402832,2023-12-15 04:09:44.461054
71,701,1416932.8,1104.5808,91.69922,16.55111336708069,2023-12-15 04:10:01.317089
72,711,1419778.2,1104.5808,91.796875,16.55605959892273,2023-12-15 04:10:18.172982
73,721,1421307.5,1104.5808,91.796875,16.48428988456726,2023-12-15 04:10:34.961410
74,731,1422969.8,1104.5808,91.796875,16.40109944343567,2023-12-15 04:10:51.662317
75,741,1424445.2,1104.5808,91.796875,16.464651584625244,2023-12-15 04:11:08.423129
76,751,1428860.8,1112.5413,91.89453,16.566663026809692,2023-12-15 04:11:25.285894
77,761,1432853.5,1112.5413,91.89453,16.49971294403076,2023-12-15 04:11:42.087105
78,771,1435216.2,1112.5413,91.99219,16.474809169769287,2023-12-15 04:11:58.861623
79,781,1436642.5,1112.5413,91.99219,16.41795825958252,2023-12-15 04:12:15.584073
80,791,1437814.8,1112.5413,91.99219,16.51910090446472,2023-12-15 04:12:32.402303
81,801,1439195.9,1112.5413,91.99219,16.401190280914307,2023-12-15 04:12:49.104961
82,811,1440263.4,1112.5413,91.99219,16.403220176696777,2023-12-15 04:13:05.803561
83,821,1442405.6,1112.5413,91.99219,16.58332848548889,2023-12-15 04:13:22.685350
84,831,1443289.2,1112.5413,91.99219,16.481342792510986,2023-12-15 04:13:39.469498
85,841,1444723.2,1112.5413,91.99219,16.57419991493225,2023-12-15 04:13:56.353527
86,851,1446664.0,1112.5413,91.99219,16.4458487033844,2023-12-15 04:14:13.098127
87,861,1447505.1,1112.5413,91.99219,16.324218273162842,2023-12-15 04:14:29.720732
88,871,1449418.5,1112.5413,91.99219,16.491427898406982,2023-12-15 04:14:46.511577
89,881,1450309.6,1112.5413,91.99219,16.453820943832397,2023-12-15 04:15:03.267614
90,891,1452802.8,1112.5413,91.99219,16.44475531578064,2023-12-15 04:15:20.013034
91,901,1453700.9,1112.5413,91.99219,16.61572575569153,2023-12-15 04:15:36.927227
92,911,1454902.5,1112.5413,91.99219,16.49569344520569,2023-12-15 04:15:53.719644
93,921,1455793.9,1112.5413,91.99219,16.466346263885498,2023-12-15 04:16:10.508345
94,931,1457131.2,1112.5413,91.99219,16.482035398483276,2023-12-15 04:16:27.292706
95,941,1458134.1,1112.5413,91.99219,16.51660990715027,2023-12-15 04:16:44.106620
96,951,1460314.8,1112.5413,91.99219,16.56051754951477,2023-12-15 04:17:00.966687
97,961,1462254.2,1112.5413,91.99219,16.546247482299805,2023-12-15 04:17:17.811965
98,971,1463066.1,1112.5413,91.99219,16.366909980773926,2023-12-15 04:17:34.475523
99,981,1464694.5,1112.5413,91.99219,16.532907247543335,2023-12-15 04:17:51.307475
100,991,1466102.0,1112.5413,91.99219,16.571078062057495,2023-12-15 04:18:08.175040
101,1001,1467150.2,1112.5413,91.99219,16.41980481147766,2023-12-15 04:18:24.896275
102,1011,1468227.6,1112.5413,91.99219,16.389833450317383,2023-12-15 04:18:41.581835
103,1021,1468903.8,1112.5413,91.99219,16.472416877746582,2023-12-15 04:18:58.352063
104,1031,1470394.8,1112.5413,91.99219,16.38470220565796,2023-12-15 04:19:15.034586
105,1041,1472277.6,1112.5413,91.99219,16.42705464363098,2023-12-15 04:19:31.770408
106,1051,1473789.0,1112.5413,91.99219,16.52745246887207,2023-12-15 04:19:48.604591
107,1061,1475661.5,1112.5413,91.99219,16.73898434638977,2023-12-15 04:20:05.699829
108,1071,1476690.0,1112.5413,91.99219,16.385395526885986,2023-12-15 04:20:22.393820
109,1081,1479034.5,1112.5413,91.99219,16.38314723968506,2023-12-15 04:20:39.081859
110,1091,1481596.2,1112.5413,91.99219,16.566650390625,2023-12-15 04:20:55.972168
111,1101,1483122.5,1147.8757,91.99219,16.439924955368042,2023-12-15 04:21:12.716215
112,1111,1485206.9,1147.8757,91.99219,16.48920702934265,2023-12-15 04:21:29.500010
113,1121,1486098.6,1147.8757,91.99219,16.48844599723816,2023-12-15 04:21:46.292353
114,1131,1487774.8,1147.8757,91.99219,16.631057500839233,2023-12-15 04:22:03.230975
115,1141,1488651.8,1147.8757,91.99219,16.41562271118164,2023-12-15 04:22:19.945800
116,1151,1490863.9,1147.8757,91.99219,16.50452947616577,2023-12-15 04:22:36.748181
117,1161,1492558.6,1147.8757,91.99219,16.496938228607178,2023-12-15 04:22:53.543082
118,1171,1494015.4,1147.8757,91.99219,16.455662488937378,2023-12-15 04:23:10.292152
